chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1977-10-23,1,BACCARA,YES SIR I CAN BOOGIE,3,1,7
1977-10-23,2,LA BELLE EPOQUE,BLACK IS BLACK,2,2,9
1977-10-23,3,ROD STEWART,YOU'RE IN MY HEART,4,3,3
1977-10-23,4,DAVID SOUL,SILVER LADY,1,1,10
1977-10-23,5,ABBA,NAME OF THE GAME,20,5,2
1977-10-23,6,STATUS QUO,ROCKIN' ALL OVER THE WORLD,11,6,4
1977-10-23,7,RAM JAM,BLACK BETTY,9,7,8
1977-10-23,8,THE SEX PISTOLS,HOLIDAY IN THE SUN,15,8,2
1977-10-23,9,DANNY MIRROR,I REMEMBER ELVIS PRESLEY,5,4,7
1977-10-23,10,MECO,STAR WARS THEME,7,7,5
1977-10-23,11,THE CARPENTERS,CALLING OCCUPANTS OF INTERPLANETARY CRAFT,18,11,4
1977-10-23,12,THE STRANGLERS,NO MORE HEROES,8,8,6
1977-10-23,13,QUEEN,WE ARE THE CHAMPIONS,30,13,2
1977-10-23,14,THE EMOTIONS,BEST OF MY LOVE,6,4,8
1977-10-23,15,TOM ROBINSON,2-4-6-8 MOTORWAY,37,15,2
1977-10-23,16,DONNA SUMMER,I REMEMBER YESTERDAY,14,14,6
1977-10-23,17,SMOKIE,NEEDLES AND PINS,22,17,3
1977-10-23,18,YES,WONDEROUS STORIES,13,7,7
1977-10-23,19,ELVIS PRESLEY,WAY DOWN,10,1,12
1977-10-23,20,ROXY MUSIC,VIRGINIA PLAIN {1977},29,20,2
1977-10-23,21,NAZARETH,HOT TRACKS (EP),23,21,5
1977-10-23,22,YVONNE ELLIMAN,I CAN'T GET YOU OUT OF MY MIND,19,17,12
1977-10-23,23,PATSY GALLANT,FROM NEW YORK TO L.A.,12,6,8
1977-10-23,24,GIORGIO,FROM HERE TO ETERNITY,16,16,6
1977-10-23,25,DAVID BOWIE,HEROES,26,25,3
1977-10-23,26,DOROTHY MOORE,I BELIEVE YOU,38,26,3
1977-10-23,27,MARY MASON,ANGEL OF THE MORNING/ANYWAY THAT YOU WANT ME,28,27,4
1977-10-23,28,LEO SAYER,THUNDER IN MY HEART,24,22,8
1977-10-23,29,SANTANA,SHE'S NOT THERE,43,29,3
1977-10-23,30,GEORGE BENSON,GREATEST LOVE OF ALL,27,27,6
1977-10-23,31,DEEP PURPLE,NEW LIVE AND RARE (EP),31,31,3
1977-10-23,32,PRATT AND MCCLAIN,HAPPY DAYS,34,31,5
1977-10-23,33,MERI WILSON,TELEPHONE MAN,17,6,10
1977-10-23,34,TINA CHARLES,LOVE BUG,New,34,1
1977-10-23,35,SPACE.,MAGIC FLY,21,2,12
1977-10-23,36,THE BEE GEES,HOW DEEP IS YOUR LOVE,New,36,1
1977-10-23,37,PETER MAC JUNIOR/GODIEGO,THE WATER MARGIN,41,37,3
1977-10-23,38,THE COMMODORES,BRICKHOUSE/SWEET LOVE,40,35,4
1977-10-23,39,ROSE ROYCE,DO YOUR DANCE,32,30,6
1977-10-23,40,BARRY WHITE,IT'S ECSTASY WHEN YOU LAY DOWN NEXT TO ME,45,40,3
1977-10-23,41,ROKOTTO,BOOGIE ON UP,48,41,2
1977-10-23,42,THE BARRON KNIGHTS,LIVE IN TROUBLE,New,42,1
1977-10-23,43,ELECTRIC LIGHT ORCHESTRA,TURN TO STONE,New,43,1
1977-10-23,44,STELLA PARTON,THE DANGER OF A STRANGER,46,44,2
1977-10-23,45,FLEETWOOD MAC,YOU MAKE LOVING FUN,47,45,2
1977-10-23,46,PETER BLAKE,LIPSMACKIN' ROCK 'N' ROLLIN',42,40,4
1977-10-23,47,BONEY M,BELFAST,New,47,1
1977-10-23,48,RITA COOLIDGE,(YOUR LOVE HAS LIFTED ME) HIGHER AND HIGHER,RE,48,2
1977-10-23,49,JONATHAN RICHMAN AND THE MODERN LOVERS,EGYPTIAN REGGAE,New,49,1
1977-10-23,50,SLADE,MY BABY LEFT ME,New,50,1
