chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1995-02-12,1,CELINE DION,THINK TWICE,1,1,18
1995-02-12,2,ANNIE LENNOX,NO MORE 'I LOVE YOU'S',New,2,1
1995-02-12,3,N-TRANCE,SET YOU FREE,2,2,6
1995-02-12,4,REDNEX,COTTON EYE JOE,3,1,10
1995-02-12,5,MN8,I'VE GOT A LITTLE SOMETHING FOR YOU,6,5,3
1995-02-12,6,INI KAMOZE,HERE COMES THE HOTSTEPPER,4,4,7
1995-02-12,7,(MC SAR &) THE REAL MCCOY,RUN AWAY,7,6,4
1995-02-12,8,NICKI FRENCH,TOTAL ECLIPSE OF THE HEART,5,5,8
1995-02-12,9,PERFECTO ALLSTARZ,REACH UP (PIG BAG),8,8,3
1995-02-12,10,ALEX PARTY,DON'T GIVE ME YOUR LIFE,New,10,1
1995-02-12,11,DEUCE,CALL IT LOVE,11,11,5
1995-02-12,12,SCARLET,INDEPENDENT LOVE SONG,13,12,5
1995-02-12,13,JIMMY NAIL,COWBOY DREAMS,17,13,2
1995-02-12,14,BILL WHELAN,RIVER DANCE,10,9,15
1995-02-12,15,STING,THIS COWBOY SONG,15,15,2
1995-02-12,16,M PEOPLE,OPEN YOUR HEART,9,9,3
1995-02-12,17,R KELLY,BUMP N' GRIND,12,8,5
1995-02-12,18,VANESSA-MAE,TOCCATA & FUGUE,27,18,4
1995-02-12,19,GLORIA ESTEFAN,EVERLASTING LOVE,New,19,1
1995-02-12,20,SUPERGRASS,MANSIZE ROOSTER,New,20,1
1995-02-12,21,SHAMPOO,DELICIOUS,New,21,1
1995-02-12,22,JADE,EVERY DAY OF THE WEEK,19,19,2
1995-02-12,23,B.M.U.,U WILL KNOW,New,23,1
1995-02-12,24,SUEDE,NEW GENERATION,21,21,2
1995-02-12,25,DEL AMITRI,HERE AND NOW,New,25,1
1995-02-12,26,C+C MUSIC FACTORY,I FOUND LOVE/TAKE A TOKE,New,26,1
1995-02-12,27,JON OF THE PLEASED WIMMIN,PASSION,New,27,1
1995-02-12,28,MELANIE WILLIAMS & JOE ROBERTS,YOU ARE EVERYTHING,New,28,1
1995-02-12,29,GO-GO'S,THE WHOLE WORLD LOST ITS HEAD,New,29,1
1995-02-12,30,GREEN DAY,BASKET CASE,14,7,4
1995-02-12,31,BOB SEGER/SILVER BULLET BAND,WE'VE GOT TONIGHT,22,22,4
1995-02-12,32,LUTHER VANDROSS,ALWAYS AND FOREVER,20,20,3
1995-02-12,33,SHERYL CROW,STRONG ENOUGH,33,33,2
1995-02-12,34,ADAM ANT,WONDERFUL,32,32,2
1995-02-12,35,ASWAD,YOU'RE NO GOOD,New,35,1
1995-02-12,36,GARTH BROOKS,THE DANCE/FRIENDS IN LOW PLACES,New,36,1
1995-02-12,37,LOVEHAPPY,MESSAGE OF LOVE,New,37,1
1995-02-12,38,P J HARVEY,DOWN BY THE WATER,New,38,1
1995-02-12,39,LET LOOSE,ONE NIGHT STAND,16,12,4
1995-02-12,40,HUMAN LEAGUE,TELL ME WHEN,18,6,7
1995-02-12,41,HI-LUX,FEEL IT,New,41,1
1995-02-12,42,BOYZONE,LOVE ME FOR A REASON,26,2,11
1995-02-12,43,OASIS,WHATEVER,28,3,8
1995-02-12,44,REM,CRUSH WITH EYELINER,23,23,3
1995-02-12,45,LAVINIA JONES,SING IT TO YOU (DEE-DOOB-DEE DOO),New,45,1
1995-02-12,46,PORTISHEAD,GLORY BOX,30,13,6
1995-02-12,47,BLACK CROWES,HIGH HEAD BLUES/A CONSPIRACY,25,25,2
1995-02-12,48,JOHN LEE HOOKER,CHILL OUT (THINGS GONNA CHANGE),45,45,2
1995-02-12,49,CYNDI LAUPER,I'M GONNA BE STRONG,37,37,2
1995-02-12,50,WEEZER,UNDONE - THE SWEATER SONG,35,35,2
1995-02-12,51,MARY JANE GIRLS,ALL NIGHT LONG,New,51,1
1995-02-12,52,SIMPLE MINDS,SHE'S A RIVER,24,9,4
1995-02-12,53,LIVE,I ALONE,New,53,1
1995-02-12,54,KATHY SLEDGE,ANOTHER STAR,New,54,1
1995-02-12,55,GUNS N' ROSES,SYMPATHY FOR THE DEVIL,38,9,6
1995-02-12,56,EAST 17,STAY ANOTHER DAY,43,1,12
1995-02-12,57,BLACKSTREET,U BLOW MY MIND,39,39,2
1995-02-12,58,CHINA BLACK,ALMOST SEE YOU (SOMEWHERE),31,31,2
1995-02-12,59,ESCRIMA,TRAIN OF THOUGHT,36,36,2
1995-02-12,60,APACHE INDIAN AND TIM DOG,MAKE WAY FOR THE INDIAN,29,29,2
1995-02-12,61,SEB,SUGAR SHACK,New,61,1
1995-02-12,62,SMITHS,ASK,New,62,1
1995-02-12,63,BAD RELIGION,21ST CENTURY (DIGITAL BOY),41,41,2
1995-02-12,64,SIOUXSIE & THE BANSHEES,STARGAZER,New,64,1
1995-02-12,65,HYSTERIX,EVERYTHING,New,65,1
1995-02-12,66,LIGHTNING SEEDS,CHANGE,40,13,6
1995-02-12,67,LUTHER VANDROSS & MARIAH CAREY,ENDLESS LOVE,59,3,19
1995-02-12,68,JIMMY SOMERVILLE,HEARTBEAT,42,24,4
1995-02-12,69,FRASH,HERE I GO AGAIN,New,69,1
1995-02-12,70,VIDA SIMPSON,OOHHH BABY,New,70,1
1995-02-12,71,CARTER USM,THE YOUNG OFFENDER'S MUM,34,34,3
1995-02-12,72,WHITEOUT,JACKIE'S RACING,New,72,1
1995-02-12,73,ZIG AND ZAG,THEM GIRLS THEM GIRLS,47,5,9
1995-02-12,74,JIMMY NAIL,CROCODILE SHOES,56,4,13
1995-02-12,75,BABY D,LET ME BE YOUR FANTASY,60,1,14
1995-02-12,76,JUNIOR REID,LISTEN TO THE VOICES,New,76,1
1995-02-12,77,SHARON FORRESTER,LOVE INSIDE,50,50,2
1995-02-12,78,LOUIS ARMSTRONG,WE HAVE ALL THE TIME IN THE WORLD,78,3,14
1995-02-12,79,JAYHAWKS,BLUE,New,79,1
1995-02-12,80,GLORIA ESTEFAN,"HOLD ME, THRILL ME, KISS ME",RE,11,11
1995-02-12,81,BRYAN FERRY,MAMOUNA,57,57,2
1995-02-12,82,LORRAINE ELLISON,STAY WITH ME (BABY),New,82,1
1995-02-12,83,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU,87,2,9
1995-02-12,84,WET WET WET,LOVE IS ALL AROUND,76,1,40
1995-02-12,85,OUTHERE BROTHERS,DON'T STOP,96,80,6
1995-02-12,86,BON JOVI,PLEASE COME HOME FOR CHRISTMAS,80,7,9
1995-02-12,87,DEUS,HOTEL LOUNGE (BE THE DEATH OF ME),55,55,2
1995-02-12,88,TOM PETTY,YOU WRECK ME,New,88,1
1995-02-12,89,NEW ORDER,TRUE FAITH - 94,77,9,14
1995-02-12,90,CLIFF RICHARD WITH PHIL EVERLY,ALL I HAVE TO DO IS DREAM,95,14,10
1995-02-12,91,DINOSAUR JR,I DON'T THINK SO,67,67,2
1995-02-12,92,(MC SAR &) THE REAL MCCOY,ANOTHER NIGHT,85,2,15
1995-02-12,93,TIME OF THE MUMPH,CONTROL,69,69,2
1995-02-12,94,MICHAEL WATFORD/ROBERT OWENS,COME TOGETHER,New,94,1
1995-02-12,95,MARSHALL'S PARTY FT KILLER T,CATCH A GROOVE,New,95,1
1995-02-12,96,BUCKETHEADS,A BOMB,83,83,3
1995-02-12,97,2WO THIRD3,I WANT TO BE ALONE,97,29,7
1995-02-12,98,CHARLENE SMITH,TOO MUCH FOR ME,New,98,1
1995-02-12,99,2 IN A TENT,WHEN I'M CLEANING WINDOWS (TURNED OUT...,RE,25,6
1995-02-12,100,WHIGFIELD,SATURDAY NIGHT,RE,1,19
