chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1988-06-19,1,BROS,I OWE YOU NOTHING {1988},2,1,2
1988-06-19,2,TIMELORDS,DOCTORIN' THE TARDIS,1,1,4
1988-06-19,3,SABRINA,BOYS (SUMMERTIME LOVE),4,3,6
1988-06-19,4,THE FAT BOYS WITH CHUBBY CHECKER,"THE TWIST (YO, TWIST)",19,4,2
1988-06-19,5,MAXI PRIEST,WILD WORLD,7,5,4
1988-06-19,6,THE PASADENAS,TRIBUTE (RIGHT ON),16,6,5
1988-06-19,7,DESIRELESS,VOYAGE VOYAGE {1988},5,5,7
1988-06-19,8,PHIL COLLINS,IN THE AIR TONIGHT {1988},35,8,2
1988-06-19,9,UB40 WITH CHRISSIE HYNDE,BREAKFAST IN BED,30,9,2
1988-06-19,10,WET WET WET/BILLY BRAGG WITH CARA TIVEY,WITH A LITTLE HELP FROM MY FRIENDS/SHE'S LEAVING HOME,3,1,7
1988-06-19,11,ERASURE,CHAINS OF LOVE,11,11,3
1988-06-19,12,KYLIE MINOGUE,GOT TO BE CERTAIN,6,2,7
1988-06-19,13,MORRISSEY,EVERYDAY IS LIKE SUNDAY,9,9,3
1988-06-19,14,AZTEC CAMERA,SOMEWHERE IN MY HEART,8,3,10
1988-06-19,15,TIFFANY,I SAW HIM STANDING THERE,10,8,4
1988-06-19,16,VOICE OF THE BEEHIVE,DON'T CALL ME BABY,15,15,7
1988-06-19,17,MATT BIANCO,DON'T BLAME IT ON THAT GIRL/WAP-BAM-BOOGIE,21,17,4
1988-06-19,18,EURYTHMICS,YOU HAVE PLACED A CHILL IN MY HEART,25,18,3
1988-06-19,19,MICA PARIS,MY ONE TEMPTATION,12,7,8
1988-06-19,20,ROSE ROYCE,CAR WASH/IS IT LOVE YOU'RE AFTER,28,20,3
1988-06-19,21,BRUCE SPRINGSTEEN,TOUGHER THAN THE REST,38,21,2
1988-06-19,22,THE SISTERS OF MERCY,LUCRETIA MY REFLECTION,20,20,2
