chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2005-11-27,1,MADONNA,HUNG UP,1,1,3
2005-11-27,2,WESTLIFE,YOU RAISE ME UP,2,1,5
2005-11-27,3,BLACK EYED PEAS,MY HUMPS,3,3,2
2005-11-27,4,SIMON WEBBE,NO WORRIES,7,4,3
2005-11-27,5,GIRLS ALOUD,BIOLOGY,4,4,2
2005-11-27,6,GORILLAZ,DIRTY HARRY,New,6,1
2005-11-27,7,LIBERTY X,A NIGHT TO REMEMBER,6,6,2
2005-11-27,8,ARCTIC MONKEYS,I BET YOU LOOK GOOD ON THE DANCEFLOOR,9,1,6
2005-11-27,9,CRAIG DAVID,DON'T LOVE YOU NO MORE,11,4,4
2005-11-27,10,TOM NOVY FT MICHAEL MARSHALL,YOUR BODY,New,10,1
2005-11-27,11,50 CENT,WINDOW SHOPPER,New,11,1
2005-11-27,12,PUSSYCAT DOLLS FT BUSTA RHYMES,DON'T CHA,12,1,14
2005-11-27,13,WILL YOUNG,SWITCH IT ON,5,5,2
2005-11-27,14,DARKNESS,ONE WAY TICKET,8,8,2
2005-11-27,15,SUGABABES,PUSH THE BUTTON,16,1,9
2005-11-27,16,ROBBIE WILLIAMS,TRIPPING,14,2,8
2005-11-27,17,STEREOPHONICS,REWIND,New,17,1
2005-11-27,18,SON OF DORK,TICKET OUTTA LOSERVILLE,13,3,3
2005-11-27,19,PHARRELL FT GWEN STEFANI,CAN I HAVE IT LIKE THAT,15,3,4
2005-11-27,20,DANIEL POWTER,BAD DAY,19,2,18
2005-11-27,21,WHITE STRIPES,THE DENIAL TWIST,10,10,2
2005-11-27,22,PAUL MCCARTNEY,JENNY WREN,New,22,1
2005-11-27,23,LIL' KIM,LIGHTERS UP,18,12,3
2005-11-27,24,BOB SINCLAR FT GARY NESTA PINE,LOVE GENERATION,20,12,7
2005-11-27,25,DEAD 60S,GHOSTFACED KILLER,New,25,1
2005-11-27,26,GOLDIE LOOKIN CHAIN,R 'N' B,New,26,1
2005-11-27,27,KORN,TWISTED TRANSISTOR,New,27,1
2005-11-27,28,VARIOUS ARTISTS,EVER FALLEN IN LOVE WITH SOMEONE YOU,New,28,1
2005-11-27,29,SEAN PAUL,WE BE BURNIN',23,2,11
2005-11-27,30,ALKALINE TRIO,MERCY ME,New,30,1
2005-11-27,31,KANYE WEST FT JAMIE FOXX,GOLD DIGGER,25,2,10
2005-11-27,32,FOO FIGHTERS,RESOLVE,New,32,1
2005-11-27,33,GORILLAZ,DARE,28,1,13
2005-11-27,34,HILARY DUFF,WAKE UP,22,7,5
2005-11-27,35,UNITING NATIONS FT LAURA MORE,AI NO CORRIDA,24,18,3
2005-11-27,36,FREEFALLER,SHE'S MY EVERYTHING/BASKET CASE,New,36,1
2005-11-27,37,KELLY CLARKSON,BEHIND THESE HAZEL EYES,33,9,10
2005-11-27,38,KAISER CHIEFS,MODERN WAY,27,11,3
2005-11-27,39,GREEN DAY,JESUS OF SUBURBIA,17,17,2
2005-11-27,40,MYLO VS MIAMI SOUND MACHINE,DOCTOR PRESSURE,32,3,12
2005-11-27,41,JAMES BLUNT,YOU'RE BEAUTIFUL,41,1,26
2005-11-27,42,ANTONY & THE JOHNSONS,YOU ARE MY SISTER,New,42,1
2005-11-27,43,KATIE MELUA,NINE MILLION BICYCLES,38,5,10
2005-11-27,44,LADY SOVEREIGN,HOODIE,New,44,1
2005-11-27,45,BOB MARLEY & THE WAILERS,SLOGANS,New,45,1
2005-11-27,46,COLDPLAY,FIX YOU,43,4,12
2005-11-27,47,KT TUNSTALL,SUDDENLY I SEE,53,12,13
2005-11-27,48,ANASTACIA,PIECES OF A DREAM,New,48,1
2005-11-27,49,ROSETTA LIFE FT BILLY BRAGG,WE LAUGHED,26,11,4
2005-11-27,50,FRIDAY HILL,BABY GOODBYE,37,5,7
2005-11-27,51,FUNERAL FOR A FRIEND,HISTORY,21,21,2
2005-11-27,52,MY CHEMICAL ROMANCE,I'M NOT OKAY (I PROMISE),40,19,6
