chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2022-02-25,1,GAITAN/CASTILLO/ADASSA/FELIZ,WE DON'T TALK ABOUT BRUNO,1,1,9
2022-02-25,2,FIREBOY DML & ED SHEERAN,PERU,3,2,9
2022-02-25,3,JESSICA DARROW,SURFACE PRESSURE,4,3,9
2022-02-25,4,LOST FREQUENCIES/CALUM SCOTT,WHERE ARE YOU NOW,5,4,20
2022-02-25,5,BELTERS ONLY FT JAZZY,MAKE ME FEEL GOOD,7,5,8
2022-02-25,6,MIMI WEBB,HOUSE ON FIRE,New,6,1
2022-02-25,7,SAM FENDER,SEVENTEEN GOING UNDER,6,3,32
2022-02-25,8,STEPHANIE BEATRIZ/OLGA MEREDIZ,THE FAMILY MADRIGAL,8,7,8
2022-02-25,9,LUUDE FT COLIN HAY,DOWN UNDER,10,9,8
2022-02-25,10,D-BLOCK EUROPE FT CENTRAL CEE,OVERSEAS,9,6,14
2022-02-25,11,ED SHEERAN,BAD HABITS,18,1,31
2022-02-25,12,ED SHEERAN,THE JOKER AND THE QUEEN,2,2,2
2022-02-25,13,DIGGA D/STILL BRICKIN',PUMP 101,11,9,5
2022-02-25,14,ARRDEE & AITCH,WAR,12,6,3
2022-02-25,15,LAUREN SPENCER-SMITH,FINGERS CROSSED,16,4,8
2022-02-25,16,DOVE CAMERON,BOYFRIEND,14,14,2
2022-02-25,17,HAZEY,PACKS AND POTIONS,13,11,6
2022-02-25,18,ADELE,OH MY GOD,15,2,14
2022-02-25,19,D-BLOCK EUROPE FT AJ TRACEY,MAKE YOU SMILE,45,15,12
2022-02-25,20,ED SHEERAN,SHIVERS,17,1,24
2022-02-25,21,TION WAYNE & M24,KNOCK KNOCK,New,21,1
2022-02-25,22,TIESTO & AVA MAX,THE MOTTO,19,19,12
2022-02-25,23,JAX JONES FT MNEK,WHERE DID YOU GO,30,23,3
2022-02-25,24,JOEL CORRY FT MABEL,I WISH,24,17,17
2022-02-25,25,GEORGE EZRA,ANYONE FOR YOU,26,25,4
2022-02-25,26,GAYLE,ABCDEFU,20,1,15
2022-02-25,27,GLASS ANIMALS,HEAT WAVES,28,5,67
2022-02-25,28,TATE MCRAE,SHE'S ALL I WANNA BE,29,24,3
2022-02-25,29,ELTON JOHN & DUA LIPA,COLD HEART,27,1,28
2022-02-25,30,ADELE,EASY ON ME,25,1,19
2022-02-25,31,CHARLIE PUTH,LIGHT SWITCH,40,31,5
2022-02-25,32,GUNNA/FUTURE/YOUNG THUG,PUSHIN P,33,28,7
2022-02-25,33,YEARS & YEARS/GALANTIS,SWEET TALKER,31,26,9
2022-02-25,34,CAT BURNS,GO,47,34,6
2022-02-25,35,CHARLI XCX FT RINA SAWAYAMA,BEG FOR YOU,35,29,4
2022-02-25,36,EM BEIHOLD,NUMB LITTLE BUG,46,36,4
2022-02-25,37,ADELE,I DRINK WINE,23,4,14
2022-02-25,38,WEEKND,SACRIFICE,34,10,7
2022-02-25,39,WILKINSON & ISSEY CROSS,USED TO THIS,44,39,6
2022-02-25,40,BAD BOY CHILLER CREW,BMW,56,40,5
