chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1982-04-04,1,GOOMBAY DANCE BAND,SEVEN TEARS,1,1,7
1982-04-04,2,BUCKS FIZZ,MY CAMERA NEVER LIES,5,2,3
1982-04-04,3,IMAGINATION,JUST AN ILLUSION,2,2,6
1982-04-04,4,CHAS AND DAVE,AIN'T NO PLEASING YOU,7,4,5
1982-04-04,5,JAPAN,GHOSTS,9,5,4
1982-04-04,6,ROXY MUSIC,MORE THAN THIS,18,6,2
1982-04-04,7,DOLLAR,GIVE ME BACK MY HEART,15,7,3
1982-04-04,8,DEREK AND THE DOMINOES,LAYLA {1982},4,4,6
1982-04-04,9,JULIO IGLESIAS,QUIEREME MUCHO (YOURS),3,3,6
1982-04-04,10,LEO SAYER,HAVE YOU EVER BEEN IN LOVE,14,10,5
1982-04-04,11,CLASSIX NOUVEAUX,IS IT A DREAM,16,11,5
1982-04-04,12,VISAGE,THE DAMNED DON'T CRY,11,11,5
1982-04-04,13,STATUS QUO,DEAR JOHN,25,13,3
1982-04-04,14,THE NOLANS,DON'T LOVE ME TOO HARD,21,14,8
1982-04-04,15,ABC,POISON ARROW,8,6,8
1982-04-04,16,SHAKATAK,NIGHT BIRDS,37,16,2
1982-04-04,17,ALTERED IMAGES,SEE THOSE EYES,17,17,3
1982-04-04,18,FOSTER & ALLEN,A BUNCH OF THYME,24,18,7
1982-04-04,19,PAUL MCCARTNEY AND STEVIE WONDER,EBONY AND IVORY,New,19,1
1982-04-04,20,TIGHT FIT,THE LION SLEEPS TONIGHT,6,1,12
1982-04-04,21,ADRIAN GURVITZ,CLASSIC,12,8,11
1982-04-04,22,ASSOCIATES,PARTY FEARS TWO,10,9,8
1982-04-04,23,ELTON JOHN,BLUE EYES,31,23,3
1982-04-04,24,THE BOOMTOWN RATS,HOUSE ON FIRE,30,24,4
1982-04-04,25,ELVIS PRESLEY,ARE YOU LONESOME TONIGHT? {1982},28,25,5
1982-04-04,26,TONI BASIL,MICKEY,13,2,10
1982-04-04,27,SHALAMAR,I CAN MAKE YOU FEEL GOOD,35,27,3
1982-04-04,28,PLUTO,YOUR HONOUR,19,19,6
1982-04-04,29,MOTORHEAD,IRON FIST,33,29,2
1982-04-04,30,PIGBAG,PAPA'S GOT A BRAND NEW PIGBAG,50,30,2
1982-04-04,31,GARY NUMAN,MUSIC FOR CHAMELEONS,26,19,6
1982-04-04,32,HAIRCUT 100,FANTASTIC DAY,New,32,1
1982-04-04,33,BOW WOW WOW,GO WILD IN THE COUNTRY,20,7,11
1982-04-04,34,RAINBOW,STONE COLD,42,34,2
1982-04-04,35,ENGLAND WORLD CUP SQUAD,THIS TIME (WE'LL GET IT RIGHT),New,35,1
1982-04-04,36,BARBRA STREISAND,MEMORY,34,34,4
1982-04-04,37,BANANARAMA WITH FUN BOY THREE,REALLY SAYING SOMETHING,New,37,1
1982-04-04,38,IRON MAIDEN,RUN TO THE HILLS,32,7,8
1982-04-04,39,MONSOON,EVER SO LONELY,57,39,2
1982-04-04,40,HAIRCUT 100,LOVE PLUS ONE,23,3,11
1982-04-04,41,THE J GEILS BAND,FREEZE-FRAME,New,41,1
1982-04-04,42,DEPECHE MODE,SEE YOU,27,6,9
1982-04-04,43,BARDO,ONE STEP FURTHER,New,43,1
1982-04-04,44,A FLOCK OF SEAGULLS,I RAN,48,44,3
1982-04-04,45,DAVID BOWIE,CAT PEOPLE (PUTTING OUT FIRE),New,45,1
1982-04-04,46,FUN BOY THREE AND BANANARAMA,IT AINT WHAT YOU DO IT'S THE WAY THAT YOU DO IT,22,4,9
1982-04-04,47,U2,A CELEBRATION,53,47,2
1982-04-04,48,PHD,I WON'T LET YOU DOWN,74,48,2
1982-04-04,49,MADNESS,CARDIAC ARREST,29,14,8
1982-04-04,50,MOBILES,AMOUR AMOUR,45,45,3
1982-04-04,51,MIKE OLDFIELD,FIVE MILES OUT,43,43,4
1982-04-04,52,FASHION,STREET PLAYER,71,52,2
1982-04-04,53,BILL WYMAN,A NEW FASHION,41,37,4
1982-04-04,54,THE FUREYS,I WILL LOVE YOU,73,54,2
1982-04-04,55,KOOL AND THE GANG,TAKE MY HEART (YOU CAN HAVE IT IF YOU WANT IT),38,29,6
1982-04-04,56,TYGERS OF PAN TANG,LOVE POTION NUMBER 9,47,47,3
1982-04-04,57,ELVIS COSTELLO,I'M YOUR TOY,New,57,1
1982-04-04,58,XTC,BALL AND CHAIN,60,58,3
1982-04-04,59,SIMPLE MINDS,PROMISED YOU A MIRACLE,New,59,1
1982-04-04,60,SLADE,RUBY RED,51,51,3
1982-04-04,61,VICKY D,THE BEAT IS MINE,49,42,5
1982-04-04,62,GIRLSCHOOL,DON'T CALL IT LOVE,58,58,2
1982-04-04,63,XAVIER,WORK THAT SUCKER TO DEATH,64,53,4
1982-04-04,64,KILLING JOKE,EMPIRE SONG,44,43,4
1982-04-04,65,THE SCORPIONS,NO ONE LIKE YOU,72,65,2
1982-04-04,66,THE J GEILS BAND,CENTERFOLD,40,3,9
1982-04-04,67,STARSOUND,STARS ON 45 III (A TRIBUTE TO STEVIE WONDER),36,14,7
1982-04-04,68,DARYL HALL AND JOHN OATES,PRIVATE EYES,New,68,1
1982-04-04,69,GRAHAM PARKER AND THE RUMOUR,TEMPORARY BEAUTY,56,50,4
1982-04-04,70,B-MOVIE,NOWHERE GIRL,68,68,3
1982-04-04,71,DEXY'S MIDNIGHT RUNNERS,CELTIC SOUL BROTHERS,63,45,4
