chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1953-05-22,1,FRANKIE LAINE,I BELIEVE,1,1,8
1953-05-22,2,NAT 'KING' COLE,PRETEND,2,2,5
1953-05-22,3,EDDIE FISHER,DOWNHEARTED,4,3,4
1953-05-22,4,GUY MITCHELL,PRETTY LITTLE BLACK EYED SUSIE,3,2,5
1953-05-22,5,JIMMY BOYD AND FRANKIE LAINE,TELL ME A STORY,5,5,3
1953-05-22,6,EDDIE FISHER WITH SALLY SWEETLAND,I'M WALKING BEHIND YOU,New,6,1
1953-05-22,7,MURIEL SMITH,HOLD ME THRILL ME KISS ME,11,7,2
1953-05-22,7,BILLY COTTON AND HIS BAND,IN A GOLDEN COACH (THERE'S A HEART OF GOLD),9,7,4
1953-05-22,8,JOHNSTON BROTHERS,OH HAPPY DAY,6,4,8
1953-05-22,9,LITA ROZA,(HOW MUCH IS) THAT DOGGIE IN THE WINDOW,7,1,11
1953-05-22,10,FRANK CHACKSFIELD,TERRY'S THEME FROM 'LIMELIGHT',New,10,1
1953-05-22,11,RON GOODWIN,TERRY'S THEME FROM 'LIMELIGHT',12,11,2
1953-05-22,12,GUY MITCHELL,SHE WEARS RED FEATHERS,7,1,15
