chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1996-09-01,1,SPICE GIRLS,WANNABE,1,1,8
1996-09-01,2,KULA SHAKER,HEY DUDE,New,2,1
1996-09-01,3,CHARLATANS,ONE TO ANOTHER,New,3,1
1996-09-01,4,SMURFS,I'VE GOT A LITTLE PUPPY,New,4,1
1996-09-01,5,JAMIROQUAI,VIRTUAL INSANITY,3,3,2
1996-09-01,6,GEORGE MICHAEL,SPINNING THE WHEEL,2,2,2
1996-09-01,7,LOS DEL RIO,MACARENA,7,2,11
1996-09-01,8,OMC,HOW BIZARRE,8,5,8
1996-09-01,9,SPACE,ME AND YOU VERSUS THE WORLD,New,9,1
1996-09-01,10,BACKSTREET BOYS,WE'VE GOT IT GOIN' ON,9,3,3
1996-09-01,11,LOUISE,UNDIVIDED LOVE,5,5,2
1996-09-01,12,3T FEATURING MICHAEL JACKSON,WHY,6,2,3
1996-09-01,13,CLOCK,OH WHAT A NIGHT,New,13,1
1996-09-01,14,UNDERWORLD,BORN SLIPPY,14,2,11
1996-09-01,15,REM,E - BOW THE LETTER,4,4,2
1996-09-01,16,BRYAN ADAMS,LET'S MAKE A NIGHT TO REMEMBER,10,10,3
1996-09-01,17,PET SHOP BOYS,SE A VIDA E (THAT'S THE WAY LIFE IS),11,8,3
1996-09-01,18,ALISHA'S ATTIC,"I AM, I FEEL",18,14,6
1996-09-01,19,BONE THUGS-N-HARMONY,THA CROSSROADS,16,8,5
1996-09-01,20,DODGY,GOOD ENOUGH,13,4,5
1996-09-01,21,GUSTO,LET'S ALL CHANT,New,21,1
1996-09-01,22,MENSWEAR,WE LOVE YOU,New,22,1
1996-09-01,23,FUGEES,KILLING ME SOFTLY,21,1,14
1996-09-01,24,SHED SEVEN,ON STANDBY,12,12,2
1996-09-01,25,LET LOOSE,TAKE IT EASY,New,25,1
1996-09-01,26,RAGE AGAINST THE MACHINE,PEOPLE OF THE SUN,New,26,1
1996-09-01,27,NAS,IF I RULED THE WORLD,23,12,4
1996-09-01,28,WINK,HIGHER STATE OF CONSCIOUSNESS 96 REMIXES,25,7,7
1996-09-01,29,MN8,TUFF ACT TO FOLLOW,15,15,2
1996-09-01,30,PETER ANDRE FT BUBBLER RANX,MYSTERIOUS GIRL,22,2,15
1996-09-01,31,ETERNAL,SOMEDAY,20,4,4
1996-09-01,32,DE'LACY,THAT LOOK,19,19,2
1996-09-01,33,ANT & DEC,BETTER WATCH OUT,17,10,3
1996-09-01,34,DONNA LEWIS,I LOVE YOU ALWAYS FOREVER,New,34,1
1996-09-01,35,CATATONIA,YOU'VE GOT A LOT TO ANSWER FOR,New,35,1
1996-09-01,36,TZANT,HOT & WET (BELIEVE IT),New,36,1
1996-09-01,37,HYSTERIC EGO,WANT LOVE,28,28,2
1996-09-01,38,WANNADIES,SOMEONE SOMEWHERE,New,38,1
1996-09-01,39,TONY RICH PROJECT,LIKE A WOMAN,27,27,2
1996-09-01,40,TONI BRAXTON,YOU'RE MAKIN ME HIGH,31,7,9
1996-09-01,41,LIVIN' JOY,DON'T STOP MOVIN',35,5,13
1996-09-01,42,OLIVE,YOU'RE NOT ALONE,New,42,1
1996-09-01,43,ROBBIE WILLIAMS,FREEDOM,26,2,5
1996-09-01,44,LA BOUCHE,SWEET DREAMS,New,44,1
1996-09-01,45,ALANIS MORISSETTE,HEAD OVER FEET,33,7,6
1996-09-01,46,2 BAD MICE,BOMBSCARE,New,46,1
1996-09-01,47,EAST 17,SOMEONE TO LOVE,34,16,5
1996-09-01,48,OMD,WALKING ON THE MILKY WAY,29,17,4
1996-09-01,49,SUEDE,TRASH,36,3,5
1996-09-01,50,MOBY,THAT'S WHEN I REACH FOR MY REVOLVER,New,50,1
1996-09-01,51,REBEKAH RYAN,JUST A LITTLE BIT OF LOVE,New,51,1
1996-09-01,52,CELINE DION,BECAUSE YOU LOVED ME,39,5,15
1996-09-01,53,GLORIA ESTEFAN,YOU'LL BE MINE (PARTY TIME),32,18,3
1996-09-01,54,E'VOKE,ARMS OF LOREN,38,25,3
1996-09-01,55,ROZALLA,EVERYBODY'S FREE,30,30,2
1996-09-01,56,NENEH CHERRY,WOMAN,42,9,6
1996-09-01,57,JUNIOR VASQUEZ,IF MADONNA CALLS,24,24,2
1996-09-01,58,MARK MORRISON,CRAZY,54,6,7
1996-09-01,59,SUGGS & LOUCHIE LOU/MICHIE ONE,CECILIA,78,4,21
1996-09-01,60,RUFFNECK FEAT YAVAHN,MOVE YOUR BODY,New,60,1
1996-09-01,61,PAUL WELLER,PEACOCK SUIT,41,5,4
1996-09-01,62,TORI AMOS,HEY JUPITER/PROFESSIONAL WIDOW,65,20,6
1996-09-01,63,OASIS,WHATEVER,70,3,68
1996-09-01,64,BADDIEL/SKINNER/LIGHTNING SEED,THREE LIONS,45,1,15
1996-09-01,65,TIGER,RACE,37,37,2
1996-09-01,66,DR.OCTAGON,BLUE FLOWERS,New,66,1
1996-09-01,67,GARY BARLOW,FOREVER LOVE,48,1,8
1996-09-01,68,GINA G,OOH AAH...JUST A LITTLE BIT,56,1,23
