chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1980-03-16,1,THE JAM,GOING UNDERGROUND/DREAMS OF CHILDREN,New,1,1
1980-03-16,2,FERN KINNEY,TOGETHER WE ARE BEAUTIFUL,1,1,6
1980-03-16,3,MARTI WEBB,TAKE THAT LOOK OFF YOUR FACE,3,3,7
1980-03-16,4,THE VAPORS,TURNING JAPANESE,8,4,7
1980-03-16,5,LIQUID GOLD,DANCE YOURSELF DIZZY,14,5,5
1980-03-16,6,PETER GABRIEL,GAMES WITHOUT FRONTIERS,4,4,7
1980-03-16,7,BLONDIE,ATOMIC,2,1,5
1980-03-16,8,DETROIT SPINNERS,WORKING MY WAY BACK TO YOU/FORGIVE ME GIRL,20,8,5
1980-03-16,9,RAINBOW,ALL NIGHT LONG,5,5,6
1980-03-16,10,THE CAPTAIN AND TENNILLE,DO THAT TO ME ONE MORE TIME,7,7,6
1980-03-16,11,THE POLICE,SO LONELY,6,6,6
1980-03-16,12,GIBSON BROTHERS,CUBA/BETTER DO IT SALSA {1980},16,12,5
1980-03-16,13,THE BEAT,HANDS OFF - SHE'S MINE,9,9,5
1980-03-16,14,THE BROTHERS JOHNSON,STOMP,25,14,5
1980-03-16,15,MARTHA AND THE MUFFINS,ECHO BEACH,21,15,4
1980-03-16,16,RUSH,SPIRIT OF RADIO,23,16,2
1980-03-16,17,THE WHISPERS,AND THE BEAT GOES ON,10,2,8
1980-03-16,18,KENNY ROGERS,COWARD OF THE COUNTY,15,1,9
1980-03-16,19,CLIFF RICHARD,CARRIE,11,4,8
1980-03-16,20,STIFF LITTLE FINGERS,AT THE EDGE,18,15,6
1980-03-16,21,MICHAEL JACKSON,ROCK WITH YOU,13,7,7
1980-03-16,22,ELVIS COSTELLO,I CAN'T STAND UP FOR FALLING DOWN,12,4,6
1980-03-16,23,SIOUXSIE AND THE BANSHEES,HAPPY HOUSE,36,23,2
1980-03-16,24,SHAKIN' STEVENS,HOT DOG,31,24,6
1980-03-16,25,GENESIS,TURN IT ON AGAIN,35,25,2
1980-03-16,26,SQUEEZE,ANOTHER NAIL IN MY HEART,27,26,4
1980-03-16,27,LAMBRETTAS,POISON IVY,28,27,4
1980-03-16,28,SECRET AFFAIR,MY WORLD,40,28,3
1980-03-16,29,BARBARA DICKSON,JANUARY FEBRUARY,59,29,2
1980-03-16,30,THE DOOLEYS,LOVE PATROL,39,30,3
1980-03-16,31,BODYSNATCHERS,LET'S DO ROCK STEADY,44,31,2
1980-03-16,32,THE SHADOWS,RIDERS IN THE SKY,17,12,9
1980-03-16,33,DAVID BOWIE,ALABAMA SONG,24,23,4
1980-03-16,34,NARADA MICHAEL WALDEN,TONIGHT I'M ALRIGHT,37,34,5
1980-03-16,35,LEON HAYWOOD,DON'T PUSH IT DON'T FORCE IT,56,35,2
1980-03-16,36,JEFFERSON STARSHIP,JANE,26,21,9
1980-03-16,37,TOURISTS,SO GOOD TO BE BACK HOME AGAIN,19,8,7
1980-03-16,38,UK SUBS,WARHEAD,30,30,3
1980-03-16,39,JON PERTWEE,WORZEL'S SONG,33,33,4
1980-03-16,40,UB40,KING/FOOD FOR THOUGHT,55,40,3
1980-03-16,41,APRIL WINE,I LIKE TO ROCK,70,41,2
1980-03-16,42,TONY RALLO,HOLDIN' ON/BURNIN' ALIVE,34,34,5
