chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1983-11-20,1,BILLY JOEL,UPTOWN GIRL,1,1,8
1983-11-20,2,PAUL MCCARTNEY AND MICHAEL JACKSON,SAY SAY SAY,2,2,7
1983-11-20,3,SHAKIN' STEVENS,CRY JUST A LITTLE BIT,3,3,4
1983-11-20,4,ASSEMBLY,NEVER NEVER,10,4,3
1983-11-20,5,PAUL YOUNG,LOVE OF THE COMMON PEOPLE,17,5,2
1983-11-20,6,LIONEL RICHIE,ALL NIGHT LONG (ALL NIGHT),4,2,9
1983-11-20,7,MADNESS,THE SUN AND THE RAIN,5,5,4
1983-11-20,8,THE CURE,THE LOVE CATS,7,7,5
1983-11-20,9,MARILYN,CALLING YOUR NAME,21,9,4
1983-11-20,10,MICHAEL JACKSON,THRILLER,24,10,2
1983-11-20,11,THE STYLE COUNCIL,A SOLID BOND IN YOUR HEART,12,11,2
1983-11-20,12,ADAM ANT,PUSS 'N BOOTS,6,5,5
1983-11-20,13,THE ROLLING STONES,UNDERCOVER OF THE NIGHT,11,11,3
1983-11-20,14,THE THOMPSON TWINS,HOLD ME NOW,31,14,2
1983-11-20,15,EURYTHMICS,RIGHT BY YOUR SIDE,23,15,4
1983-11-20,16,TINA TURNER,LET'S STAY TOGETHER,36,16,2
1983-11-20,17,LIMAHL,ONLY FOR LOVE,16,16,4
1983-11-20,18,CULTURE CLUB,KARMA CHAMELEON,9,1,11
1983-11-20,19,MEN WITHOUT HATS,THE SAFETY DANCE,8,6,12
1983-11-20,20,AZTEC CAMERA,OBLIVIOUS {1983 RE-RELEASE},29,20,4
1983-11-20,21,JOY DIVISION,LOVE WILL TEAR US APART {1983},19,19,5
1983-11-20,22,DONNA SUMMER,UNCONDITIONAL LOVE,14,14,11
1983-11-20,23,GENESIS,THAT'S ALL,28,23,3
1983-11-20,24,STATUS QUO,A MESS OF BLUES,20,15,4
1983-11-20,25,SIMPLE MINDS,WATERFRONT,New,25,1
1983-11-20,26,OLYMPIC ORCHESTRA,REILLY,35,26,10
1983-11-20,27,ROCKSTEADY CREW,(HEY YOU) THE ROCKSTEADY CREW,18,6,9
1983-11-20,28,DURAN DURAN,UNION OF THE SNAKE,13,3,5
1983-11-20,29,YES,OWNER OF A LONELY HEART,37,29,4
1983-11-20,30,THE SMITHS,THIS CHARMING MAN,32,30,3
1983-11-20,31,UB40,PLEASE DON'T MAKE ME CRY,15,10,7
1983-11-20,32,OZZY OSBOURNE,BARK AT THE MOON,New,32,1
1983-11-20,33,ABBA,THANK YOU FOR THE MUSIC,43,33,3
1983-11-20,34,CLIFF RICHARD,PLEASE DON'T FALL IN LOVE,New,34,1
1983-11-20,35,KENNY ROGERS AND DOLLY PARTON,ISLANDS IN THE STREAM,45,35,3
1983-11-20,36,SLADE,MY OH MY,73,36,2
1983-11-20,37,ROLAND RAT SUPERSTAR,RAT RAPPING (BRILLIANT ISN'T IT),63,37,2
1983-11-20,38,HOWARD JONES,NEW SONG,26,3,13
1983-11-20,39,TRACEY ULLMAN,THEY DON'T KNOW,27,2,10
1983-11-20,40,TOM ROBINSON AND CREW,LISTEN TO THE RADIO - ATMOSPHERICS,41,40,3
1983-11-20,41,BLACK LACE,SUPERMAN (GIOCA JOUER),34,9,12
1983-11-20,42,EDDY GRANT,TILL I CAN'T TAKE NO MORE,42,42,5
1983-11-20,43,BLANCMANGE,"THAT'S LOVE, THAT IT IS",New,43,1
1983-11-20,44,ABC,THAT WAS THEN BUT THIS IS NOW,22,18,4
1983-11-20,45,THE POLICE,SYNCHRONICITY II,25,17,4
1983-11-20,46,MUSICAL YOUTH,007,30,26,6
1983-11-20,47,GEORGE BENSON,IN YOUR EYES,33,7,10
1983-11-20,48,HOWARD JONES,WHAT IS LOVE?,New,48,1
1983-11-20,49,NIK KERSHAW,I WON'T LET THE SUN GO DOWN ON ME,68,49,3
1983-11-20,50,NEW ORDER,BLUE MONDAY,38,9,37
1983-11-20,51,SHANNON,LET THE MUSIC PLAY,55,51,2
1983-11-20,52,CARE,FLAMING SWORD,48,48,4
1983-11-20,53,THE PRETENDERS,2000 MILES,New,53,1
1983-11-20,54,TOYAH,THE VOW,70,54,3
1983-11-20,55,KID CREOLE AND THE COCONUTS,THE LIFEBOAT PARTY,71,55,3
1983-11-20,56,DAVID GRANT,ROCK THE MIDNIGHT,New,56,1
1983-11-20,57,WILL POWERS,KISSING WITH CONFIDENCE,40,17,10
1983-11-20,58,THE WHO,READY STEADY WHO (EP),New,58,1
1983-11-20,59,ZZ TOP,SHARP DRESSED MAN,New,59,1
