chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
14/2/1963,1,JET HARRIS AND TONY MEEHAN,DIAMONDS,1,1,6
14/2/1963,2,FRANK IFIELD,WAYWARD WIND,4,2,4
14/2/1963,3,THE BEATLES,PLEASE PLEASE ME,3,3,5
14/2/1963,4,DEL SHANNON,LITTLE TOWN FLIRT,7,4,5
14/2/1963,5,CLIFF RICHARD,THE NEXT TIME/BACHELOR BOY,2,1,11
14/2/1963,6,FRANKIE VAUGHAN,LOOP-DE-LOOP,15,6,4
14/2/1963,7,MAUREEN EVANS,LIKE I DO,5,3,12
14/2/1963,8,MIKE BERRY AND THE OUTLAWS,DON'T YOU THINK IT'S TIME,8,6,7
14/2/1963,9,BRENDA LEE,ALL ALONE AM I,11,9,5
14/2/1963,10,KENNY BALL AND HIS JAZZMEN,SUKIYAKI,14,10,5
14/2/1963,11,THE SHADOWS,DANCE ON!,9,1,10
14/2/1963,12,SPRINGFIELDS,ISLAND OF DREAMS,10,10,10
14/2/1963,13,TORNADOS,GLOBETROTTER,6,5,6
14/2/1963,14,BOBBY VEE,THE NIGHT HAS A THOUSAND EYES,30,14,2
14/2/1963,15,THE FOUR SEASONS,BIG GIRLS DON'T CRY,13,13,5
14/2/1963,16,MR. ACKER BILK,A TASTE OF HONEY,16,16,4
14/2/1963,17,CRICKETS,MY LITTLE GIRL,19,17,4
14/2/1963,18,ROOFTOP SINGERS,WALK RIGHT IN,21,18,3
14/2/1963,19,SPOTNICKS,HAVA NAGILA,26,19,3
14/2/1963,20,CHRIS MONTEZ,SOME KINDA FUN,12,10,5
14/2/1963,21,DAVID THORNE,THE ALLEY CAT SONG,29,21,4
14/2/1963,22,THE BACHELORS,CHARMAINE,27,22,4
14/2/1963,23,ELVIS PRESLEY,RETURN TO SENDER,17,1,12
14/2/1963,24,RICK NELSON,IT'S UP TO YOU,22,22,5
14/2/1963,25,CHUCKS,LOO-BE-LOO,23,22,4
14/2/1963,26,JOE BROWN,THAT'S WHAT LOVE WILL DO,50,26,2
14/2/1963,27,BILLIE DAVIS,TELL HIM,37,27,2
14/2/1963,28,KENNY LYNCH,UP ON THE ROOF,18,10,11
14/2/1963,29,MARK WYNTER,GO AWAY LITTLE GIRL,20,6,10
14/2/1963,30,MEL TORME,COMING HOME BABY,24,13,7
14/2/1963,31,ADAM FAITH,WHAT NOW,34,31,3
14/2/1963,32,EYDIE GORME,BLAME IT ON THE BOSSA NOVA,32,32,3
14/2/1963,33,HELEN SHAPIRO,QUEEN FOR TONIGHT,42,33,2
14/2/1963,34,BILLY FURY,LIKE I'VE NEVER BEEN GONE,New,34,1
14/2/1963,35,MARTY ROBBINS,RUBY ANN,31,24,5
14/2/1963,36,DUANE EDDY,BOSS GUITAR,New,36,1
14/2/1963,37,DOUG SHELDON,I SAW LINDA YESTERDAY,46,37,2
14/2/1963,38,TORNADOS,TELSTAR,39,1,25
14/2/1963,39,MIKE SARNE,JUST FOR KICKS,40,22,6
14/2/1963,40,PAUL AND PAULA,HEY PAULA,New,40,1
14/2/1963,41,TIJUANA BRASS,THE LONELY BULL (EL SOLO TORRO),33,22,7
14/2/1963,42,VERNONS GIRLS,FUNNY ALL OVER,43,31,7
14/2/1963,43,DUANE EDDY,DANCE WITH THE GUITAR MAN,25,4,15
14/2/1963,44,CRYSTALS,HE'S A REBEL,35,19,13
14/2/1963,45,SUSAN MAUGHAN,HAND A HANDKERCHIEF TO HELEN,New,45,1
14/2/1963,46,FRANK IFIELD,LOVESICK BLUES,28,1,17
14/2/1963,47,FRANK SINATRA AND SAMMY DAVIS JR,ME AND MY SHADOW,47,20,9
14/2/1963,48,JOHNNY TILLOTSON,I CAN'T HELP IT,41,41,6
14/2/1963,49,NED MILLER,FROM A JACK TO A KING,New,49,1
14/2/1963,50,SUSAN MAUGHAN,BOBBY'S GIRL,38,3,19
