chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1960-10-20,1,ROY ORBISON,ONLY THE LONELY,2,1,12
1960-10-20,2,RICKY VALANCE,TELL LAURA I LOVE HER,1,1,9
1960-10-20,3,SHIRLEY BASSEY,AS LONG AS HE NEEDS ME,5,3,12
1960-10-20,4,THE EVERLY BROTHERS,LUCILLE/SO SAD,7,4,5
1960-10-20,5,CLIFF RICHARD,NINE TIMES OUT OF TEN,3,3,5
1960-10-20,6,ADAM FAITH,HOW ABOUT THAT,4,4,6
1960-10-20,7,BOB LUMAN,LET'S THINK ABOUT LIVING,14,7,7
1960-10-20,8,ELVIS PRESLEY,A MESS OF BLUES,6,2,13
1960-10-20,9,THE SHADOWS,APACHE,8,1,14
1960-10-20,10,DUANE EDDY,BECAUSE THEY'RE YOUNG,10,2,14
1960-10-20,11,JOHN BARRY SEVEN,WALK DON'T RUN,15,11,6
1960-10-20,12,THE VENTURES,"WALK, DON'T RUN",11,8,7
1960-10-20,13,SAM COOKE,CHAIN GANG,13,10,4
1960-10-20,14,HANK LOCKLIN,PLEASE HELP ME I'M FALLING,9,9,11
1960-10-20,15,FRANK SINATRA,NICE 'N' EASY,17,15,7
1960-10-20,16,JOHNNY BURNETTE,DREAMIN',28,16,4
1960-10-20,17,CONNIE FRANCIS,EVERYBODY'S SOMEBODY'S FOOL,12,5,10
1960-10-20,18,JOHNNY AND THE HURRICANES,ROCKING GOOSE,20,18,4
1960-10-20,19,PILTDOWN MEN,MACDONALD'S CAVE,26,19,7
1960-10-20,20,JOHNNY MATHIS,MY LOVE FOR YOU,29,20,3
1960-10-20,21,KAYE SISTERS,PAPER ROSES,18,7,16
1960-10-20,22,JOHNNY KIDD AND THE PIRATES,RESTLESS,34,22,3
1960-10-20,23,RUSS CONWAY,PASSING BREEZE,16,16,4
1960-10-20,24,EMILE FORD AND THE CHECKMATES,THEM THERE EYES,22,22,8
1960-10-20,25,CLIFF RICHARD,PLEASE DON'T TEASE,19,1,17
1960-10-20,26,VISCOUNTS,SHORTNIN' BREAD,50,26,2
1960-10-20,27,THE EVERLY BROTHERS,WHEN WILL I BE LOVED,21,4,15
1960-10-20,28,BILLY FURY,WONDROUS PLACE,25,25,5
1960-10-20,29,MANUEL AND THE MUSIC OF THE MOUNTAINS,NEVER ON SUNDAY,30,29,2
1960-10-20,30,MARK WYNTER,IMAGE OF A GIRL,23,11,9
1960-10-20,31,KEN DODD,LOVE IS LIKE A VIOLIN,24,8,16
1960-10-20,32,FENDERMEN,MULE SKINNER BLUES,48,32,7
1960-10-20,33,DON COSTA AND HIS ORCHESTRA AND CHORUS,NEVER ON SUNDAY,45,33,2
1960-10-20,34,BRIAN HYLAND,FOUR LITTLE HEELS,New,34,1
1960-10-20,35,JIM REEVES,HE'LL HAVE TO GO,39,12,30
1960-10-20,36,WANDA JACKSON,LET'S HAVE A PARTY,38,32,8
1960-10-20,37,JOHNNY KIDD AND THE PIRATES,SHAKIN' ALL OVER,35,1,19
1960-10-20,38,EDDIE COCHRAN,SWEETIE PIE,40,38,3
1960-10-20,39,GARY MILLS,TOP TEEN BABY,New,39,1
1960-10-20,40,MAKADOPOULOS AND HIS GREEK SERENADERS,NEVER ON SUNDAY,New,40,1
1960-10-20,41,MICHAEL COX,ALONG CAME CAROLINE,New,41,1
1960-10-20,42,BUDDY HOLLY,LEARNIN' THE GAME,New,42,1
1960-10-20,43,BRENDA LEE,I WANT TO BE WANTED,New,43,1
1960-10-20,44,JACKIE WILSON,ALL MY LOVE,33,33,6
1960-10-20,45,MIKE PRESTON,I'D DO ANYTHING,47,23,9
1960-10-20,46,MIKI AND GRIFF,ROCKIN' ALONE,44,44,2
1960-10-20,47,FRANKIE VAUGHAN,KOOKIE LITTLE PARADISE,46,31,5
1960-10-20,48,BROOK BENTON,KIDDIO,42,42,3
1960-10-20,49,ANTHONY NEWLEY,IF SHE SHOULD COME TO YOU,27,4,15
1960-10-20,50,LYNN CORNELL,NEVER ON SUNDAY,New,50,1
