chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1983-09-11,1,UB40,RED RED WINE,1,1,5
1983-09-11,2,PEABO BRYSON AND ROBERTA FLACK,TONIGHT I CELEBRATE MY LOVE,7,2,6
1983-09-11,3,CULTURE CLUB,KARMA CHAMELEON,New,3,1
1983-09-11,4,GENESIS,MAMA,5,4,3
1983-09-11,5,RYAN PARIS,DOLCE VITA,21,5,4
1983-09-11,6,PAUL YOUNG,COME BACK AND STAY,27,6,2
1983-09-11,7,ROD STEWART,WHAT AM I GONNA DO,3,3,4
1983-09-11,8,MADNESS,WINGS OF A DOVE,2,2,5
1983-09-11,9,MODERN ROMANCE,WALKING IN THE RAIN,9,9,9
1983-09-11,10,LEVEL 42,THE SUN GOES DOWN (LIVING IT UP),10,10,8
1983-09-11,11,STATUS QUO,OL' RAG BLUES,24,11,2
1983-09-11,12,BIG COUNTRY,CHANCE,15,12,3
1983-09-11,13,KC AND THE SUNSHINE BAND,GIVE IT UP,4,1,10
1983-09-11,14,NEW ORDER,CONFUSION,12,12,3
1983-09-11,15,ELTON JOHN,I'M STILL STANDING,8,4,8
1983-09-11,16,SPANDAU BALLET,GOLD,6,2,6
1983-09-11,17,HEAVEN 17,CRUSHED BY THE WHEELS OF INDUSTRY,28,17,2
1983-09-11,18,WHAM!,CLUB TROPICANA,11,4,8
1983-09-11,19,DAVID GRANT,"WATCHING YOU, WATCHING ME",14,10,10
1983-09-11,20,CLIFF RICHARD,NEVER SAY DIE (GIVE A LITTLE BIT MORE),23,20,3
1983-09-11,21,GARY NUMAN,WARRIORS,20,20,3
1983-09-11,22,SHALAMAR,DISAPPEARING ACT,19,18,6
1983-09-11,23,HERBIE HANCOCK,ROCKIT,17,8,8
1983-09-11,24,THE STYLE COUNCIL,LONG HOT SUMMER/PARIS MATCH,13,3,6
1983-09-11,25,THE KINKS,COME DANCING,18,12,8
1983-09-11,26,CARMEL,BAD DAY,16,15,8
1983-09-11,27,ANNABEL LAMB,RIDERS ON THE STORM,34,27,5
1983-09-11,28,DEPECHE MODE,EVERYTHING COUNTS,22,6,9
1983-09-11,29,THE STRAY CATS,(SHE'S) SEXY AND 17,29,29,7
1983-09-11,30,MONYAKA,GO DEH YAKA (GO TO THE TOP),53,30,3
1983-09-11,31,JO BOXERS,JOHNNY FRIENDLY,35,31,6
1983-09-11,32,TRUTH,A STEP IN THE RIGHT DIRECTION,37,32,4
1983-09-11,33,KAJAGOOGOO,BIG APPLE,New,33,1
1983-09-11,34,DAVID ESSEX,TAHITI,41,34,5
1983-09-11,35,KID CREOLE AND THE COCONUTS,THERE'S SOMETHING WRONG IN PARADISE,66,35,3
1983-09-11,36,KRAFTWERK,TOUR DE FRANCE,25,22,7
1983-09-11,37,NEW ORDER,BLUE MONDAY,44,12,27
1983-09-11,38,HOT STREAK,BODY WORK,62,38,2
1983-09-11,39,MEN AT WORK,DR HECKYLL AND MR JIVE,52,39,3
1983-09-11,40,UNIQUE,WHAT I GOT IS WHAT YOU NEED,59,40,3
1983-09-11,41,FREEEZ,I.O.U.,26,2,14
1983-09-11,42,PARADISE,"ONE MIND, TWO HEARTS",56,42,4
1983-09-11,43,MICHAEL SEMBELLO,MANIAC,43,43,7
1983-09-11,44,NEWCLEUS,JAM ON (REVENGE),58,44,3
1983-09-11,45,LOTUS EATERS,THE FIRST PICTURE OF YOU,31,15,12
1983-09-11,46,MALCOLM MCLAREN,DOUBLE DUTCH,30,3,12
1983-09-11,47,PUBLIC IMAGE LIMITED,THIS IS NOT A LOVE SONG,New,47,1
1983-09-11,48,PAUL YOUNG,WHEREVER I LAY MY HAT (THAT'S MY HOME),36,1,15
1983-09-11,49,RAW SILK,JUST IN TIME,71,49,3
1983-09-11,50,MIKE OLDFIELD,MOONLIGHT SHADOW,39,4,19
1983-09-11,51,HOWARD JONES,NEW SONG,76,51,3
1983-09-11,52,GARY BYRD AND THE GB EXPERIENCE,THE CROWN,33,6,9
1983-09-11,53,BARRY MANILOW,YOU'RE LOOKIN' HOT TONIGHT,47,47,4
1983-09-11,54,THE BEATLES,SHE LOVES YOU {1983},45,45,3
1983-09-11,55,ROBERT PLANT,BIG LOG,32,11,10
1983-09-11,56,KIM WILDE,LOVE BLONDE,38,23,8
1983-09-11,57,HOT CHOCOLATE,TEARS ON THE TELEPHONE,New,57,1
1983-09-11,58,ELECTRIC LIGHT ORCHESTRA,SECRET MESSAGES,48,48,3
