chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2015-08-07,1,ONE DIRECTION,DRAG ME DOWN,New,1,1
2015-08-07,2,CALVIN HARRIS & DISCIPLES,HOW DEEP IS YOUR LOVE,6,2,3
2015-08-07,3,LITTLE MIX,BLACK MAGIC,1,1,4
2015-08-07,4,LOST FREQUENCIES,ARE YOU WITH ME,3,1,10
2015-08-07,5,YEARS & YEARS,SHINE,2,2,5
2015-08-07,6,SIGMA FT ELLA HENDERSON,GLITTERBALL,4,4,2
2015-08-07,7,WALK THE MOON,SHUT UP & DANCE,5,4,10
2015-08-07,8,WEEKND,CAN'T FEEL MY FACE,17,8,9
2015-08-07,9,OMI,CHEERLEADER (FELIX JAEHN REMIX),7,1,31
2015-08-07,10,SAM FELDT FT KIMBERLY ANNE,SHOW ME LOVE,9,4,4
2015-08-07,11,MAJOR LAZER FT MO & DJ SNAKE,LEAN ON,10,2,23
2015-08-07,12,DAVID ZOWIE,HOUSE EVERY WEEKEND,8,1,8
2015-08-07,13,DISCLOSURE FT SAM SMITH,OMEN,29,13,2
2015-08-07,14,AVICII,WAITING FOR LOVE,11,6,10
2015-08-07,15,TINIE TEMPAH FT JESS GLYNNE,NOT LETTING GO,12,1,7
2015-08-07,16,JASON DERULO,WANT TO WANT ME,13,1,11
2015-08-07,17,JOE STONE & MONTELL JORDAN,THE PARTY (THIS IS HOW WE DO IT),New,17,1
2015-08-07,18,FETTY WAP,TRAP QUEEN,15,8,18
2015-08-07,19,SILENTO,WATCH ME (WHIP/NAE NAE),63,19,3
2015-08-07,20,ED SHEERAN,PHOTOGRAPH,16,15,38
2015-08-07,21,JOHN NEWMAN,COME AND GET IT,14,5,3
2015-08-07,22,KREPT & KONAN FT JEREMIH,FREAK OF THE WEEK,18,9,6
2015-08-07,23,SKRILLEX & DIPLO/JUSTIN BIEBER,WHERE ARE U NOW,23,3,22
2015-08-07,24,FLO RIDA FT THICKE & WHITE,I DON'T LIKE IT I LOVE IT,19,7,7
2015-08-07,25,JAMES BAY,LET IT GO,20,10,23
2015-08-07,26,RITA ORA,POISON,24,3,6
2015-08-07,27,FIFTH HARMONY FT KID INK,WORTH IT,22,3,7
2015-08-07,28,JOE WELLER FT EMIL,WANNA DO,New,28,1
2015-08-07,29,BIRDY,WINGS,21,8,10
2015-08-07,30,WIZ KHALIFA FT CHARLIE PUTH,SEE YOU AGAIN,26,1,18
2015-08-07,31,GALANTIS,RUNAWAY (U & I),27,4,13
2015-08-07,32,MARK RONSON FT BRUNO MARS,UPTOWN FUNK,32,1,35
2015-08-07,33,KYGO FT PARSON JAMES,STOLE THE SHOW,30,24,20
2015-08-07,34,DEORRO & CHRIS BROWN,FIVE MORE HOURS,31,4,13
2015-08-07,35,WEEKND,THE HILLS,34,30,11
