chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1973-05-20,1,WIZZARD,SEE MY BABY JIVE,1,1,6
1973-05-20,2,THE SWEET,HELL RAISER,2,2,4
1973-05-20,3,PERRY COMO,AND I LOVE YOU SO,5,3,6
1973-05-20,4,DAWN FEATURING TONY ORLANDO,TIE A YELLOW RIBBON ROUND THE OLD OAK TREE FT TONY ORLANDO,3,1,12
1973-05-20,5,SUZI QUATRO,CAN THE CAN,34,5,2
1973-05-20,6,MEDICINE HEAD,ONE AND ONE IS ONE,14,6,4
1973-05-20,7,DEODATO,ALSO SPRACH ZARATHUSTRA (2001),9,7,4
1973-05-20,8,GARY GLITTER,HELLO! HELLO! I'M BACK AGAIN,4,2,8
1973-05-20,9,HOT CHOCOLATE,BROTHER LOUIE,8,7,7
1973-05-20,10,ROGER DALTREY,GIVING IT ALL AWAY,7,5,7
1973-05-20,11,NAZARETH,BROKEN DOWN ANGEL,15,11,4
1973-05-20,12,DETROIT SPINNERS,COULD IT BE I'M FALLING IN LOVE,18,12,6
1973-05-20,13,ANNE-MARIE DAVID,WONDERFUL DREAM,13,13,5
1973-05-20,14,WINGS,MY LOVE,11,9,8
1973-05-20,15,ALICE COOPER,NO MORE MR. NICE GUY,10,10,6
1973-05-20,16,DAVID BOWIE,DRIVE-IN SATURDAY,6,3,7
1973-05-20,17,LOU REED,WALK ON THE WILD SIDE,24,17,3
1973-05-20,18,STEVIE WONDER,YOU ARE THE SUNSHINE OF MY LIFE,35,18,2
1973-05-20,19,JUDGE DREAD,BIG EIGHT,16,14,6
1973-05-20,20,STATUS QUO,MEAN GIRL,21,20,7
1973-05-20,21,CHICORY TIP,GOOD GRIEF CHRISTINA,17,17,9
1973-05-20,22,GEORDIE,ALL BECAUSE OF YOU,12,6,11
1973-05-20,23,10CC,RUBBER BULLETS,47,23,2
1973-05-20,24,THE PARTRIDGE FAMILY,WALKING IN THE RAIN,48,24,2
1973-05-20,25,DETROIT EMERALDS,"YOU WANT IT, YOU GOT IT",25,25,4
1973-05-20,26,SHIRLEY BASSEY,NEVER NEVER NEVER,23,8,13
1973-05-20,27,LITTLE JIMMY OSMOND,TWEEDLE DEE,20,4,9
1973-05-20,28,FLEETWOOD MAC,ALBATROSS {1973},38,28,3
1973-05-20,29,CLIFF RICHARD,HELP IT ALONG/TOMORROW RISING,31,29,3
1973-05-20,30,JEFF BECK AND ROD STEWART,I'VE BEEN DRINKING,27,27,4
1973-05-20,31,GILBERT O'SULLIVAN,GET DOWN,22,1,11
1973-05-20,32,FIRST CHOICE,ARMED AND EXTREMELY DANGEROUS,39,32,2
1973-05-20,33,CARLY SIMON,THE RIGHT THING TO DO,33,17,9
1973-05-20,34,DAVID CASSIDY,I'M A CLOWN/SOME KIND OF SUMMER,19,3,10
1973-05-20,35,STEALERS WHEEL,STUCK IN THE MIDDLE WITH YOU,New,35,1
1973-05-20,36,ELVIS PRESLEY,POLK SALAD ANNIE,New,36,1
1973-05-20,37,GENE PITNEY,24 SYCAMORE,45,34,5
1973-05-20,38,DONNY OSMOND,THE TWELFTH OF NEVER,26,1,12
1973-05-20,39,ROXY MUSIC,PYJAMARAMA,30,10,12
1973-05-20,40,JAMES BOYS,OVER AND OVER,46,40,2
1973-05-20,41,THE O'JAYS,LOVE TRAIN,37,9,13
1973-05-20,42,GLADYS KNIGHT AND THE PIPS,NEITHER ONE OF US,New,42,1
1973-05-20,43,STUART GILLIES,AMANDA,29,13,9
1973-05-20,44,MUD,CRAZY,28,12,12
1973-05-20,45,CLIFF RICHARD,POWER TO ALL OUR FRIENDS,36,4,11
1973-05-20,46,PETERS AND LEE,WELCOME HOME,New,46,1
1973-05-20,47,TOM JONES,A LETTER TO LUCILLE,32,31,7
1973-05-20,48,LITTLE JIMMY OSMOND,LONG HAIRED LOVER FROM LIVERPOOL,41,1,26
1973-05-20,49,TONY KENNY,HEART OF STONE,50,11,13
1973-05-20,50,THE EDGAR WINTER GROUP,FRANKENSTEIN,New,50,1
