chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1981-04-05,1,SHAKIN' STEVENS,THIS OLE HOUSE,1,1,7
1981-04-05,2,BUCKS FIZZ,MAKING YOUR MIND UP,5,2,3
1981-04-05,3,STEVIE WONDER,LATELY,4,3,6
1981-04-05,4,KIM WILDE,KIDS IN AMERICA,2,2,8
1981-04-05,5,LANDSCAPE,EINSTEIN A GO-GO,8,5,7
1981-04-05,6,TONY CAPSTICK AND THE CARLTON MAIN FRICKLEY COLLIERY BAND,CAPSTICK COMES HOME/THE SHEFFIELD GRINDER,3,3,4
1981-04-05,7,LINX,INTUITION,10,7,6
1981-04-05,8,TOYAH,FOUR FROM TOYAH (EP),6,4,9
1981-04-05,9,THE WHISPERS,IT'S A LOVE THING,11,9,5
1981-04-05,10,HAZEL O'CONNOR,D-DAYS,12,10,4
1981-04-05,11,THE JACKSONS,CAN YOU FEEL IT,23,11,7
1981-04-05,12,GRAHAM BONNET,NIGHT GAMES,26,12,4
1981-04-05,13,DAVE STEWART WITH COLIN BLUNSTONE,WHAT BECOMES OF THE BROKEN HEARTED,17,13,5
1981-04-05,14,SUGAR MINOTT,GOOD THING GOING (WE'VE GOT A GOOD THING GOING),31,14,3
1981-04-05,15,THE NOLANS,ATTENTION TO ME,21,15,5
1981-04-05,16,VISAGE,MIND OF A TOY,13,13,5
1981-04-05,17,COAST TO COAST,(DO) THE HUCKLEBUCK,9,5,11
1981-04-05,18,ROXY MUSIC,JEALOUS GUY,7,1,8
1981-04-05,19,ENNIO MORRICONE,CHI MAI (THEME FROM 'LIFE AND TIMES OF DAVID LLOYD GEORGE'),New,19,1
1981-04-05,20,BAD MANNERS,JUST A FEELING,29,20,3
1981-04-05,21,THE TEARDROP EXPLODES,REWARD,15,6,11
1981-04-05,22,DURAN DURAN,PLANET EARTH,16,12,8
1981-04-05,23,THE WHO,YOU BETTER YOU BET,14,9,6
1981-04-05,24,GILLAN,NEW ORLEANS,25,24,4
1981-04-05,25,KOOL AND THE GANG,JONES VS JONES/SUMMER MADNESS,20,17,8
1981-04-05,26,ADAM & THE ANTS,KINGS OF THE WILD FRONTIER,18,2,13
1981-04-05,27,SAXON,AND THE BANDS PLAYED ON,New,27,1
1981-04-05,28,KIKI DEE,STAR,19,13,8
1981-04-05,29,SPANDAU BALLET,MUSCLE BOUND/GLOW,53,29,2
1981-04-05,30,PHIL COLLINS,I MISSED AGAIN,24,14,6
1981-04-05,31,PUBLIC IMAGE LIMITED,FLOWERS OF ROMANCE,50,31,2
1981-04-05,32,DAVID BOWIE,UP THE HILL BACKWARDS,32,32,3
1981-04-05,33,JOHN LENNON,WATCHING THE WHEELS,54,33,2
1981-04-05,34,HEATWAVE,JITTERBUGGIN',35,34,4
1981-04-05,35,POLECATS,JOHN I'M ONLY DANCING/BIG GREEN CAR,36,35,6
1981-04-05,36,SHALAMAR,MAKE THAT MOVE,42,36,3
1981-04-05,37,DIRE STRAITS,SKATEAWAY,55,37,2
1981-04-05,38,LIGHT OF THE WORLD,I'M SO HAPPY/TIME,45,38,3
1981-04-05,39,KEITH MARSHALL,ONLY CRYING,60,39,2
1981-04-05,40,ULTRAVOX,SLOW MOTION,33,33,3
1981-04-05,41,WHITESNAKE,DON'T BREAK MY HEART AGAIN,New,41,1
1981-04-05,42,LIQUID GOLD,DON'T PANIC,44,42,3
1981-04-05,43,ULTRAVOX,VIENNA,22,2,13
1981-04-05,44,EDDY GRANT,CAN'T GET ENOUGH OF YOU,73,44,2
1981-04-05,45,DEPARTMENT S,IS VIC THERE?,74,45,2
1981-04-05,46,MATCHBOX,BABE'S IN THE WOOD,65,46,2
1981-04-05,47,STIFF LITTLE FINGERS,JUST FADE AWAY,47,47,3
1981-04-05,48,THE CURE,PRIMARY,59,48,2
1981-04-05,49,CHILDREN OF TANSLEY SCHOOL,MY MUM IS ONE IN A MILLION,27,27,3
1981-04-05,50,DIANA ROSS,ONE MORE CHANCE,49,49,3
1981-04-05,51,BARRY MANILOW,BERMUDA TRIANGLE,New,51,1
1981-04-05,52,GIRLSCHOOL,HIT AND RUN,New,52,1
1981-04-05,53,RUSH,VITAL SIGNS/A PASSAGE TO BANGKOK,41,41,3
1981-04-05,54,STATUS QUO,SOMETHING 'BOUT YOU BABY I LIKE,28,9,7
