chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2010-05-30,1,DIZZEE RASCAL,DIRTEE DISCO,New,1,1
2010-05-30,2,BOB FT BRUNO MARS,NOTHIN' ON YOU,1,1,2
2010-05-30,3,IYAZ,SOLO,New,3,1
2010-05-30,4,JASON DERULO,RIDIN' SOLO,2,2,13
2010-05-30,5,EMINEM,NOT AFRAID,New,5,1
2010-05-30,6,N-DUBZ FT BODYROX,WE DANCE ON,New,6,1
2010-05-30,7,EDWARD MAYA FT VIKA JIGULINA,STEREO LOVE,5,4,3
2010-05-30,8,AGGRO SANTOS FT KIMBERLY WYATT,CANDY,7,5,4
2010-05-30,9,ROLL DEEP,GOOD TIMES,3,1,5
2010-05-30,10,SEAN KINGSTON & JUSTIN BIEBER,EENIE MEENIE,17,10,3
2010-05-30,11,ALEXANDRA BURKE FT PITBULL,ALL NIGHT LONG,4,4,11
2010-05-30,12,USHER FT WILL I AM,OMG,6,1,10
2010-05-30,13,ALICIA KEYS,TRY SLEEPING WITH A BROKEN HEART,13,13,8
2010-05-30,14,PLAN B,SHE SAID,8,3,9
2010-05-30,15,FYFE DANGERFIELD,SHE'S ALWAYS A WOMAN,9,7,5
2010-05-30,16,K'NAAN,WAVIN' FLAG,New,16,1
2010-05-30,17,RIHANNA,TE AMO,14,14,7
2010-05-30,18,KESHA,YOUR LOVE IS MY DRUG,34,18,4
2010-05-30,19,PENDULUM,WATERCOLOUR,22,4,4
2010-05-30,20,PRETTY RECKLESS,MAKE ME WANNA DIE,16,16,2
2010-05-30,21,TRAIN,HEY SOUL SISTER,18,18,7
2010-05-30,22,KELIS,ACAPELLA,12,5,7
2010-05-30,23,TAIO CRUZ FT KESHA,DIRTY PICTURE,15,6,8
2010-05-30,24,LADY GAGA FT BEYONCE,TELEPHONE,19,1,27
2010-05-30,25,TINIE TEMPAH,PASS OUT,25,1,13
2010-05-30,26,PROFESSOR GREEN FT ED DREWETT,I NEED YOU TONIGHT,20,3,7
2010-05-30,27,SQUAD,THREE LIONS 2010,21,21,2
2010-05-30,28,ALICIA KEYS,EMPIRE STATE OF MIND (PART II),36,4,24
2010-05-30,29,DANIELLE HOPE,OVER THE RAINBOW,New,29,1
2010-05-30,30,ELLIE GOULDING,GUNS AND HORSES,26,26,5
2010-05-30,31,SCOUTING FOR GIRLS,THIS AIN'T A LOVE SONG,28,1,9
2010-05-30,32,JUSTIN BIEBER FT LUDACRIS,BABY,32,3,12
2010-05-30,33,DAVID GUETTA FT KID CUDI,MEMORIES,27,15,13
2010-05-30,34,KERI HILSON,I LIKE,68,34,2
2010-05-30,35,CHIPMUNK FT ESMEE DENTERS,UNTIL YOU WERE GONE,23,3,6
2010-05-30,36,GLEE CAST,I DREAMED A DREAM,New,36,1
2010-05-30,37,TIMBALAND FT JUSTIN TIMBERLAKE,CARRY OUT,30,6,11
2010-05-30,38,MICHAEL BUBLE,HAVEN'T MET YOU YET,73,5,30
2010-05-30,39,CHRISTINA AGUILERA,NOT MYSELF TONIGHT,24,12,3
2010-05-30,40,LADY GAGA,ALEJANDRO,54,40,4
2010-05-30,41,DAVID GUETTA FT CHRIS WILLIS,GETTIN' OVER,RE,41,2
2010-05-30,42,GLEE CAST,JESSIE'S GIRL,33,33,2
2010-05-30,43,RIHANNA,RUDE BOY,37,2,19
2010-05-30,44,DIANA VICKERS,ONCE,31,1,6
2010-05-30,45,ELLIE GOULDING,STARRY EYED,38,4,14
2010-05-30,46,KATIE MELUA,THE FLOOD,35,35,2
2010-05-30,47,GLEE CAST,DREAM ON,New,47,1
2010-05-30,48,PIXIE LOTT,TURN IT UP,63,48,2
2010-05-30,49,JASON DERULO,IN MY HEAD,41,1,14
2010-05-30,50,HURTS,BETTER THAN LOVE,New,50,1
2010-05-30,51,MUSE,NEUTRON STAR COLLISION (LOVE IS FOREVER),11,11,2
2010-05-30,52,BIFFY CLYRO,BUBBLES,40,34,6
2010-05-30,53,GLEE CAST,TOTAL ECLIPSE OF THE HEART,29,9,3
2010-05-30,54,NAS & DAMIAN MARLEY,AS WE ENTER,39,39,2
2010-05-30,55,JOURNEY,DON'T STOP BELIEVIN',59,6,62
2010-05-30,56,FLORENCE & THE MACHINE,DOG DAYS ARE OVER,55,23,25
2010-05-30,57,OWL CITY,FIREFLIES,48,1,21
2010-05-30,58,LADY GAGA,BAD ROMANCE,47,1,31
2010-05-30,59,GLEE CAST,BAD ROMANCE,New,59,1
2010-05-30,60,BLACK EYED PEAS,I GOTTA FEELING,43,1,51
2010-05-30,61,MICHAEL BUBLE,HOME,RE,31,8
2010-05-30,62,PENDULUM,WITCHCRAFT,New,62,1
2010-05-30,63,YOUNG MONEY FT LLOYD,BEDROCK,45,9,19
2010-05-30,64,FLORENCE & THE MACHINE,YOU'VE GOT THE LOVE,77,5,43
2010-05-30,65,CHERYL COLE,PARACHUTE,58,5,19
2010-05-30,66,INNA,HOT,51,6,11
2010-05-30,67,GLEE CAST,RUN JOEY RUN,42,27,3
2010-05-30,68,MICHAEL BUBLE,CRY ME A RIVER,RE,34,8
2010-05-30,69,MICHAEL BUBLE,FEELING GOOD,RE,69,2
2010-05-30,70,GLEE CAST,POKER FACE,New,70,1
2010-05-30,71,TEMPER TRAP,SWEET DISPOSITION,64,6,39
2010-05-30,72,GLEE CAST,DON'T STOP BELIEVIN',70,2,22
2010-05-30,73,LADY ANTEBELLUM,NEED YOU NOW,46,21,5
2010-05-30,74,MICHAEL BUBLE,EVERYTHING,RE,38,26
2010-05-30,75,BADDIEL/SKINNER/LIGHTNING SEED,3 LIONS,76,1,31
2010-05-30,76,KESHA,TIK TOK,79,4,30
2010-05-30,77,KEVIN RUDOLF/BIRDMAN/JAY SEAN,I MADE IT (CASH MONEY HEROES),67,37,5
2010-05-30,78,BILLY JOEL,SHE'S ALWAYS A WOMAN,86,29,5
2010-05-30,79,SELENA GOMEZ & THE SCENE,NATURALLY,52,7,7
2010-05-30,80,MARINA & THE DIAMONDS,I AM NOT A ROBOT,71,26,7
2010-05-30,81,DRAKE,OVER,60,50,6
2010-05-30,82,JAY-Z FT ALICIA KEYS,EMPIRE STATE OF MIND,87,2,37
2010-05-30,83,BOYZONE,LOVE IS A HURRICANE,44,44,3
2010-05-30,84,CHIDDY BANG,OPPOSITE OF ADULTS,69,12,14
2010-05-30,85,KEANE FT K'NAAN,STOP FOR A MINUTE,49,40,3
2010-05-30,86,STORNOWAY,ZORBING,New,86,1
2010-05-30,87,BLACK EYED PEAS,IMMA BE,75,75,4
2010-05-30,88,GLEE CAST,SAFETY DANCE,New,88,1
2010-05-30,89,N-DUBZ,SAY IT'S OVER,66,20,11
2010-05-30,90,CHERYL COLE,FIGHT FOR THIS LOVE,92,1,32
2010-05-30,91,SUB FOCUS,SPLASH,74,41,3
2010-05-30,92,IYAZ,REPLAY,96,1,21
2010-05-30,93,GLEE CAST,GIVES YOU HELL,RE,14,5
2010-05-30,94,FAITHLESS,NOT GOING HOME,57,42,4
2010-05-30,95,BLACK EYED PEAS,ROCK THAT BODY,80,11,14
2010-05-30,96,3OH3 FT KATY PERRY,STARSTRUKK,81,3,24
2010-05-30,97,TIMBALAND FT KATY PERRY,IF WE EVER MEET AGAIN,83,3,18
2010-05-30,98,NEW ORDER,WORLD IN MOTION,RE,43,3
2010-05-30,99,PLAN B,STAY TOO LONG,89,9,20
2010-05-30,100,LADY GAGA,POKER FACE,84,1,72
