chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2012-06-24,1,MAROON 5 FT WIZ KHALIFA,PAYPHONE,New,1,1
2012-06-24,2,CHERYL,CALL MY NAME,1,1,2
2012-06-24,3,FLO RIDA,WHISTLE,2,2,3
2012-06-24,4,STOOSHE,BLACK HEART,New,4,1
2012-06-24,5,COLDPLAY & RIHANNA,PRINCESS OF CHINA,4,4,9
2012-06-24,6,RUDIMENTAL FT JOHN NEWMAN,FEEL THE LOVE,5,1,4
2012-06-24,7,FUN FT JANELLE MONAE,WE ARE YOUNG,6,1,11
2012-06-24,8,CARLY RAE JEPSEN,CALL ME MAYBE,10,1,12
2012-06-24,9,USHER,SCREAM,8,5,3
2012-06-24,10,PALOMA FAITH,PICKING UP THE PIECES,14,7,5
2012-06-24,11,GARY BARLOW/COMMONWEALTH BAND,SING,3,1,4
2012-06-24,12,KATY PERRY,WIDE AWAKE,31,12,5
2012-06-24,13,TRAIN,DRIVE BY,13,6,10
2012-06-24,14,ALEX CLARE,TOO CLOSE,12,4,11
2012-06-24,15,RIHANNA,WHERE HAVE YOU BEEN,11,6,10
2012-06-24,16,DJ FRESH FT DIZZEE RASCAL,THE POWER,7,6,3
2012-06-24,17,LABRINTH,EXPRESS YOURSELF,18,16,7
2012-06-24,18,EMELI SANDE,MY KIND OF LOVE,17,17,7
2012-06-24,19,GOTYE FT KIMBRA,SOMEBODY THAT I USED TO KNOW,16,1,25
2012-06-24,20,RITA ORA FT TINIE TEMPAH,R.I.P.,15,1,7
2012-06-24,21,NICKI MINAJ,STARSHIPS,19,2,19
2012-06-24,22,AVICII,SILHOUETTES,26,22,8
2012-06-24,23,LADY ANTEBELLUM,NEED YOU NOW,23,21,23
2012-06-24,24,FLO RIDA FT SIA,WILD ONES,34,4,22
2012-06-24,25,D'BANJ,OLIVER TWIST,22,9,6
2012-06-24,26,DOT ROTTEN/TMS,OVERLOAD,21,15,3
2012-06-24,27,ED SHEERAN,SMALL BUMP,29,25,4
2012-06-24,28,PITBULL,BACK IN TIME,32,21,5
2012-06-24,29,SKRILLEX FT SIRAH,BANGARANG,33,24,16
2012-06-24,30,LOREEN,EUPHORIA,20,3,5
2012-06-24,31,JUSTIN BIEBER,BOYFRIEND,42,2,11
2012-06-24,32,WANTED,CHASING THE SUN,25,2,5
2012-06-24,33,TULISA,YOUNG,27,1,8
2012-06-24,34,TREY SONGZ,HEART ATTACK,28,28,2
2012-06-24,35,CALVIN HARRIS FT NE-YO,LET'S GO,37,2,9
2012-06-24,36,JESSIE J FT DAVID GUETTA,LASERLIGHT,38,5,11
2012-06-24,37,AZEALIA BANKS FT LAZY JAY,212,41,12,18
2012-06-24,38,PROFESSOR GREEN FT RUTH ANNE,REMEDY,36,18,6
2012-06-24,39,DAVID GUETTA FT SIA,TITANIUM,43,1,29
2012-06-24,40,FLORENCE & THE MACHINE,SHAKE IT OUT,49,12,34
2012-06-24,41,JAY-Z/KANYE WEST/FRANK,NO CHURCH IN THE WILD,48,41,5
2012-06-24,42,CONOR MAYNARD,CAN'T SAY NO,47,2,10
2012-06-24,43,JESSIE J,DOMINO,44,1,27
2012-06-24,44,JAY-Z & KANYE WEST,N****S IN PARIS,50,10,19
