chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1958-12-26,1,CONWAY TWITTY,IT'S ONLY MAKE BELIEVE,1,1,7
1958-12-26,2,LORD ROCKINGHAM'S XI,HOOTS MON,2,1,10
1958-12-26,3,LONNIE DONEGAN,TOM DOOLEY,3,3,6
1958-12-26,4,TOMMY EDWARDS,IT'S ALL IN THE GAME,5,1,13
1958-12-26,4,TOMMY DORSEY ORCHESTRA STARRING WARREN COVINGTON,TEA FOR TWO CHA CHA,4,4,11
1958-12-26,6,KINGSTON TRIO,TOM DOOLEY,6,6,6
1958-12-26,7,PERRY COMO,LOVE MAKES THE WORLD GO ROUND,7,7,8
1958-12-26,8,JANE MORGAN,THE DAY THE RAINS CAME,11,8,4
1958-12-26,9,CLIFF RICHARD AND THE DRIFTERS,HIGH CLASS BABY,8,7,6
1958-12-26,10,TOMMY STEELE,COME ON LET'S GO,12,10,7
1958-12-26,11,MALCOLM VAUGHAN WITH THE MICHAEL SAMMES SINGERS,MORE THAN EVER (COME PRIMA),9,5,11
1958-12-26,12,HARRY BELAFONTE,MARY'S BOY CHILD,10,1,17
1958-12-26,13,RICKY NELSON,SOMEDAY,15,9,8
1958-12-26,14,JOHNNY MATHIS,A CERTAIN SMILE,13,4,14
1958-12-26,15,MARINO MARINI AND HIS QUARTET,COME PRIMA,14,2,12
1958-12-26,15,PERRY COMO,MANDOLINS IN THE MOONLIGHT,17,15,6
1958-12-26,17,JOHNNY MATHIS,WINTER WONDERLAND,25,17,2
1958-12-26,18,RUSS CONWAY,MORE PARTY POPS,16,16,5
1958-12-26,19,THE EVERLY BROTHERS,BIRD DOG,20,2,16
1958-12-26,20,RUBY MURRAY,REAL LOVE,18,18,3
1958-12-26,21,CLIFF RICHARD AND THE DRIFTERS,MOVE IT,24,2,16
1958-12-26,22,SHIRLEY BASSEY,KISS ME HONEY HONEY KISS ME,New,22,1
1958-12-26,23,CONNIE FRANCIS,YOU ALWAYS HURT THE ONE YOU LOVE,New,23,1
1958-12-26,24,HARRY BELAFONTE,THE SON OF MARY,18,18,3
1958-12-26,25,TEDDY BEARS,TO KNOW HIM IS TO LOVE HIM,30,25,2
1958-12-26,26,JIMMIE RODGERS,WOMAN FROM LIBERIA,28,26,2
1958-12-26,27,SHIRLEY BASSEY,AS I LOVE YOU,28,27,2
1958-12-26,28,CONNIE FRANCIS,STUPID CUPID/CAROLINA MOON,25,1,19
1958-12-26,29,ELVIS PRESLEY,KING CREOLE,22,2,13
1958-12-26,30,BIG BOPPER,CHANTILLY LACE,New,30,1
