chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1967-06-22,1,PROCOL HARUM,A WHITER SHADE OF PALE,1,1,5
1967-06-22,2,ENGELBERT HUMPERDINCK,THERE GOES MY EVERYTHING,2,2,5
1967-06-22,3,THE HOLLIES,CARRIE-ANNE,5,3,4
1967-06-22,4,THE TREMELOES,SILENCE IS GOLDEN,4,1,9
1967-06-22,5,THE KINKS,WATERLOO SUNSET,3,2,7
1967-06-22,6,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",OKAY!,10,6,6
1967-06-22,7,THE SUPREMES,THE HAPPENING,6,6,7
1967-06-22,8,TRAFFIC,PAPER SUN,12,8,4
1967-06-22,9,ARTHUR CONLEY,SWEET SOUL MUSIC,7,7,9
1967-06-22,10,THE BEACH BOYS,THEN I KISSED HER,8,4,8
1967-06-22,11,THE YOUNG RASCALS,GROOVIN',14,11,5
1967-06-22,12,THE MAMAS AND THE PAPAS,DEDICATED TO THE ONE I LOVE,9,2,12
1967-06-22,13,NEW VAUDEVILLE BAND,FINCHLEY CENTRAL,11,11,7
1967-06-22,14,TOPOL,IF I WERE A RICH MAN,17,14,10
1967-06-22,15,PETULA CLARK,DON'T SLEEP IN THE SUBWAY,22,15,5
1967-06-22,16,THE SMALL FACES,HERE COME THE NICE,26,16,3
1967-06-22,17,TROGGS,NIGHT OF THE LONG GRASS,19,17,4
1967-06-22,18,VINCE HILL,ROSES OF PICARDY,13,13,7
1967-06-22,19,THE TURTLES,SHE'D RATHER BE WITH ME,40,19,2
1967-06-22,20,PP ARNOLD,THE FIRST CUT IS THE DEEPEST,18,18,8
1967-06-22,21,THE FOUR TOPS,SEVEN ROOMS OF GLOOM,38,21,2
1967-06-22,22,CREAM,STRANGE BREW,32,22,3
1967-06-22,23,JIMI HENDRIX EXPERIENCE,THE WIND CRIES MARY,15,6,7
1967-06-22,24,SANDIE SHAW,PUPPET ON A STRING,20,1,15
1967-06-22,25,THE DUBLINERS,SEVEN DRUNKEN NIGHTS,16,7,13
1967-06-22,26,DUSTY SPRINGFIELD,GIVE ME TIME,27,24,5
1967-06-22,27,ARETHA FRANKLIN,RESPECT,34,27,3
1967-06-22,28,CILLA BLACK,WHAT GOOD AM I,36,28,3
1967-06-22,29,CLIFF RICHARD,I'LL COME RUNNING,33,29,3
1967-06-22,30,THE MONKEES,ALTERNATE TITLE,New,30,1
1967-06-22,31,VIKKI CARR,IT MUST BE HIM (SEUL SUR SON ETOILE),39,31,4
1967-06-22,32,HAPPENINGS,I GOT RHYTHM,28,28,6
1967-06-22,33,NANCY SINATRA AND FRANK SINATRA,SOMETHIN' STUPID,25,1,14
1967-06-22,34,TOM JONES,FUNNY FAMILIAR FORGOTTEN FEELINGS,23,7,11
1967-06-22,35,THE WHO,PICTURES OF LILY,21,4,9
1967-06-22,36,ENGELBERT HUMPERDINCK,RELEASE ME,31,1,22
1967-06-22,37,HERB ALPERT,CASINO ROYALE,30,27,9
1967-06-22,38,GLADYS KNIGHT AND THE PIPS,TAKE ME IN YOUR ARMS AND LOVE ME,35,35,3
1967-06-22,39,JUDITH DURHAM,OLIVE TREE,46,39,2
1967-06-22,40,OTIS REDDING,SHAKE,44,40,2
1967-06-22,41,THE BEE GEES,NEW YORK MINING DISASTER 1941,24,12,9
1967-06-22,42,PINK FLOYD,SEE EMILY PLAY,New,42,1
1967-06-22,43,LULU,THE BOAT THAT I ROW,29,6,11
1967-06-22,44,MARVELETTES,WHEN YOU'RE YOUNG AND IN LOVE,49,44,2
1967-06-22,45,ERIC BURDON AND THE ANIMALS,WHEN I WAS YOUNG,47,45,2
1967-06-22,46,EDDIE FLOYD,KNOCK ON WOOD,43,19,18
1967-06-22,47,JEFF BECK,HI HO SILVER LINING,37,14,14
1967-06-22,48,WALKER BROTHERS,WALKING IN THE RAIN,41,26,6
1967-06-22,49,THE MONKEES,A LITTLE BIT ME A LITTLE BIT YOU,50,3,12
1967-06-22,50,JIMI HENDRIX EXPERIENCE,PURPLE HAZE,42,3,14
