chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1982-01-03,1,THE HUMAN LEAGUE,DON'T YOU WANT ME,1,1,6
1982-01-03,2,BUCKS FIZZ,THE LAND OF MAKE BELIEVE,5,2,7
1982-01-03,3,ADAM & THE ANTS,ANT RAP,4,3,5
1982-01-03,4,MADNESS,IT MUST BE LOVE,6,4,6
1982-01-03,5,ABBA,ONE OF US,3,3,5
1982-01-03,6,CLIFF RICHARD,DADDY'S HOME,2,2,8
1982-01-03,7,KOOL AND THE GANG,GET DOWN ON IT,26,7,4
1982-01-03,8,DOLLAR,MIRROR MIRROR (MON AMOUR),9,8,9
1982-01-03,9,JON AND VANGELIS,I'LL FIND MY WAY HOME,10,9,5
1982-01-03,10,ALTERED IMAGES,I COULD BE HAPPY,20,10,5
1982-01-03,11,GODLEY AND CREME,WEDDING BELLS,7,7,8
1982-01-03,12,FOREIGNER,WAITING FOR A GIRL LIKE YOU,19,12,5
1982-01-03,13,STATUS QUO,ROCK 'N' ROLL,8,8,7
1982-01-03,14,ROD STEWART,YOUNG TURKS,11,11,5
1982-01-03,15,THE POLICE,SPIRITS IN THE MATERIAL WORLD,12,12,5
1982-01-03,16,DURAN DURAN,MY OWN WAY,15,14,7
1982-01-03,17,TWEETS,THE BIRDIE SONG (BIRDIE DANCE),22,2,18
1982-01-03,18,IMAGINATION,FLASHBACK,23,16,9
1982-01-03,19,KIM WILDE,CAMBODIA,17,12,9
1982-01-03,20,DIANA ROSS,WHY DO FOOLS FALL IN LOVE,13,4,10
1982-01-03,21,KRAFTWERK,THE MODEL/COMPUTER LOVE,50,21,11
1982-01-03,22,SOFT CELL,BEDSITTER,16,4,9
1982-01-03,23,SNOWMEN,HOKEY COKEY,18,18,5
1982-01-03,24,TOYAH,FOUR MORE FROM TOYAH,29,14,7
1982-01-03,25,PHIL LYNOTT,YELLOW PEARL {1981 RE-RELEASE},47,25,6
1982-01-03,26,THE FOUR TOPS,DON'T WALK AWAY,37,26,4
1982-01-03,27,CHAS AND DAVE,STARS OVER 45,21,21,5
1982-01-03,28,DAVID BOWIE,WILD IS THE WIND,24,24,7
1982-01-03,29,THE FUN BOY THREE,THE LUNATICS (HAVE TAKEN OVER THE ASYLUM),27,20,10
1982-01-03,30,MEAT LOAF,DEAD RINGER FOR LOVE,30,30,7
1982-01-03,31,BROWN SAUCE,I WANNA BE A WINNER,33,31,5
1982-01-03,32,EARTH WIND AND FIRE,LET'S GROOVE,25,3,10
1982-01-03,33,OLIVIA NEWTON-JOHN,PHYSICAL,36,7,14
1982-01-03,34,JULIO IGLESIAS,BEGIN THE BEGUINE (VOLVER A EMPEZAR),14,1,12
1982-01-03,35,SHOWADDYWADDY,FOOTSTEPS,31,31,7
1982-01-03,36,JOHN AND YOKO AND THE PLASTIC ONO BAND WITH THE HARLEM COMMUNITY CHOIR,HAPPY XMAS (WAR IS OVER),28,2,22
1982-01-03,37,BAD MANNERS,BUONA SERA (DON'T BE ANGRY),39,34,8
1982-01-03,38,QUEEN AND DAVID BOWIE,UNDER PRESSURE,35,1,9
1982-01-03,39,MODERN ROMANCE,AY AY AY AY MOOSEY,38,10,10
1982-01-03,40,HOLLY AND THE IVYS,CHRISTMAS ON 45,40,40,4
1982-01-03,41,HAIRCUT 100,FAVOURITE SHIRTS (BOY MEETS GIRL),48,4,12
1982-01-03,42,SHAKATAK,EASIER SAID THAN DONE,51,42,8
1982-01-03,43,ULTRAVOX,THE VOICE,53,16,10
1982-01-03,44,ELVIS COSTELLO,SWEET DREAMS,45,44,5
1982-01-03,45,THE PRETENDERS,I GO TO SLEEP,34,7,9
1982-01-03,46,GEORGE BENSON,TURN YOUR LOVE AROUND,49,29,9
1982-01-03,47,ORCHESTRAL MANOEUVRES IN THE DARK,JOAN OF ARC,56,5,12
1982-01-03,48,MOBILES,DROWNING IN BERLIN,New,48,1
1982-01-03,49,GEOFFREY BURGON,BRIDESHEAD THEME,60,49,3
1982-01-03,50,KEN DODD,HOLD MY HAND,57,50,3
1982-01-03,51,KOOL AND THE GANG,STEPPIN' OUT,43,12,11
1982-01-03,52,BARRY MANILOW,THE OLD SONGS,52,48,5
1982-01-03,53,THE HUMAN LEAGUE,BEING BOILED,New,53,1
1982-01-03,54,CHRISTOPHER CROSS,ARTHUR'S THEME (THE BEST THAT YOU CAN DO),RE,54,5
1982-01-03,55,PLACIDO DOMINGO WITH JOHN DENVER,PERHAPS LOVE,46,46,5
1982-01-03,56,THE POLICE,EVERY LITTLE THING SHE DOES IS MAGIC,71,1,12
1982-01-03,57,ELECTRIC LIGHT ORCHESTRA,HERE IS THE NEWS/TICKET TO THE MOON,New,57,1
1982-01-03,58,ALTERED IMAGES,HAPPY BIRTHDAY,75,2,16
1982-01-03,59,SLADE,MERRY XMAS EVERYBODY,32,1,15
1982-01-03,60,TWEETS,LET'S ALL SING LIKE THE BIRDIES SING,55,44,6
1982-01-03,61,THE ROLLING STONES,WAITING ON A FRIEND,54,50,5
1982-01-03,62,ALTON EDWARDS,I JUST WANNA (SPEND SOME TIME WITH YOU),New,62,1
1982-01-03,63,HELEN REDDY,I CAN'T SAY GOODBYE TO YOU,63,43,7
1982-01-03,64,OTTAWAN,HELP GET ME SOME HELP,64,49,6
1982-01-03,65,TRINI LOPEZ,TRINI TRAX,59,59,4
1982-01-03,66,ALVIN STARDUST,A WONDERFUL TIME UP THERE,73,56,8
1982-01-03,67,THE STRANGLERS,GOLDEN BROWN,New,67,1
1982-01-03,68,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERY DAY {1981},41,41,4
1982-01-03,69,HYSTERICS,JINGLE BELLS (LAUGHING ALL THE WAY),44,44,5
1982-01-03,70,SOFT CELL,TAINTED LOVE,RE,1,17
1982-01-03,71,ROSE OF ROMANCE,TARA'S THEME FROM 'GONE WITH THE WIND',New,71,1
1982-01-03,72,GARY NUMAN AND DRAMATIS,LOVE NEEDS NO DISGUISE,58,33,6
1982-01-03,73,ROD STEWART,TONIGHT I'M YOURS (DON'T HURT ME),66,8,13
1982-01-03,74,JAPAN,VISIONS OF CHINA,69,32,10
1982-01-03,75,THE JETS,YES TONIGHT JOSEPHINE,42,25,11
