chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
25/5/2014,1,SAM SMITH,STAY WITH ME,New,1,1
25/5/2014,2,MR PROBZ,WAVES,2,1,5
25/5/2014,3,FUSE ODG FT SEAN PAUL,DANGEROUS LOVE,New,3,1
25/5/2014,4,RITA ORA,I WILL NEVER LET YOU DOWN,1,1,2
25/5/2014,5,CLEAN BANDIT FT SHARNA BASS,EXTRAORDINARY,New,5,1
25/5/2014,6,JOHN LEGEND,ALL OF ME,3,2,16
25/5/2014,7,CALVIN HARRIS,SUMMER,4,1,4
25/5/2014,8,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS,6,6,5
25/5/2014,9,KIESZA,HIDEAWAY,5,1,6
25/5/2014,10,MICHAEL JACKSON,LOVE NEVER FELT SO GOOD,8,8,4
25/5/2014,11,SIGMA,NOBODY TO LOVE,7,1,7
25/5/2014,12,PHARRELL WILLIAMS,HAPPY,15,1,26
25/5/2014,13,IDINA MENZEL,LET IT GO,12,11,24
25/5/2014,14,IGGY AZALEA FT CHARLI XCX,FANCY,10,5,7
25/5/2014,15,COLDPLAY,A SKY FULL OF STARS,New,15,1
25/5/2014,16,JASON DERULO FT SNOOP DOGG,WIGGLE,18,16,4
25/5/2014,17,TOVE LO,STAY HIGH,11,6,11
25/5/2014,18,ED SHEERAN,ONE,20,18,2
25/5/2014,19,CHRIS BROWN/LIL WAYNE/TYGA,LOYAL,13,10,9
25/5/2014,20,AFROJACK FT WRABEL,TEN FEET TALL,New,20,1
25/5/2014,21,CLEAN BANDIT FT JESS GLYNNE,RATHER BE,22,1,18
25/5/2014,22,KATY PERRY,BIRTHDAY,28,22,4
25/5/2014,23,PITBULL FT GRL,WILD WILD LOVE,14,6,3
25/5/2014,24,COLDPLAY,MAGIC,21,10,12
25/5/2014,25,JUSTIN TIMBERLAKE,NOT A BAD THING,25,21,6
25/5/2014,26,DUKE DUMONT FT JAX JONES,I GOT U,26,1,10
25/5/2014,27,PHARRELL WILLIAMS,MARILYN MONROE,32,27,5
25/5/2014,28,ROUTE 94 FT JESS GLYNNE,MY LOVE,29,1,12
25/5/2014,29,CASH CASH FT BEBE REXHA,TAKE ME HOME,16,5,5
25/5/2014,30,SAM SMITH,MONEY ON MY MIND,36,1,14
25/5/2014,31,SHIFT K3Y,TOUCH,30,3,6
25/5/2014,32,ALOE BLACC,THE MAN,27,1,8
25/5/2014,33,DJ SNAKE & LIL JON,TURN DOWN FOR WHAT,31,23,9
25/5/2014,34,KATY PERRY FT JUICY J,DARK HORSE,34,4,25
25/5/2014,35,LITTLE MIX,SALUTE,51,35,3
25/5/2014,36,KRISTEN BELL/AGATHA LEE MONN,DO YOU WANT TO BUILD A SNOWMAN,38,26,21
25/5/2014,37,5 SECONDS OF SUMMER,SHE LOOKS SO PERFECT,35,1,9
25/5/2014,38,NICKI MINAJ,PILLS N POTIONS,New,38,1
25/5/2014,39,FOXES,HOLDING ONTO HEAVEN,24,14,3
25/5/2014,40,ZEDD/FOXES,CLARITY,65,29,11
25/5/2014,41,PITBULL FT KESHA,TIMBER,44,1,21
25/5/2014,42,DAVID GUETTA/SHOWTEK/VASSY,BAD,43,22,7
25/5/2014,43,ALICIA KEYS FT KENDRICK LAMAR,IT'S ON AGAIN,33,31,6
25/5/2014,44,5 SECONDS OF SUMMER,GOOD GIRLS,19,19,2
25/5/2014,45,VAMPS,LAST NIGHT,47,2,7
25/5/2014,46,ONE DIRECTION,YOU & I,48,19,6
25/5/2014,47,ELLIE GOULDING,HOW LONG WILL I LOVE YOU,50,3,28
25/5/2014,48,COLDPLAY,MIDNIGHT,RE,48,2
25/5/2014,49,ONEREPUBLIC,COUNTING STARS,58,1,42
25/5/2014,50,NERO,SATISFY,55,50,2
