chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2012-06-10,1,GARY BARLOW/COMMONWEALTH BAND,SING,11,1,2
2012-06-10,2,FLO RIDA,WHISTLE,New,2,1
2012-06-10,3,FUN FT JANELLE MONAE,WE ARE YOUNG,2,1,9
2012-06-10,4,RUDIMENTAL FT JOHN NEWMAN,FEEL THE LOVE,1,1,2
2012-06-10,5,USHER,SCREAM,New,5,1
2012-06-10,6,DJ FRESH FT DIZZEE RASCAL,THE POWER,New,6,1
2012-06-10,7,CARLY RAE JEPSEN,CALL ME MAYBE,5,1,10
2012-06-10,8,COLDPLAY & RIHANNA,PRINCESS OF CHINA,13,8,7
2012-06-10,9,RIHANNA,WHERE HAVE YOU BEEN,6,6,8
2012-06-10,10,ALEX CLARE,TOO CLOSE,7,4,9
2012-06-10,11,TRAIN,DRIVE BY,9,6,8
2012-06-10,12,RITA ORA FT TINIE TEMPAH,R.I.P.,8,1,5
2012-06-10,13,LOREEN,EUPHORIA,3,3,3
2012-06-10,14,NELLY FURTADO,BIG HOOPS (BIGGER THE BETTER),New,14,1
2012-06-10,15,DOT ROTTEN/TMS,OVERLOAD,New,15,1
2012-06-10,16,LABRINTH,EXPRESS YOURSELF,18,16,5
2012-06-10,17,GOTYE FT KIMBRA,SOMEBODY THAT I USED TO KNOW,17,1,23
2012-06-10,18,WANTED,CHASING THE SUN,10,2,3
2012-06-10,19,PALOMA FAITH,PICKING UP THE PIECES,12,7,3
2012-06-10,20,NICKI MINAJ,STARSHIPS,15,2,17
2012-06-10,21,TULISA,YOUNG,14,1,6
2012-06-10,22,LADY ANTEBELLUM,NEED YOU NOW,RE,21,21
2012-06-10,23,D'BANJ,OLIVER TWIST,16,9,4
2012-06-10,24,LAWSON,WHEN SHE WAS MINE,4,4,2
2012-06-10,25,ED SHEERAN,SMALL BUMP,58,25,2
2012-06-10,26,PROFESSOR GREEN FT RUTH ANNE,REMEDY,22,18,4
2012-06-10,27,CALVIN HARRIS FT NE-YO,LET'S GO,20,2,7
2012-06-10,28,JESSIE J FT DAVID GUETTA,LASERLIGHT,23,5,9
2012-06-10,29,PITBULL,BACK IN TIME,21,21,3
2012-06-10,30,JUSTIN BIEBER FT LUDACRIS,ALL AROUND THE WORLD,New,30,1
2012-06-10,31,SKRILLEX FT SIRAH,BANGARANG,25,24,14
2012-06-10,32,JESSIE J,DOMINO,50,1,25
2012-06-10,33,AZEALIA BANKS FT LAZY JAY,212,27,12,16
2012-06-10,34,EMELI SANDE,MY KIND OF LOVE,24,19,5
2012-06-10,35,AIDEN GRIMSHAW,IS THIS LOVE,New,35,1
2012-06-10,36,SCISSOR SISTERS,ONLY THE HORSES,26,12,4
2012-06-10,37,SEBASTIAN INGROSSO/ALESSO,CALLING (LOSE MY MIND),19,19,2
2012-06-10,38,CAN YOU BLOW MY,WHISTLE,55,38,2
2012-06-10,39,DAVID GUETTA FT SIA,TITANIUM,39,1,27
2012-06-10,40,JUSTIN BIEBER,BOYFRIEND,37,2,9
2012-06-10,41,BOB,SO GOOD,28,7,8
2012-06-10,42,LMFAO,SEXY AND I KNOW IT,45,5,38
2012-06-10,43,KELLY CLARKSON,DARK SIDE,56,43,2
2012-06-10,44,AVICII,SILHOUETTES,43,26,6
2012-06-10,45,LEANNE MITCHELL,RUN TO YOU,New,45,1
2012-06-10,46,ED SHEERAN,THE A TEAM,RE,3,48
2012-06-10,47,JAY-Z & KANYE WEST,N****S IN PARIS,42,10,17
2012-06-10,48,JASON MRAZ,I WON'T GIVE UP,38,13,13
2012-06-10,49,DRAKE FT RIHANNA,TAKE CARE,40,9,30
2012-06-10,50,FLO RIDA FT SIA,WILD ONES,44,4,20
2012-06-10,51,MARINA & THE DIAMONDS,PRIMADONNA,36,11,8
2012-06-10,52,STEVIE WONDER,SUPERSTITION,RE,11,20
2012-06-10,53,WRETCH 32 FT ED SHEERAN,HUSH LITTLE BABY,35,35,6
2012-06-10,54,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER,57,2,43
