chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1995-11-12,1,ROBSON & JEROME,I BELIEVE/UP ON THE ROOF,1,1,2
1995-11-12,2,COOLIO FEATURING L.V.,GANGSTA'S PARADISE,3,1,4
1995-11-12,3,OASIS,WONDERWALL,2,2,2
1995-11-12,4,EVERYTHING BUT THE GIRL,MISSING,6,4,4
1995-11-12,5,MADONNA,YOU'LL SEE,8,5,3
1995-11-12,6,EAST 17,THUNDER,5,4,3
1995-11-12,7,HAPPY CLAPPERS,I BELIEVE,New,7,1
1995-11-12,8,QUEEN,HEAVEN FOR EVERYONE,4,2,3
1995-11-12,9,MEAT LOAF,I'D LIE FOR YOU (AND THAT'S THE TRUTH),7,2,4
1995-11-12,10,TINA TURNER,GOLDENEYE,New,10,1
1995-11-12,11,WHITNEY HOUSTON,EXHALE (SHOOP SHOOP),New,11,1
1995-11-12,12,ENYA,ANYWHERE IS,New,12,1
1995-11-12,13,SIMPLY RED,FAIRGROUND,9,1,8
1995-11-12,14,DEF LEPPARD,WHEN LOVE & HATE COLLIDE,10,2,6
1995-11-12,15,SAINT ETIENNE,HE'S ON THE PHONE,11,11,2
1995-11-12,16,SEAN MAGUIRE,YOU TO ME ARE EVERYTHING,New,16,1
1995-11-12,17,ALEX PARTY,WRAP ME UP,New,17,1
1995-11-12,18,BEAUTIFUL SOUTH,PRETENDERS TO THE THRONE,New,18,1
1995-11-12,19,PIZZAMAN,HAPPINESS,New,19,1
1995-11-12,20,ACE OF BASE,LUCKY LOVE,20,20,2
1995-11-12,21,ROLLING STONES,LIKE A ROLLING STONE,12,12,2
1995-11-12,22,SMOKIE FT ROY CHUBBY BROWN,WHO THE F**K IS ALICE?,14,3,20
1995-11-12,23,CLOCK,IN THE HOUSE,New,23,1
1995-11-12,24,RUFFNECK FEAT YAVAHN,EVERYBODY BE SOMEBODY,13,13,2
1995-11-12,25,ETERNAL,POWER OF A WOMAN,17,5,5
1995-11-12,26,THERAPY?,DIANE,New,26,1
1995-11-12,27,SHAGGY,BOOMBASTIC,18,1,9
1995-11-12,28,UB40,UNTIL MY DYING DAY,16,15,3
1995-11-12,29,TLC,DIGGIN' ON YOU,19,18,3
1995-11-12,30,MICHAEL JACKSON,YOU ARE NOT ALONE,25,1,12
1995-11-12,31,GROOVE THEORY,TELL ME,New,31,1
1995-11-12,32,CHER,WALKING IN MEMPHIS,22,11,4
1995-11-12,33,ELVIS PRESLEY,THE TWELFTH OF NEVER,21,21,2
1995-11-12,34,GURU,FEEL THE MUSIC,New,34,1
1995-11-12,35,JOSH WINK,HIGHER STATE OF CONSCIOUSNESS,27,8,5
1995-11-12,36,FRANKIE KNUCKLES FT ADEVA,WHADDA U WANT (FROM ME),New,36,1
1995-11-12,37,SACRED SPIRIT,WISHES OF HAPPINESS & PROSPERITY (YEHA..,New,37,1
1995-11-12,38,MARIAH CAREY,FANTASY,33,4,9
1995-11-12,39,LUTHER VANDROSS,POWER OF LOVE/LOVE POWER,31,31,2
1995-11-12,40,SUNSCREEM,EXODUS,New,40,1
1995-11-12,41,VANESSA-MAE,CLASSICAL GAS,New,41,1
1995-11-12,42,LIGHTNING SEEDS,LUCKY YOU,32,15,5
1995-11-12,43,R KELLY,YOU REMIND ME OF SOMETHING,24,24,2
1995-11-12,44,SQUEEZE,ELECTRIC TRAINS,New,44,1
1995-11-12,45,STONE ROSES,BEGGING YOU,15,15,2
1995-11-12,46,BRUCE SPRINGSTEEN,HUNGRY HEART,28,28,2
1995-11-12,47,DEBORAH COX,SENTIMENTAL,34,34,2
1995-11-12,48,SKID ROW,BREAKIN' DOWN,New,48,1
1995-11-12,49,MCALMONT & BUTLER,YOU DO,35,17,3
1995-11-12,50,SIZE 9,I'M READY,30,30,2
1995-11-12,51,WANNADIES,MIGHT BE STARS,New,51,1
1995-11-12,52,DIANA KING,AIN'T NOBODY,37,13,4
1995-11-12,53,JIMMY NAIL,BIG RIVER,41,18,4
1995-11-12,54,DENISE WELCH,YOU DON'T HAVE TO SAY YOU LOVE ME/CRY...,36,23,3
1995-11-12,55,GOLDIE,INNER CITY LIFE,39,39,2
1995-11-12,56,QUIVVER,BELIEVE IN ME,New,56,1
1995-11-12,57,ORIGINAL,B 2 GETHER,29,29,2
1995-11-12,58,TAYLOR DAYNE,SAY A PRAYER,New,58,1
1995-11-12,59,BONNIE RAITT/BRYAN ADAMS,ROCK STEADY,50,50,2
1995-11-12,60,PULP,MIS-SHAPES/SORTED FOR E'S & WIZZ,46,2,7
1995-11-12,61,TRICKY,PUMPKIN,26,26,2
1995-11-12,62,UNO CLIO FT MARTINE MCCUTCHEON,ARE YOU MAN ENOUGH,New,62,1
1995-11-12,63,C+C MUSIC FACTORY,I'LL ALWAYS BE AROUND,42,42,2
1995-11-12,64,TOTO,I WILL REMEMBER,New,64,1
1995-11-12,65,LOUISE,LIGHT OF MY LIFE,47,8,7
1995-11-12,66,ECHOBELLY,KING OF THE KERB,48,25,3
1995-11-12,67,MAYTE,IF EYE LOVE U 2 NIGHT,New,67,1
1995-11-12,68,LOVELAND FT RACHEL MCFARLANE,I NEED SOMEBODY,38,38,2
1995-11-12,69,REMBRANDTS,I'LL BE THERE FOR YOU,53,3,12
1995-11-12,70,ALICE IN CHAINS,GRIND,23,23,2
1995-11-12,71,N-TRANCE FT RICARDO DA FORCE,STAYIN' ALIVE,51,2,10
1995-11-12,72,VOLCANO WITH SAM CARTWRIGHT,THAT'S THE WAY LOVE IS,New,72,1
1995-11-12,73,SUGGS,CAMDEN TOWN,56,14,6
1995-11-12,74,LET LOOSE,EVERYBODY SAY EVERYBODY DO,44,29,3
1995-11-12,75,LOVE TO INFINITY,SOMEDAY,New,75,1
1995-11-12,76,D:REAM,THE POWER (OF ALL THE LOVE IN THE WORLD),40,40,2
1995-11-12,77,SILK,HOOKED ON YOU,New,77,1
1995-11-12,78,OASIS,ROLL WITH IT,RE,2,13
1995-11-12,79,SHERYL CROW,WHAT I CAN DO FOR YOU,43,43,3
1995-11-12,80,BUMP,I'M RUSHIN' '95,45,45,2
1995-11-12,81,OASIS,WHATEVER,80,3,28
1995-11-12,82,MICHAEL JACKSON/JANET JACKSON,SCREAM,RE,3,20
1995-11-12,83,CERRONE,MERCY,New,83,1
1995-11-12,84,MIKE SCOTT,BUILDING THE CITY OF LIGHT,60,60,2
1995-11-12,85,FEAR FACTORY,DOG DAY SUNRISE,New,85,1
1995-11-12,86,OASIS,CIGARETTES & ALCOHOL,87,7,26
1995-11-12,87,REAL MCCOY,AUTOMATIC LOVER (CALL FOR LOVE),58,58,2
1995-11-12,88,LEVELLERS,HOPE ST.,RE,12,8
1995-11-12,89,OASIS,SUPERSONIC,94,31,17
1995-11-12,90,OASIS,SOME MIGHT SAY,98,1,29
1995-11-12,91,OASIS,LIVE FOREVER,95,10,22
1995-11-12,92,TAKE THAT,NEVER FORGET,90,1,12
1995-11-12,93,OASIS,SHAKERMAKER,96,11,21
1995-11-12,94,DESERT,MOODS,New,94,1
1995-11-12,95,PET SHOP BOYS,PANINARO '95,92,15,8
1995-11-12,96,HELICOPTER,GOTTA HAVE YOUR LOVE,New,96,1
1995-11-12,97,JX,SON OF A GUN,97,6,8
1995-11-12,98,DRUGSTORE,INJECTION,77,77,2
1995-11-12,99,ROSIE GAINES,I WANT U,70,70,2
1995-11-12,100,LENNY KRAVITZ,ROCK AND ROLL IS DEAD,RE,22,4
