chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2013-12-15,1,LILY ALLEN,SOMEWHERE ONLY WE KNOW,1,1,5
2013-12-15,2,AVICII,HEY BROTHER,8,2,7
2013-12-15,3,LEONA LEWIS,ONE MORE SLEEP,34,3,2
2013-12-15,4,PHARRELL WILLIAMS,HAPPY,30,4,3
2013-12-15,5,ELLIE GOULDING,HOW LONG WILL I LOVE YOU,7,3,5
2013-12-15,6,BASTILLE,OF THE NIGHT,3,2,4
2013-12-15,7,JASON DERULO,TRUMPETS,12,7,4
2013-12-15,8,GARY BARLOW,LET ME GO,5,2,4
2013-12-15,9,ONE DIRECTION,STORY OF MY LIFE,2,2,7
2013-12-15,10,EMINEM FT RIHANNA,THE MONSTER,6,1,7
2013-12-15,11,CALVIN HARRIS/ALESSO/HURTS,UNDER CONTROL,4,1,3
2013-12-15,12,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU,14,2,58
2013-12-15,13,MARTIN GARRIX,ANIMALS,9,1,5
2013-12-15,14,LADY GAGA & R KELLY,DO WHAT U WANT,10,9,5
2013-12-15,15,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK,16,2,66
2013-12-15,16,REBECCA FERGUSON,I HOPE,15,15,2
2013-12-15,17,LITTLE MIX,MOVE,13,3,6
2013-12-15,18,JESSIE J,THUNDER,31,18,4
2013-12-15,19,ONEREPUBLIC,COUNTING STARS,17,1,19
2013-12-15,20,AWOLNATION,SAIL,23,20,10
2013-12-15,21,LORDE,ROYALS,18,1,8
2013-12-15,22,BREACH FT ANDREYA TRIANA,EVERYTHING YOU NEVER HAD (WE HAD IT ALL),11,9,3
2013-12-15,23,KATY PERRY,ROAR,24,1,15
2013-12-15,24,AFROJACK FT SPREE WILSON,THE SPARK,21,17,3
2013-12-15,25,STORM QUEEN,LOOK RIGHT THROUGH,22,1,6
2013-12-15,26,RIHANNA,WHAT NOW,25,25,4
2013-12-15,27,AVICII,WAKE ME UP,27,1,22
2013-12-15,28,CHASE & STATUS FT JACOB BANKS,ALIVE,48,28,2
2013-12-15,29,ROBBIE WILLIAMS,GO GENTLE,29,10,5
2013-12-15,30,MILEY CYRUS,WRECKING BALL,26,1,10
2013-12-15,31,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY,37,16,29
2013-12-15,32,ELLIE GOULDING,BURN,28,1,18
2013-12-15,33,JUSTIN BIEBER FT CHANCE,CONFIDENT,New,33,1
2013-12-15,34,KATY PERRY,UNCONDITIONALLY,35,34,8
2013-12-15,35,KID INK FT CHRIS BROWN,SHOW ME,45,35,5
2013-12-15,36,SUB FOCUS,TURN BACK TIME,85,36,2
2013-12-15,37,ALL ABOUT SHE,HIGHER (FREE),20,20,2
2013-12-15,38,JAMES ARTHUR,RECOVERY,19,19,2
2013-12-15,39,JAMES BLUNT,BONFIRE HEART,32,4,10
2013-12-15,40,WHAM,LAST CHRISTMAS,44,14,30
