chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1976-04-11,1,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME,1,1,6
1976-04-11,2,ABBA,FERNANDO,4,2,4
1976-04-11,3,JOHN MILES,MUSIC,3,3,5
1976-04-11,4,BARRY WHITE,YOU SEE THE TROUBLE WITH ME,2,2,7
1976-04-11,5,HANK MIZELL,JUNGLE ROCK,7,5,5
1976-04-11,6,10CC,I'M MANDY FLY ME,6,6,5
1976-04-11,7,DIANA ROSS,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO),10,7,3
1976-04-11,8,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU,20,8,2
1976-04-11,9,SAILOR,GIRLS GIRLS GIRLS,14,9,4
1976-04-11,10,ELTON JOHN,PINBALL WIZARD,8,7,5
1976-04-11,11,HOT CHOCOLATE,DON'T STOP IT NOW,19,11,5
1976-04-11,12,THE BEATLES,HEY JUDE {1976},18,12,4
1976-04-11,13,THE BEATLES,YESTERDAY,9,8,6
1976-04-11,14,MARMALADE,FALLING APART AT THE SEAMS,11,9,9
1976-04-11,15,GALLAGHER AND LYLE,I WANNA STAY WITH YOU,13,6,8
1976-04-11,16,THE DRIFTERS,HELLO HAPPINESS,12,12,6
1976-04-11,17,ISAAC HAYES,DISCO CONNECTION,25,17,3
1976-04-11,18,FOX,S-S-S-SINGLE BED,41,18,2
1976-04-11,19,BILLY OCEAN,LOVE REALLY HURTS WITHOUT YOU,5,2,9
1976-04-11,20,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL,29,20,3
1976-04-11,21,SILVER CONVENTION,GET UP AND BOOGIE,26,21,3
1976-04-11,22,THE CARPENTERS,THERE'S A KIND OF HUSH,24,22,4
1976-04-11,23,BRASS CONSTRUCTION,MOVIN',28,23,3
1976-04-11,24,GLITTER BAND,PEOPLE LIKE YOU PEOPLE LIKE ME,15,5,8
1976-04-11,25,KEITH EMERSON,HONKY TONK TRAIN BLUES,43,25,2
1976-04-11,26,ERIC CARMEN,ALL BY MYSELF,46,26,2
1976-04-11,27,THE BEATLES,PAPERBACK WRITER {1976},23,23,4
1976-04-11,28,BEATLES WITH BILLY PRESTON,GET BACK {1976},30,28,3
1976-04-11,29,TINA CHARLES,I LOVE TO LOVE,22,1,11
1976-04-11,30,RODGER COLLINS,YOU SEXY SUGAR PLUM (BUT I LIKE IT),39,30,3
1976-04-11,31,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY,37,31,3
1976-04-11,32,EAGLES,TAKE IT TO THE LIMIT,17,12,7
1976-04-11,33,RANDY EDELMAN,CONCRETE AND CLAY,16,11,7
1976-04-11,34,THE BEATLES,STRAWBERRY FIELDS FOREVER,32,32,3
1976-04-11,35,THE TRAMMPS,THAT'S WHERE THE HAPPY PEOPLE GO,40,35,6
1976-04-11,36,THE DOORS,RIDERS ON THE STORM {1976},33,33,5
1976-04-11,37,THE BEATLES,HELP! {1976},50,37,2
1976-04-11,38,PETERS AND LEE,HEY MR. MUSIC MAN,34,16,7
1976-04-11,39,FRANKIE VALLI,FALLEN ANGEL,New,39,1
1976-04-11,40,C. W. MCCALL,CONVOY,31,2,10
1976-04-11,41,EVELYN THOMAS,DOOMSDAY,New,41,1
1976-04-11,42,BELLAMY BROTHERS,LET YOUR LOVE FLOW,New,42,1
1976-04-11,43,PLUTO,RAM GOAT LIVER,47,43,2
1976-04-11,44,ANDREA TRUE CONNECTION,"MORE, MORE, MORE",New,44,1
1976-04-11,45,HARPO,MOVIE STAR,New,45,1
1976-04-11,46,THE SMALL FACES,LAZY SUNDAY {1976},42,39,5
1976-04-11,47,PAUL NICHOLAS,REGGAE LIKE IT USED TO BE,New,47,1
1976-04-11,48,BIDDU ORCHESTRA,RAIN FOREST,New,48,1
1976-04-11,49,LINDA LEWIS,BABY I'M YOURS,New,49,1
1976-04-11,50,LAURIE LINGO AND THE DIPSTICKS,CONVOY G.B.,New,50,1
