chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1969-06-11,1,THE BEATLES,THE BALLAD OF JOHN AND YOKO,4,1,2
1969-06-11,2,TOMMY ROE,DIZZY,1,1,9
1969-06-11,3,THE EDWIN HAWKINS SINGERS,"OH, HAPPY DAY",9,3,4
1969-06-11,4,FLEETWOOD MAC,MAN OF THE WORLD,3,2,9
1969-06-11,5,BEATLES WITH BILLY PRESTON,GET BACK,2,1,8
1969-06-11,6,BOOKER T & THE MG'S,TIME IS TIGHT,11,6,7
1969-06-11,7,FRANK SINATRA,MY WAY,5,5,11
1969-06-11,8,SIMON AND GARFUNKEL,THE BOXER,6,6,7
1969-06-11,9,SMOKEY ROBINSON AND THE MIRACLES,THE TRACKS OF MY TEARS,13,9,6
1969-06-11,10,MANFRED MANN,RAGAMUFFIN MAN,10,8,7
1969-06-11,11,JACKIE WILSON,(YOUR LOVE KEEPS LIFTING ME) HIGHER AND HIGHER,15,11,5
1969-06-11,12,TOM JONES,LOVE ME TONIGHT,11,9,5
1969-06-11,13,CLIFF RICHARD,BIG SHIP,25,13,3
1969-06-11,14,DES O'CONNOR,DICK-A-DUM-DUM,18,14,6
1969-06-11,15,JETHRO TULL,LIVING IN THE PAST,22,15,5
1969-06-11,16,THE FIFTH DIMENSION,AQUARIUS/LET THE SUNSHINE IN,16,11,9
1969-06-11,17,GLEN CAMPBELL,GALVESTON,14,14,6
1969-06-11,18,HERMAN'S HERMITS,MY SENTIMENTAL FRIEND,7,2,8
1969-06-11,19,CHICKEN SHACK,I'D RATHER GO BLIND,17,17,6
1969-06-11,20,THE ISLEY BROTHERS,BEHIND A PAINTED SMILE,8,6,5
1969-06-11,21,CRAZY ELEPHANT,GIMME GIMME GOOD LOVIN',27,21,4
1969-06-11,22,CLODAGH RODGERS,COME BACK AND SHAKE ME,19,3,12
1969-06-11,22,CREEDENCE CLEARWATER REVIVAL,PROUD MARY,35,22,3
1969-06-11,24,PETER SARSTEDT,FROZEN ORANGE JUICE,50,24,2
1969-06-11,25,ANDY WILLIAMS,HAPPY HEART,35,25,5
1969-06-11,26,MARY HOPKIN,GOODBYE,20,2,11
1969-06-11,27,THE FOUR TOPS,WHAT IS A MAN,38,27,3
1969-06-11,28,DIANA ROSS AND THE SUPREMES,I'M LIVING IN SHAME,21,14,8
1969-06-11,29,THE BEACH BOYS,BREAKAWAY,New,29,1
1969-06-11,30,MICROBE,GROOVY BABY,29,29,5
1969-06-11,31,THE BEE GEES,TOMORROW TOMORROW,50,31,2
1969-06-11,32,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",SNAKE IN THE GRASS,24,23,5
1969-06-11,33,BOB DYLAN,I THREW IT ALL AWAY,30,30,5
1969-06-11,34,FAMILY DOGG,WAY OF LIFE,43,34,3
1969-06-11,35,JUNIOR WALKER AND THE ALL STARS,ROAD RUNNER,28,12,11
1969-06-11,36,ELVIS PRESLEY,IN THE GHETTO,New,36,1
1969-06-11,37,CREAM,BADGE,31,18,10
1969-06-11,38,DESMOND DEKKER AND THE ACES,THE ISRAELITES,37,1,13
1969-06-11,39,DEAN MARTIN,GENTLE ON MY MIND,22,2,19
1969-06-11,40,MARMALADE,BABY MAKE IT SOON,New,40,1
1969-06-11,41,BANDWAGON,LET'S HANG ON,48,41,3
1969-06-11,42,THUNDERCLAP NEWMAN,SOMETHING IN THE AIR,New,42,1
1969-06-11,43,STEPPENWOLF,BORN TO BE WILD,New,43,1
1969-06-11,44,FLAMINGOS,BOOGALOO PARTY,26,26,2
1969-06-11,45,MAX ROMEO,WET DREAM,41,41,3
1969-06-11,46,SCOTT WALKER,LIGHTS OF CINCINATTI,New,46,1
1969-06-11,47,THE WHO,PINBALL WIZARD,32,4,13
1969-06-11,48,SARAH VAUGHAN AND BILLY ECKSTINE,PASSING STRANGERS,34,20,14
1969-06-11,49,JOHNNY NASH,CUPID,33,6,11
1969-06-11,50,MARVIN GAYE AND TAMMI TERRELL,GOOD LOVIN' AIN'T EASY TO COME BY,47,47,2
