chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1989-07-30,1,JIVE BUNNY AND THE MASTERMIXERS,SWING THE MOOD,3,1,4
1989-07-30,2,KYLIE MINOGUE,WOULDN'T CHANGE A THING,New,2,1
1989-07-30,3,SONIA,YOU'LL NEVER STOP ME FROM LOVING YOU,1,1,7
1989-07-30,4,BROS,TOO MUCH,2,2,2
1989-07-30,5,LIL' LOUIS,FRENCH KISS,10,5,2
1989-07-30,6,GLORIA ESTEFAN,DON'T WANNA LOSE YOU,6,6,4
1989-07-30,7,BOBBY BROWN,ON OUR OWN,5,4,4
1989-07-30,8,LONDON BOYS,LONDON NIGHTS,4,2,6
1989-07-30,9,RUFUS AND CHAKA KHAN,AIN'T NOBODY {1989},7,6,5
1989-07-30,10,BETTE MIDLER,WIND BENEATH MY WINGS,8,5,8
1989-07-30,11,SOUL II SOUL,BACK TO LIFE (HOWEVER DO YOU WANT ME),9,1,9
1989-07-30,12,KIRSTY MACCOLL,DAYS,14,12,6
1989-07-30,13,ALICE COOPER,POISON,34,13,2
1989-07-30,14,KARYN WHITE,SUPERWOMAN,11,11,9
1989-07-30,15,SIMPLE MINDS,KICK IT IN,23,15,2
1989-07-30,16,INNER CITY,DO YOU LOVE WHAT YOU FEEL,28,16,2
1989-07-30,17,SIMPLY RED,A NEW FLAME,17,17,5
1989-07-30,18,GLADYS KNIGHT,LICENCE TO KILL,13,6,9
1989-07-30,19,TRANSVISION VAMP,LANDSLIDE OF LOVE,New,19,1
1989-07-30,20,A GUY CALLED GERALD,VOODOO RAY,15,12,17
1989-07-30,21,PET SHOP BOYS,IT'S ALRIGHT,12,5,5
1989-07-30,22,BLOW MONKEYS FEATURING SYLVIA TELLA,CHOICE FT SYLVIA TELLA,22,22,4
1989-07-30,23,PRINCE,BATDANCE,24,2,7
1989-07-30,24,THE PRIMITIVES,SICK OF IT,33,24,2
1989-07-30,25,WATERFRONT,CRY,18,17,11
1989-07-30,26,SHAKESPEARS SISTER,YOU'RE HISTORY,52,26,2
1989-07-30,27,MARTIKA,TOY SOLDIERS,51,27,4
1989-07-30,28,DE LA SOUL,SAY NO GO,20,18,5
1989-07-30,29,MONIE LOVE,GRANDPA'S PARTY,21,16,7
1989-07-30,30,PAUL McCARTNEY,THIS ONE,37,30,2
1989-07-30,31,MICHAEL JACKSON,LIBERIAN GIRL,16,13,4
1989-07-30,32,THE LIGHTNING SEEDS,PURE,47,32,5
1989-07-30,33,GUN,BETTER DAYS,35,33,8
1989-07-30,34,WENDY AND LISA,SATISFACTION,40,34,5
1989-07-30,35,DOGS D'AMOUR,SATELLITE KID,New,35,1
1989-07-30,36,REDHEAD KINGPIN AND THE FBI,DO THE RIGHT THING,50,36,3
1989-07-30,37,THE BEAUTIFUL SOUTH,SONG FOR WHOEVER,19,2,10
1989-07-30,38,EARTHA KITT AND BRONSKI BEAT,CHA CHA HEELS,32,32,6
1989-07-30,39,DANNY WILSON,THE SECOND SUMMER OF LOVE,26,23,8
1989-07-30,40,ASWAD,ON AND ON,43,40,3
1989-07-30,41,GUNS N' ROSES,PATIENCE,31,10,6
1989-07-30,42,RAZE PRESENTS DOUG LAZY,LET IT ROLL,27,27,4
1989-07-30,43,LA MIX,GET LOOSE FT JAZZI P,25,25,5
1989-07-30,44,THE STONE ROSES,SHE BANGS THE DRUMS,36,36,2
1989-07-30,45,NORMAN COOK,WON'T TALK ABOUT IT/BLAME IT ON THE BASSLINE,30,29,5
1989-07-30,46,DOUBLE TROUBLE AND THE REBEL MC,JUST KEEP ROCKIN',29,11,11
1989-07-30,47,JASON DONOVAN,SEALED WITH A KISS,38,1,9
1989-07-30,48,DON HENLEY,THE END OF THE INNOCENCE,67,48,2
1989-07-30,49,WE'VE GOT A FUZZBOX AND WE'RE GONNA USE IT,SELF!,New,49,1
1989-07-30,50,THE CULT,EDIE (CIAO BABY),39,32,5
1989-07-30,51,RIVER DETECTIVES,CHAINS,73,51,4
1989-07-30,52,QUEEN,BREAKTHRU',42,7,6
1989-07-30,53,MILLI VANILLI,BLAME IT ON THE RAIN,55,53,3
1989-07-30,54,THE DARLING BUDS,YOU'VE GOT TO CHOOSE,46,45,4
1989-07-30,55,TONE LOC,I GOT IT GOIN' ON,New,55,1
1989-07-30,56,ROXETTE,DRESSED FOR SUCCESS,48,48,4
1989-07-30,57,KARIYA,LET ME LOVE YOU FOR TONIGHT,54,44,5
1989-07-30,58,TEXAS,EVERYDAY NOW,New,58,1
1989-07-30,59,CYNDI LAUPER,MY FIRST NIGHT WITHOUT YOU,New,59,1
1989-07-30,60,SINITTA,RIGHT BACK WHERE WE STARTED FROM,41,4,10
1989-07-30,61,SYBIL,DON'T MAKE ME OVER,65,61,3
1989-07-30,62,GOODBYE MR MACKENZIE,GOODWILL CITY/I'M SICK OF YOU,49,49,2
1989-07-30,63,THE THE,GRAVITATE TO ME,64,63,3
1989-07-30,64,M,POP MUZIK {1989},44,15,9
1989-07-30,65,DIANA ROSS,PARADISE,61,61,2
1989-07-30,66,DIESEL PARK WEST,WHEN THE HOODOO COMES,New,66,1
1989-07-30,67,RAVEN MAIZE,FOREVER TOGETHER,New,67,1
1989-07-30,68,CYNDI LAUPER,I DROVE ALL NIGHT,45,7,14
1989-07-30,69,MADONNA,EXPRESS YOURSELF,58,5,10
1989-07-30,70,FM,BAD LUCK,New,70,1
1989-07-30,71,DARE,ABANDON {1989},75,71,3
1989-07-30,72,DONNA ALLEN,JOY AND PAIN,57,10,10
1989-07-30,73,THE DOOBIE BROTHERS,THE DOCTOR,74,73,3
