chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2023-09-29,1,DOJA CAT,PAINT THE TOWN RED,1,1,8
2023-09-29,2,KENYA GRACE,STRANGERS,3,2,4
2023-09-29,3,CASSO/RAYE/D-BLOCK EUROPE,PRADA,4,3,7
2023-09-29,4,OLIVIA RODRIGO,VAMPIRE,2,1,13
2023-09-29,5,TATE MCRAE,GREEDY,8,5,2
2023-09-29,6,FRED AGAIN,ADORE U,5,4,7
2023-09-29,7,TAYLOR SWIFT,CRUEL SUMMER,7,2,16
2023-09-29,8,BECKY HILL/CHASE & STATUS,DISCONNECT,12,6,11
2023-09-29,9,OLIVIA RODRIGO,BAD IDEA RIGHT,6,3,7
2023-09-29,10,CHASE & STATUS/BOU/FLOWDAN,BADDADAN,13,9,9
2023-09-29,11,CALVIN HARRIS & SAM SMITH,DESIRE,11,6,9
2023-09-29,12,OLIVIA RODRIGO,GET HIM BACK,9,7,3
2023-09-29,13,PEGGY GOU,(IT GOES LIKE) NANANA,14,5,15
2023-09-29,14,SONNY FODERA/MK/DOUGLAS,ASKING,15,14,11
2023-09-29,15,GUNNA,FUKUMEAN,16,7,15
2023-09-29,16,TYLA,WATER,24,16,3
2023-09-29,17,BURNA BOY,CITY BOYS,22,17,5
2023-09-29,18,DAVE & CENTRAL CEE,SPRINTER,17,1,17
2023-09-29,19,DRAKE FT SZA,SLIME YOU OUT,10,10,2
2023-09-29,20,NINES FT GRM DAILY,DAILY DUPPY,New,20,1
2023-09-29,21,TOM ODELL,BLACK FRIDAY,New,21,1
2023-09-29,22,D.O.D,SO MUCH IN LOVE,21,15,17
2023-09-29,23,CHARLI XCX,SPEED DRIVE (FROM BARBIE THE ALBUM),19,9,12
2023-09-29,24,DUA LIPA,DANCE THE NIGHT (FROM BARBIE THE ALBUM),20,1,18
2023-09-29,25,ISSEY CROSS,BITTERSWEET GOODBYE,23,22,9
2023-09-29,26,TROYE SIVAN,RUSH,26,21,11
2023-09-29,27,SZA,SNOOZE,18,18,19
2023-09-29,28,BLINK 182,ONE MORE TIME,New,28,1
2023-09-29,29,DOJA CAT,AGORA HILLS,New,29,1
2023-09-29,30,BILLY GILLIES FT HANNAH BOLEYN,DNA (LOVING YOU),33,30,6
2023-09-29,31,HEADIE ONE/K-TRAP/CLAVISH,TRIPLE THREAT,New,31,1
2023-09-29,32,MILEY CYRUS,USED TO BE YOUNG,25,12,5
2023-09-29,33,BILLIE EILISH,WHAT WAS I MADE FOR,27,1,11
2023-09-29,34,MITSKI,MY LOVE MINE ALL MINE,63,34,2
2023-09-29,35,CHASE & STATUS/HEDEX/ARRDEE,LIQUOR & CIGARETTES,31,31,2
2023-09-29,36,FLORENCE & THE MACHINE,DOG DAYS ARE OVER,28,21,64
2023-09-29,37,ZACH BRYAN FT KACEY MUSGRAVES,I REMEMBER EVERYTHING,35,35,5
2023-09-29,38,BOU FT SLAY,CLOSER,30,24,18
2023-09-29,39,HEADIE ONE & K-TRAP,PARK CHINOIS,50,39,2
2023-09-29,40,LUKE COMBS,FAST CAR,36,30,27
2023-09-29,41,JUNGLE,BACK ON 74,60,41,4
2023-09-29,42,STORMZY & RAYE,THE WEEKEND,29,23,10
2023-09-29,43,BURNA BOY FT DAVE,CHEAT ON ME,32,19,5
2023-09-29,44,TURNO/SKEPSIS/PLANK,RAVE OUT,37,37,11
2023-09-29,45,REMA,CALM DOWN,39,3,57
2023-09-29,46,TAYLOR SWIFT,ANTI-HERO,41,1,46
2023-09-29,47,KYLIE MINOGUE,TENSION,75,19,4
2023-09-29,48,MILEY CYRUS,FLOWERS,40,1,37
2023-09-29,49,BAKAR,HELL N BACK,RE,20,15
2023-09-29,50,JAZZY,FEEL IT,43,35,8
2023-09-29,51,DAVID KUSHNER,DAYLIGHT,51,2,24
2023-09-29,52,SUICIDAL-IDOL,ECSTACY,65,52,3
2023-09-29,53,CALVIN HARRIS/ELLIE GOULDING,MIRACLE,44,1,29
2023-09-29,54,HANNAH LAING & RORO,GOOD LOVE,42,7,18
2023-09-29,55,ANOTR/ABEL BALDER,RELAX MY EYES,45,33,26
2023-09-29,56,TROYE SIVAN,GOT ME STARTED,New,56,1
2023-09-29,57,JAZZY,GIVING ME,46,3,24
2023-09-29,58,HANNAH LAING & HVRR,PARTY ALL THE TIME,54,53,5
2023-09-29,59,HARRY STYLES,AS IT WAS,58,1,78
2023-09-29,60,OLIVER ANTHONY MUSIC,RICH MEN NORTH OF RICHMOND,49,23,7
2023-09-29,61,TOM ODELL,ANOTHER LOVE,74,10,110
