chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1986-04-13,1,GEORGE MICHAEL,A DIFFERENT CORNER,2,1,3
1986-04-13,2,CLIFF RICHARD AND THE YOUNG ONES,LIVING DOLL,1,1,5
1986-04-13,3,FALCO,ROCK ME AMADEUS,5,3,5
1986-04-13,4,QUEEN,A KIND OF MAGIC,7,4,4
1986-04-13,5,SAMANTHA FOX,TOUCH ME (I WANT YOUR BODY),4,3,5
1986-04-13,6,SAM COOKE,WONDERFUL WORLD {1986},3,2,5
1986-04-13,7,REAL THING,YOU TO ME ARE EVERYTHING (THE DECADE REMIX 76/86),6,5,7
1986-04-13,8,A-HA,TRAIN OF THOUGHT,9,8,3
1986-04-13,9,SIMPLE MINDS,ALL THE THINGS SHE SAID,15,9,2
1986-04-13,10,BIG COUNTRY,LOOK AWAY,18,10,2
1986-04-13,11,ATLANTIC STARR,SECRET LOVERS,10,10,7
1986-04-13,12,ART OF NOISE FEATURING DUANE EDDY,PETER GUNN FT DUANE EDDY,8,8,5
1986-04-13,13,BIG AUDIO DYNAMITE,E = MC2,11,11,5
1986-04-13,14,FIVE STAR,CAN'T WAIT ANOTHER MINUTE,36,14,2
1986-04-13,15,THE STYLE COUNCIL,HAVE YOU EVER HAD IT BLUE,14,14,3
1986-04-13,16,JANET JACKSON,WHAT HAVE YOU DONE FOR ME LATELY,37,16,5
1986-04-13,17,THE SOS BAND,THE FINEST,23,17,4
1986-04-13,18,DIANA ROSS,CHAIN REACTION,12,1,14
1986-04-13,19,JIM DIAMOND,HI HO SILVER,17,5,10
1986-04-13,20,BRONSKI BEAT,"C'MON, C'MON",25,20,4
1986-04-13,21,DAVID BOWIE,ABSOLUTE BEGINNERS,13,2,6
1986-04-13,22,BRYAN FERRY,IS YOUR LOVE STRONG ENOUGH,29,22,4
1986-04-13,23,TIPPA IRIE,HELLO DARLING,22,22,5
1986-04-13,24,STEVIE WONDER,OVERJOYED,19,17,7
1986-04-13,25,MR MISTER,KYRIE,16,11,8
1986-04-13,26,GRANGE HILL CAST,JUST SAY NO,New,26,1
1986-04-13,27,SUZANNE VEGA,MARLENE ON THE WALL {1986},40,27,6
1986-04-13,28,IT'S IMMATERIAL,DRIVING AWAY FROM HOME (JIM'S TUNE),58,28,3
1986-04-13,29,BLOW MONKEYS,DIGGING YOUR SCENE,24,12,9
1986-04-13,30,PET SHOP BOYS,LOVE COMES QUICKLY,21,19,7
1986-04-13,31,THE BANGLES,MANIC MONDAY,20,2,11
1986-04-13,32,PRINCE,KISS,26,6,7
1986-04-13,33,WHITNEY HOUSTON,THE GREATEST LOVE OF ALL,46,33,2
1986-04-13,34,GARY NUMAN,THIS IS LOVE,New,34,1
1986-04-13,35,HUEY LEWIS AND THE NEWS,POWER OF LOVE/DO YOU BELIEVE IN LOVE,28,9,24
1986-04-13,36,MAXI PRIEST,STROLLIN' ON,44,36,4
1986-04-13,37,PRINCESS,I'LL KEEP ON LOVING YOU,New,37,1
1986-04-13,38,BELOUIS SOME,SOME PEOPLE {1986},55,38,2
1986-04-13,39,AURRA,YOU AND ME TONIGHT,New,39,1
1986-04-13,40,CULTURE CLUB,MOVE AWAY,27,7,6
1986-04-13,41,HEAR 'N AID,STARS,New,41,1
1986-04-13,42,FORCE MDS,TENDER LOVE,52,42,2
1986-04-13,43,VAN HALEN,WHY CAN'T THIS BE LOVE,54,43,3
1986-04-13,44,NEW ORDER,SHELLSHOCK,30,28,4
1986-04-13,45,BILLY OCEAN,THERE'LL BE SAD SONGS (TO MAKE YOU CRY),49,45,2
1986-04-13,46,FOSTER & ALLEN,AFTER ALL THESE YEARS,45,43,5
1986-04-13,47,LICK THE TINS,CAN'T HELP FALLING IN LOVE,59,47,5
1986-04-13,48,AMAZULU,THE THINGS THE LONELY DO,43,43,6
1986-04-13,49,SINITTA,SO MACHO/CRUISING,47,47,7
1986-04-13,50,THE ROLLING STONES,HARLEM SHUFFLE,32,13,6
1986-04-13,51,JOYCE SIMS,ALL AND ALL,New,51,1
1986-04-13,51,ZZ TOP,ROUGH BOY,New,51,1
1986-04-13,53,SERIOUS INTENTION,SERIOUS,51,51,3
1986-04-13,54,HIPSWAY,THE HONEYTHIEF,34,17,10
1986-04-13,55,MILLIE SCOTT,PRISONER OF LOVE,62,55,2
1986-04-13,56,WHISTLE,(NOTHING SERIOUS) JUST BUGGIN',31,7,8
1986-04-13,57,SIGUE SIGUE SPUTNIK,LOVE MISSILE F1-11,41,3,8
1986-04-13,58,FREDDIE JACKSON,ROCK ME TONIGHT (FOR OLD TIME'S SAKE) {1986},35,18,9
1986-04-13,59,FINE YOUNG CANNIBALS,FUNNY HOW LOVE IS,71,59,2
1986-04-13,60,SHIRLEY MURDOCK,TRUTH OR DARE,69,60,5
1986-04-13,61,HOWARD JONES,NO ONE IS TO BLAME,33,16,6
1986-04-13,62,BILLY OCEAN,"WHEN THE GOING GETS TOUGH, THE TOUGH GET GOING",38,1,13
1986-04-13,63,RUBY TURNER,I'M IN LOVE,61,61,4
1986-04-13,64,FEARGAL SHARKEY,SOMEONE TO SOMEBODY,70,64,3
1986-04-13,65,ALEXANDER O'NEAL,A BROKEN HEART CAN MEND,56,53,5
1986-04-13,66,VIOLA WILLS,DARE TO DREAM/BOTH SIDES NOW,42,35,6
1986-04-13,67,FRANK SINATRA,"THEME FROM NEW YORK, NEW YORK",39,4,9
1986-04-13,68,HEART,THESE DREAMS,63,62,5
1986-04-13,69,TAVARES,HEAVEN MUST BE MISSING AN ANGEL {1986},50,12,9
1986-04-13,70,JOE FAGIN,BACK WITH THE BOYS AGAIN/GET IT RIGHT,64,64,7
1986-04-13,71,WAX,RIGHT BETWEEN THE EYES,75,71,2
1986-04-13,72,THE DAMNED,ELOISE,RE,3,10
1986-04-13,73,ALEXANDER O'NEAL,IF YOU WERE HERE TONIGHT,53,13,14
1986-04-13,74,INXS,WHAT YOU NEED,New,74,1
1986-04-13,75,ENGLAND WORLD CUP SQUAD '86,WE'VE GOT THE WHOLE WORLD AT OUR FEET,New,75,1
1986-04-13,76,PATTI AUSTIN,THE HEAT OF HEAT,79,76,2
1986-04-13,77,EARTHA KITT,THIS IS MY LIFE,73,73,5
1986-04-13,78,BONNIE TYLER,IF YOU WERE A WOMAN (AND I WAS A MAN),88,78,2
1986-04-13,79,BALAAM AND THE ANGEL,SHE KNOWS,76,70,4
1986-04-13,80,STEVEN DANTE,GIVE IT UP FOR LOVE,78,78,2
1986-04-13,81,PSYCHIC TV AND THE ANGELS OF LIGHT,GODSTAR,82,81,4
1986-04-13,82,HAYWOODE,YOU'D BETTER NOT FOOL AROUND,93,82,2
1986-04-13,83,EDWIN STARR,(I HEARD IT) THROUGH THE GRAPEVINE,95,83,2
1986-04-13,84,SU POLLARD,STARTING TOGETHER,RE,2,12
1986-04-13,85,RUSS BROWN,GOTTA FIND A WAY,80,80,4
1986-04-13,86,MELISSA MANCHESTER,THE MUSIC OF GOODBYE,83,75,3
1986-04-13,87,MADE IN ENGLAND AND RAY DORSET,PROSPECTS,97,87,3
1986-04-13,88,SIMPLE MINDS,SANCTIFY YOURSELF,RE,10,8
1986-04-13,89,LATIN QUARTER,MODERN TIMES,85,85,3
1986-04-13,90,BELOUIS SOME,IMAGINATION {1986},87,17,13
1986-04-13,91,DOUBLE,YOUR PRAYER TAKES ME OFF,New,91,1
1986-04-13,92,DINO TERRELL,YOU CAN DO IT (IT'S SO EASY),90,90,3
1986-04-13,93,STEPHANIE,IRRESISTIBLE,84,84,2
1986-04-13,94,STEVE MYERS,LOVE'S GONNA LAST,100,94,2
1986-04-13,95,THE HOUSEMARTINS,SHEEP,86,56,6
1986-04-13,96,THE TEMPTATIONS,I'M FASCINATED,New,96,1
1986-04-13,97,ICEHOUSE,NO PROMISES,New,97,1
1986-04-13,98,MATCHROOM MOB WITH CHAS AND DAVE,SNOOKER LOOPY,New,98,1
1986-04-13,99,SHEILA E,A LOVE BIZARRE,RE,76,3
1986-04-13,100,TOYIN,HERE I GO AGAIN,New,100,1
