chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2005-01-30,1,ELVIS PRESLEY,IT'S NOW OR NEVER,New,1,1
2005-01-30,2,ASHANTI,ONLY U,New,2,1
2005-01-30,3,CIARA FT PETEY PABLO,GOODIES,1,1,4
2005-01-30,4,ONE WORLD PROJECT,GRIEF NEVER GROWS OLD,New,4,1
2005-01-30,5,CHEMICAL BROTHERS,GALVANIZE,3,3,2
2005-01-30,6,LOVEFREEKZ,SHINE,New,6,1
2005-01-30,7,ATHLETE,WIRES,4,4,2
2005-01-30,8,FREEFALLER,DO THIS DO THAT,New,8,1
2005-01-30,9,XZIBIT,HEY NOW (MEAN MUGGIN),New,9,1
2005-01-30,10,HANSON,PENNY & ME,New,10,1
2005-01-30,11,ASHLEE SIMPSON,LA LA,New,11,1
2005-01-30,12,LUCIE SILVAS,BREATHE IN,6,6,2
2005-01-30,13,UNITING NATIONS,OUT OF TOUCH,8,7,10
2005-01-30,14,GREEN DAY,BOULEVARD OF BROKEN DREAMS,11,5,9
2005-01-30,15,MYLO,DESTROY ROCK & ROLL,New,15,1
2005-01-30,16,ROOSTER,STARING AT THE SUN,10,5,3
2005-01-30,17,JAY-Z & LINKIN PARK,NUMB/ENCORE,14,14,10
2005-01-30,18,KILLERS,SOMEBODY TOLD ME,7,3,5
2005-01-30,19,PHIXX,STRANGE LOVE,New,19,1
2005-01-30,20,ELVIS PRESLEY,A FOOL SUCH AS I,2,2,3
2005-01-30,21,LEMON JELLY,THE SHOUTY TRACK,New,21,1
2005-01-30,22,STONEBRIDGE FT THERESE,TAKE ME AWAY,9,9,2
2005-01-30,23,COMMANDER TOM,ATTENTION,New,23,1
2005-01-30,24,SCISSOR SISTERS,FILTHY/GORGEOUS,18,5,4
2005-01-30,25,FEEDER,TUMBLE AND FALL,5,5,2
2005-01-30,26,DANA RAYNE,OBJECT OF MY DESIRE,16,7,4
2005-01-30,27,STEVE BROOKSTEIN,AGAINST ALL ODDS,12,1,6
2005-01-30,28,SOUL CENTRAL FT KATHY BROWN,STRINGS OF LIFE (STRONGER ON MY OWN),13,6,3
2005-01-30,29,GWEN STEFANI,WHAT YOU WAITING FOR,17,4,11
2005-01-30,30,LEMAR,IF THERE'S ANY JUSTICE,24,3,11
2005-01-30,31,DARIUS,LIVE TWICE,19,7,3
2005-01-30,32,AMSTERDAM/RICKY,THE JOURNEY/STOP KNOCKING THE WALLS DOWN,New,32,1
2005-01-30,33,HOUSTON,AIN'T NOTHING WRONG,New,33,1
2005-01-30,34,ICE CUBE FT MACK 10 & MS TOI,YOU CAN DO IT,23,2,9
2005-01-30,35,KYLIE MINOGUE,I BELIEVE IN YOU,30,2,8
2005-01-30,36,HAL,WHAT A LOVELY DANCE,New,36,1
2005-01-30,37,ERASURE,BREATHE,25,4,4
2005-01-30,38,IAN BROWN,TIME IS MY EVERYTHING,15,15,2
2005-01-30,39,IRON MAIDEN,THE NUMBER OF THE BEAST,22,3,4
2005-01-30,40,ELVIS PRESLEY,ONE NIGHT/I GOT STUNG,20,1,3
2005-01-30,41,NELLY & CHRISTINA AGUILERA,TILT YA HEAD BACK,31,5,10
2005-01-30,42,BREED 77,SHADOWS,New,42,1
2005-01-30,43,SNOOP DOGG FT PHARRELL,DROP IT LIKE IT'S HOT,29,10,9
2005-01-30,44,USED,TAKE IT AWAY,New,44,1
2005-01-30,45,RONAN KEATING FT YUSUF,FATHER AND SON,34,2,7
2005-01-30,46,MANIC STREET PREACHERS,EMPTY SOULS,26,2,3
2005-01-30,47,NATASHA BEDINGFIELD,UNWRITTEN,37,6,9
2005-01-30,48,RONI SIZE FT BEVERLEY KNIGHT,NO MORE,39,26,3
2005-01-30,49,ERIC PRYDZ,CALL ON ME,40,1,20
2005-01-30,50,POP,SERIOUS,32,16,3
2005-01-30,51,KASABIAN,CUTT OFF,35,8,4
2005-01-30,52,ROOTS MANUVA,COLOSSAL INSIGHT,33,33,2
2005-01-30,53,LETHAL BIZZLE,POW (FORWARD),41,11,6
2005-01-30,54,EDITORS,BULLETS,New,54,1
2005-01-30,55,RACHEL MCFARLANE,LOVER,36,36,2
2005-01-30,56,BAND AID 20,DO THEY KNOW IT'S CHRISTMAS,43,1,9
2005-01-30,57,ELVIS PRESLEY,JAILHOUSE ROCK,50,1,4
2005-01-30,58,SOULWAX,E TALKING,27,27,2
2005-01-30,59,GIRLS ALOUD,I'LL STAND BY YOU,51,1,11
2005-01-30,60,CHRISTINA AGUILERA FT MISSY,CAR WASH,48,4,13
2005-01-30,61,OTHERS,LACKEY,21,21,2
2005-01-30,62,BRIAN MCFADDEN,IRISH SON,57,6,10
2005-01-30,63,D-RAIL,HOW DO I SAY GOODBYE,New,63,1
2005-01-30,64,USHER,CONFESSIONS PART II/MY BOO,49,5,13
2005-01-30,65,U2,VERTIGO,53,1,12
2005-01-30,66,KINGS OF LEON,FOUR KICKS,45,24,3
2005-01-30,67,THIRTEEN SENSES,THRU THE GLASS,42,18,3
2005-01-30,68,ROBBIE WILLIAMS,MISUNDERSTOOD,60,8,8
2005-01-30,69,MOONEY SUZUKI,ALIVE & AMPLIFIED,38,38,2
2005-01-30,70,MERCURY REV,IN A FUNNY WAY,28,28,2
2005-01-30,71,JAMIE SCOTT,SEARCHING,52,33,3
2005-01-30,72,MICHAEL GRAY,THE WEEKEND,54,7,13
2005-01-30,73,LITTLE BARRIE,FREE SALUTE,New,73,1
2005-01-30,74,MUSIC,BREAKIN',46,20,3
2005-01-30,75,HOUSE OF PAIN,JUMP AROUND,69,32,14
2005-01-30,76,ARMAND VAN HELDEN,MY MY MY,74,15,16
2005-01-30,77,DYLAN RHYMES FT K ELLIS,SALTY,70,70,2
2005-01-30,78,EMINEM,JUST LOSE IT,56,1,13
2005-01-30,79,BRITNEY SPEARS,MY PREROGATIVE,75,3,13
2005-01-30,80,TERROR SQUAD FT FAT JOE & REMY,LEAN BACK,RE,24,8
2005-01-30,81,NELLY,OVER & OVER,91,81,2
2005-01-30,82,TOTAL SCIENCE,DEFCOM 69/LOOSE ENDS,New,82,1
2005-01-30,83,FEIST,INSIDE AND OUT,New,83,1
2005-01-30,84,STONEBRIDGE FT THERESE,PUT EM HIGH,83,6,20
2005-01-30,85,AKON FT STYLES P,LOCKED UP,78,61,8
2005-01-30,86,DAVID KITT,DANCING IN THE MOONLIGHT,New,86,1
2005-01-30,87,50 CENT,DISCO INFERNO,New,87,1
2005-01-30,88,CLIFF RICHARD,I CANNOT GIVE YOU MY LOVE,80,13,6
2005-01-30,89,SOUL OF MAN,SHAKE 'EM DOWN,New,89,1
2005-01-30,90,SOURCE FT CANDI STATON,YOU GOT THE LOVE,82,3,19
2005-01-30,91,JAY-Z,99 PROBLEMS/DIRT OFF YOUR SHOULDER,86,12,20
2005-01-30,92,DANZEL,PUMP IT UP,85,11,11
2005-01-30,93,BRIAN MCFADDEN,REAL TO ME,84,1,18
2005-01-30,94,WILL YOUNG,FRIDAY'S CHILD,100,4,11
2005-01-30,95,ROOSTER,COME GET SOME,RE,7,8
2005-01-30,96,LEE HASLAM/RIOT BRO,MUSIC IS THE DRUG/GUYVER UNIT,New,96,1
2005-01-30,97,SCISSOR SISTERS,MARY,87,14,9
2005-01-30,98,ANGEL CITY,DO YOU KNOW (I GO CRAZY),90,8,15
2005-01-30,99,KASABIAN,PROCESSED BEATS,89,17,9
2005-01-30,100,ARMAND VAN HELDEN,HEAR MY NAME,RE,34,9
