chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1988-05-08,1,FAIRGROUND ATTRACTION,PERFECT,2,1,6
1988-05-08,2,S-EXPRESS,THEME FROM S-EXPRESS,1,1,5
1988-05-08,3,NEW ORDER,BLUE MONDAY 1988,10,3,2
1988-05-08,4,HARRY ENFIELD,LOADSAMONEY (DOIN' UP THE HOUSE),17,4,2
1988-05-08,5,WET WET WET/BILLY BRAGG WITH CARA TIVEY,WITH A LITTLE HELP FROM MY FRIENDS/SHE'S LEAVING HOME,New,5,1
1988-05-08,6,BANANARAMA,I WANT YOU BACK,5,5,6
1988-05-08,7,DANNY WILSON,MARY'S PRAYER {1988},3,3,18
1988-05-08,8,HAZELL DEAN,WHO'S LEAVING WHO,4,4,7
1988-05-08,9,PRINCE,ALPHABET STREET,18,9,2
1988-05-08,10,MICHAEL JACKSON WITH THE JACKSON 5,I WANT YOU BACK '88,8,8,5
1988-05-08,11,NATALIE COLE,PINK CADILLAC,6,5,8
1988-05-08,12,STAR TURN ON 45 (PINTS),PUMP UP THE BITTER,15,12,4
1988-05-08,13,LIVERPOOL FC,ANFIELD RAP (RED MACHINE IN FULL EFFECT),New,13,1
1988-05-08,14,PAT AND MICK,LET'S ALL CHANT,11,11,6
1988-05-08,15,KYLIE MINOGUE,GOT TO BE CERTAIN,New,15,1
1988-05-08,16,NARADA,DIVINE EMOTIONS,22,16,4
1988-05-08,17,WILL DOWNING,A LOVE SUPREME,14,14,7
1988-05-08,18,PET SHOP BOYS,HEART,7,1,7
1988-05-08,19,GEORGE MICHAEL,ONE MORE TRY,9,8,4
1988-05-08,20,JAMES BROWN,THE PAYBACK MIX (PART ONE),12,12,4
1988-05-08,21,FLEETWOOD MAC,EVERYWHERE,16,4,7
1988-05-08,22,MAGNUM,START TALKING LOVE,29,22,2
1988-05-08,23,ADVENTURES,BROKEN LAND,30,23,8
1988-05-08,24,PATRICK SWAYZE FEATURING WENDY FRASER,SHE'S LIKE THE WIND FT WENDY FRASER,20,17,8
1988-05-08,25,THE CHRISTIANS,BORN AGAIN,26,25,4
1988-05-08,26,DEREK B,BAD YOUNG BROTHER,36,26,2
1988-05-08,27,JOYCE SIMS,WALK AWAY,24,24,4
1988-05-08,28,PREFAB SPROUT,THE KING OF ROCK 'N' ROLL,39,28,4
1988-05-08,29,CLIMIE FISHER,LOVE CHANGES (EVERYTHING) {1988},13,2,10
1988-05-08,30,JERMAINE STEWART,GET LUCKY,19,13,7
1988-05-08,31,BELINDA CARLISLE,CIRCLE IN THE SAND,42,31,2
1988-05-08,32,BRENDA RUSSELL,PIANO IN THE DARK,23,23,12
1988-05-08,33,AZTEC CAMERA,SOMEWHERE IN MY HEART,44,33,4
1988-05-08,34,PEBBLES,GIRLFRIEND,21,8,9
1988-05-08,35,POISON,NOTHIN' BUT A GOOD TIME,41,35,2
1988-05-08,36,THE PRIMITIVES,OUT OF REACH,25,25,3
1988-05-08,37,DEBBIE GIBSON,OUT OF THE BLUE,47,37,2
1988-05-08,38,OFRA HAZA,IM NIN'ALU,46,38,3
1988-05-08,39,BILLY OCEAN,CALYPSO CRAZY,48,39,2
1988-05-08,40,HEART,WHAT ABOUT LOVE,New,40,1
1988-05-08,41,SCRITTI POLITTI,OH PATTI (DON'T FEEL SORRY FOR LOVERBOY),64,41,2
1988-05-08,42,MICA PARIS,MY ONE TEMPTATION,51,42,2
1988-05-08,43,BROS,DROP THE BOY,31,2,9
1988-05-08,44,WAS (NOT WAS),OUT COME THE FREAKS (AGAIN),57,44,2
1988-05-08,45,JELLYBEAN FEATURING ADELE BERTEI,JUST A MIRAGE FT ADELE BERTEI,28,13,10
1988-05-08,46,THE CLASH,LONDON CALLING {1988},67,46,2
1988-05-08,47,THE HOTHOUSE FLOWERS,DON'T GO,81,47,2
1988-05-08,48,ROB BASE AND DJ E-Z ROCK,IT TAKES TWO,27,24,5
1988-05-08,49,MIDNIGHT OIL,BEDS ARE BURNING,49,48,5
1988-05-08,50,DEACON BLUE,WHEN WILL YOU (MAKE MY TELEPHONE RING) {1988},37,34,6
1988-05-08,51,KIM WILDE,HEY MR HEARTACHE,New,51,1
1988-05-08,52,SCOTT FITZGERALD,GO,75,52,4
1988-05-08,53,THE HOUSEMARTINS,THERE IS ALWAYS SOMETHING THERE TO REMIND ME,35,35,4
1988-05-08,54,TAYLOR DAYNE,PROVE YOUR LOVE,33,8,9
1988-05-08,55,LUTHER VANDROSS,I GAVE IT UP (WHEN I FELL IN LOVE),32,28,5
