chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1956-06-29,1,PAT BOONE,I'LL BE HOME,1,1,10
1956-06-29,2,ELVIS PRESLEY,HEARTBREAK HOTEL,2,2,8
1956-06-29,3,LONNIE DONEGAN,LOST JOHN/STEWBALL,3,2,11
1956-06-29,4,RONNIE HILTON,NO OTHER LOVE,5,1,11
1956-06-29,5,PERRY COMO,HOT DIGGITY (DOG ZIGGITY BOOM),4,4,6
1956-06-29,6,BILL HALEY AND HIS COMETS,THE SAINTS ROCK 'N' ROLL,6,6,6
1956-06-29,7,DAVID WHITFIELD,MY SEPTEMBER LOVE,8,3,16
1956-06-29,8,NAT 'KING' COLE,TOO YOUNG TO GO STEADY,11,8,8
1956-06-29,9,TERESA BREWER,A TEAR FELL,8,2,12
1956-06-29,10,ELVIS PRESLEY,BLUE SUEDE SHOES,10,9,6
1956-06-29,10,JOHNNY DANKWORTH,EXPERIMENTS WITH MICE,29,10,2
1956-06-29,12,MORRIS STOLOFF,MOONGLOW AND THE THEME FROM 'PICNIC',7,7,5
1956-06-29,13,FRANK SINATRA,SONGS FOR SWINGIN' LOVERS (LP),16,13,3
1956-06-29,14,MICHAEL HOLLIDAY,HOT DIGGITY (DOG ZIGGITY BOOM)/THE GAL WITH THE YALLER SHOES,15,13,5
1956-06-29,15,DON ROBERTSON,THE HAPPY WHISTLER,14,8,8
1956-06-29,16,VARIOUS ARTISTS,ALL STAR HIT PARADE (EP),New,16,1
1956-06-29,17,CARL PERKINS,BLUE SUEDE SHOES,12,10,7
1956-06-29,18,TEX RITTER,THE WAYWARD WIND,30,18,2
1956-06-29,20,DORIS DAY,WHATEVER WILL BE WILL BE (QUE SERA SERA),New,20,1
1956-06-29,20,GOGI GRANT,THE WAYWARD WIND,New,20,1
1956-06-29,22,TEENAGERS FEATURING FRANKIE LYMON,WHY DO FOOLS FALL IN LOVE FT FRANKIE LYMON,New,22,1
1956-06-29,23,MEL TORME,MOUNTAIN GREENERY,17,15,10
1956-06-29,24,KAY STARR,ROCK AND ROLL WALTZ,22,1,20
1956-06-29,25,SLIM WHITMAN,SERENADE,24,24,2
1956-06-29,25,JOE 'FINGERS' CARR,PORTUGUESE WASHERWOMAN,New,25,1
1956-06-29,27,WINIFRED ATWELL,THE POOR PEOPLE OF PARIS,18,1,16
1956-06-29,28,BILLY MAY,MAIN TITLE THEME FROM 'MAN WITH THE GOLDEN ARM',27,9,10
1956-06-29,29,RONNIE HILTON,WHO ARE WE,New,29,1
1956-06-29,30,MAX BYGRAVES,OUT OF TOWN,18,18,6
1956-06-29,30,GOONS,I'M WALKING BACKWARDS FOR CHRISTMAS/BLUEBOTTLE BLUES,New,30,1
