chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1972-03-26,1,NILSSON,WITHOUT YOU,1,1,9
1972-03-26,2,THE NEW SEEKERS,"BEG, STEAL OR BORROW",2,2,5
1972-03-26,3,GILBERT O'SULLIVAN,ALONE AGAIN (NATURALLY),4,3,5
1972-03-26,4,DON MCLEAN,AMERICAN PIE,3,2,11
1972-03-26,5,ARGENT,HOLD YOUR HEAD UP,7,5,5
1972-03-26,6,LINDISFARNE,MEET ME ON THE CORNER,5,5,6
1972-03-26,7,LES CRANE,DESIDERATA,9,7,7
1972-03-26,8,PAUL SIMON,MOTHER AND CHILD REUNION,6,5,7
1972-03-26,9,THE SUPREMES,FLOY JOY,10,9,5
1972-03-26,10,MICHAEL JACKSON,GOT TO BE THERE,8,5,8
1972-03-26,11,THE PARTRIDGE FAMILY,IT'S ONE OF THOSE NIGHTS,14,11,6
1972-03-26,12,CHELSEA FOOTBALL TEAM,BLUE IS THE COLOUR,11,5,6
1972-03-26,13,DONNIE ELBERT,I CAN'T HELP MYSELF,13,11,6
1972-03-26,14,ENGELBERT HUMPERDINCK,TOO BEAUTIFUL TO LAST,19,14,5
1972-03-26,15,CHIFFONS,SWEET TALKING GUY,24,15,3
1972-03-26,16,CHICORY TIP,SON OF MY FATHER,12,1,10
1972-03-26,17,NEIL YOUNG,HEART OF GOLD,25,17,4
1972-03-26,18,RINGO STARR,BACK OFF BOOGALOO,New,18,1
1972-03-26,19,TOM JONES,YOUNG NEW MEXICAN PUPPETEER,New,19,1
1972-03-26,20,OLIVIA NEWTON-JOHN,WHAT IS LIFE,21,20,4
1972-03-26,21,NEIL REID,MOTHER OF MINE,15,2,14
1972-03-26,22,THE SWEET,POPPA JOE,17,11,9
1972-03-26,23,LABI SIFFRE,"CRYING, LAUGHING, LOVING, LYING",33,23,2
1972-03-26,24,THE NEW SEEKERS,I'D LIKE TO TEACH THE WORLD TO SING (IN PERFECT HARMONY),20,1,16
1972-03-26,25,C.C.S.,BROTHER,28,25,5
1972-03-26,26,ELVIS PRESLEY,UNTIL IT'S TIME FOR YOU TO GO,New,26,1
1972-03-26,27,WINGS,GIVE IRELAND BACK TO THE IRISH,16,16,6
1972-03-26,28,SLADE,LOOK WOT YOU DUN,18,4,9
1972-03-26,29,JO JO GUNNE,RUN RUN RUN,46,29,2
1972-03-26,30,FORTUNES,STORM IN A TEACUP,22,7,10
1972-03-26,31,PIPES AND DRUMS AND THE MILITARY BAND OF THE ROYAL SCOTS DRAGOON GUARD,AMAZING GRACE,New,31,1
1972-03-26,32,BLUE HAZE,SMOKE GETS IN YOUR EYES,32,32,3
1972-03-26,33,GREYHOUND,I AM WHAT I AM,45,33,2
1972-03-26,34,POTTERS,WE'LL BE WITH YOU,New,34,1
1972-03-26,35,DEEP PURPLE,NEVER BEFORE,New,35,1
1972-03-26,36,COLIN BLUNSTONE,SAY YOU DON'T MIND,30,15,8
1972-03-26,37,RAY STEVENS,TURN YOUR RADIO ON,43,37,2
1972-03-26,38,SONNY AND CHER,ALL I EVER NEED IS YOU,48,8,12
1972-03-26,39,BUFFY SAINTE-MARIE,I'M GONNA BE A COUNTRY GIRL AGAIN,34,34,3
1972-03-26,40,THE FOUR TOPS,BERNADETTE {1972},31,31,4
1972-03-26,41,TYRANNOSAURUS REX,DEBORA/ONE INCH ROCK,New,41,1
1972-03-26,42,MARMALADE,RADANCER,New,42,1
1972-03-26,43,THE HOLLIES,THE BABY,26,26,6
1972-03-26,44,T. REX,TELEGRAM SAM,36,1,10
1972-03-26,45,THE CHI-LITES,HAVE YOU SEEN HER,29,3,12
1972-03-26,46,JONATHAN KING,FLIRT,27,22,9
1972-03-26,47,THE OSMONDS,DOWN BY THE LAZY RIVER,50,47,2
1972-03-26,48,DANIEL BOONE,BEAUTIFUL SUNDAY,New,48,1
1972-03-26,49,BADFINGER,DAY AFTER DAY,23,10,10
1972-03-26,50,JOHNNY NASH,STIR IT UP,New,50,1
