chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1975-12-28,1,QUEEN,BOHEMIAN RHAPSODY,1,1,9
1975-12-28,2,GREG LAKE,I BELIEVE IN FATHER CHRISTMAS,2,2,5
1975-12-28,3,LAUREL AND HARDY WITH THE AVALON BOYS FEATURING CHILL WILLS,THE TRAIL OF THE LONESOME PINE FT CHILL WILLS,3,2,7
1975-12-28,4,DANA,IT'S GONNA BE A COLD COLD CHRISTMAS,4,4,4
1975-12-28,5,CHUBBY CHECKER,LET'S TWIST AGAIN/THE TWIST,5,5,6
1975-12-28,6,DEMIS ROUSSOS,HAPPY TO BE ON AN ISLAND IN THE SUN,6,5,7
1975-12-28,7,HOT CHOCOLATE,YOU SEXY THING,7,2,9
1975-12-28,8,THE STYLISTICS,NA NA IS THE SADDEST WORD,8,5,8
1975-12-28,9,DAVID BOWIE,GOLDEN YEARS,9,8,6
1975-12-28,10,CHRIS HILL,RENTA SANTA,10,10,5
1975-12-28,11,MUD,SHOW ME YOU'RE A WOMAN,11,8,6
1975-12-28,12,THE DRIFTERS,CAN I TAKE YOU HOME LITTLE GIRL,12,12,6
1975-12-28,13,ANDY FAIRWEATHER-LOW,WIDE EYED AND LEGLESS,13,13,5
1975-12-28,14,JUDGE DREAD,CHRISTMAS IN DREADLAND/COME OUTSIDE,14,14,5
1975-12-28,15,BAY CITY ROLLERS,MONEY HONEY,15,3,7
1975-12-28,16,DAVID ESSEX,IF I COULD,16,16,5
1975-12-28,17,10CC,ART FOR ARTS SAKE,17,17,6
1975-12-28,18,SAILOR,GLASS OF CHAMPAGNE,18,18,5
1975-12-28,19,STEELEYE SPAN,ALL AROUND MY HAT,19,5,8
1975-12-28,20,GOODIES,MAKE A DAFT NOISE FOR CHRISTMAS,20,20,4
1975-12-28,21,KEN DODD,(THINK OF ME) WHEREVER YOU ARE,21,21,6
1975-12-28,22,MIKE OLDFIELD,IN DULCI JUBILO/ON HORSEBACK,22,22,3
1975-12-28,23,THE SMALL FACES,ITCHYCOO PARK {1975},23,23,4
1975-12-28,24,ROD STEWART,THIS OLD HEART OF MINE,24,4,8
1975-12-28,25,SLADE,IN FOR A PENNY,25,11,7
1975-12-28,26,THE FATBACK BAND,DO THE BUS STOP,26,26,5
1975-12-28,27,THE IMPRESSIONS,FIRST IMPRESSIONS,27,16,7
1975-12-28,28,JOHN LENNON,IMAGINE,28,6,10
1975-12-28,29,ABBA,MAMMA MIA,29,29,4
1975-12-28,29,BILLY HOWARD,KING OF THE COPS,29,29,4
1975-12-28,31,JIGSAW,SKY HIGH,31,9,10
1975-12-28,32,ELVIS PRESLEY,GREEN GREEN GRASS OF HOME,32,29,6
1975-12-28,33,JIM CAPALDI,LOVE HURTS,33,4,11
1975-12-28,34,WOMBLES,LET'S WOMBLE TO THE PARTY TONIGHT,34,34,4
1975-12-28,35,CRISPY AND COMPANY,GET IT TOGETHER,35,35,2
1975-12-28,36,FRANK SINATRA,I BELIEVE I'M GONNA LOVE YOU,36,36,3
1975-12-28,37,THE CARPENTERS,SANTA CLAUS IS COMIN' TO TOWN,37,37,3
1975-12-28,38,STRETCH,WHY DID YOU DO IT,38,16,9
1975-12-28,39,BILLY CONNOLLY,D.I.V.O.R.C.E.,39,1,10
1975-12-28,40,ROXY MUSIC,BOTH ENDS BURNING,40,40,2
1975-12-28,41,FREDDIE STARR,WHITE CHRISTMAS,41,41,3
1975-12-28,42,SILVER CONVENTION,FLY ROBIN FLY,42,28,8
1975-12-28,43,BARRY WHITE,LET THE MUSIC PLAY,43,43,2
1975-12-28,44,SENSATIONAL ALEX HARVEY BAND,GAMBLIN' BAR ROOM BLUES,44,38,7
1975-12-28,45,STEVENSON'S ROCKET,ALRIGHT BABY,45,37,5
1975-12-28,46,PAUL DAVIDSON,MIDNIGHT RIDER,46,46,2
1975-12-28,47,SHEER ELEGANCE,MILKY WAY,47,43,3
1975-12-28,48,BAND OF THE BLACK WATCH,DANCE OF THE CUCKOOS,48,37,4
1975-12-28,49,ETHNA CAMPBELL,THE OLD RUGGED CROSS,49,49,2
1975-12-28,50,RALPH McTELL,DREAMS OF YOU,50,48,3
