chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1983-07-31,1,PAUL YOUNG,WHEREVER I LAY MY HAT (THAT'S MY HOME),1,1,9
1983-07-31,2,FREEEZ,I.O.U.,2,2,8
1983-07-31,3,MALCOLM MCLAREN,DOUBLE DUTCH,4,3,6
1983-07-31,4,EURYTHMICS,WHO'S THAT GIRL?,3,3,5
1983-07-31,5,KC AND THE SUNSHINE BAND,GIVE IT UP,19,5,4
1983-07-31,6,GARY BYRD AND THE GB EXPERIENCE,THE CROWN,6,6,3
1983-07-31,7,THE POLICE,WRAPPED AROUND YOUR FINGER,8,7,3
1983-07-31,8,BANANARAMA,CRUEL SUMMER,10,8,5
1983-07-31,9,HEAVEN 17,COME LIVE WITH ME,5,5,7
1983-07-31,10,WHAM!,CLUB TROPICANA,27,10,2
1983-07-31,11,SHAKIN' STEVENS,IT'S LATE,12,11,3
1983-07-31,12,MIKE OLDFIELD,MOONLIGHT SHADOW,7,4,13
1983-07-31,13,CLUBHOUSE,DO IT AGAIN-BILLIE JEAN (MEDLEY),11,11,3
1983-07-31,14,ROMAN HOLLIDAY,DON'T TRY TO STOP IT,15,14,7
1983-07-31,15,ROBERT PLANT,BIG LOG,31,15,4
1983-07-31,16,DEPECHE MODE,EVERYTHING COUNTS,26,16,3
1983-07-31,17,IRENE CARA,FLASHDANCE....WHAT A FEELING,13,2,10
1983-07-31,18,THE CURE,THE WALK,16,12,5
1983-07-31,19,ROD STEWART,BABY JANE,9,1,10
1983-07-31,20,CREATURES,RIGHT NOW,29,20,4
1983-07-31,21,FUNK MASTERS,IT'S OVER,14,8,9
1983-07-31,22,ECHO & THE BUNNYMEN,NEVER STOP,17,15,4
1983-07-31,23,LOTUS EATERS,THE FIRST PICTURE OF YOU,25,23,6
1983-07-31,24,ELTON JOHN,I'M STILL STANDING,42,24,2
1983-07-31,25,HERBIE HANCOCK,ROCKIT,65,25,2
1983-07-31,26,TOM ROBINSON,WAR BABY,18,6,7
1983-07-31,27,BRUCE FOXTON,FREAK,34,27,2
1983-07-31,28,ELVIS COSTELLO AND THE ATTRACTIONS,EVERYDAY I WRITE THE BOOK,30,28,5
1983-07-31,29,GEORGE BENSON,FEEL LIKE MAKIN' LOVE,28,28,4
1983-07-31,30,DAVID SYLVIAN AND RIUICHI SAKAMOTO,FORBIDDEN COLOURS,20,16,6
1983-07-31,31,MARY JANE GIRLS,ALL NIGHT LONG,21,13,7
1983-07-31,32,JIMMY THE HOOVER,TANTALISE (WO WO EE YEH YEH),22,18,8
1983-07-31,33,TRACIE,GIVE IT SOME EMOTION,38,33,4
1983-07-31,34,KIM WILDE,LOVE BLONDE,41,34,2
