chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1985-12-22,1,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE,2,1,4
1985-12-22,2,WHITNEY HOUSTON,SAVING ALL MY LOVE FOR YOU,1,1,7
1985-12-22,3,BAND AID,DO THEY KNOW IT'S CHRISTMAS?,3,1,17
1985-12-22,4,PET SHOP BOYS,WEST END GIRLS,5,4,7
1985-12-22,5,ALED JONES,WALKING IN THE AIR,14,5,6
1985-12-22,6,WHAM!,LAST CHRISTMAS/EVERYTHING SHE WANTS,10,2,16
1985-12-22,7,PHIL COLLINS AND MARILYN MARTIN,SEPARATE LIVES,7,4,6
1985-12-22,8,WHAM!,I'M YOUR MAN,4,1,6
1985-12-22,9,MADONNA,DRESS YOU UP,8,5,4
1985-12-22,10,DEE C. LEE,SEE THE DAY,6,3,9
1985-12-22,11,BRUCE SPRINGSTEEN,SANTA CLAUS IS COMIN' TO TOWN/MY HOMETOWN,9,9,3
1985-12-22,12,STARSHIP,WE BUILT THIS CITY,12,12,8
1985-12-22,13,BRONSKI BEAT,HIT THAT PERFECT BEAT,17,13,5
1985-12-22,14,LIONEL RICHIE,"SAY YOU, SAY ME",11,8,7
1985-12-22,15,SOPHIA GEORGE,GIRLIE GIRLIE,25,15,4
1985-12-22,16,PAUL MCCARTNEY,SPIES LIKE US,16,16,5
1985-12-22,17,AMAZULU,DON'T YOU JUST KNOW IT,19,17,6
1985-12-22,18,FEARGAL SHARKEY,A GOOD HEART,13,1,12
1985-12-22,19,GO WEST,DON'T LOOK DOWN - THE SEQUEL,15,13,6
1985-12-22,20,ELTON JOHN,WRAP HER UP,23,20,4
1985-12-22,21,CHERRELLE WITH ALEXANDER O'NEAL,SATURDAY LOVE,New,21,1
1985-12-22,22,JENNIFER RUSH,THE POWER OF LOVE,21,1,28
1985-12-22,23,LEVEL 42,LEAVING ME NOW,28,23,4
1985-12-22,24,DOUG E. FRESH AND THE GET FRESH CREW,THE SHOW,18,7,8
1985-12-22,25,CAMEO,SHE'S STRANGE {1985},22,22,4
1985-12-22,26,STING,RUSSIANS,32,26,4
1985-12-22,27,UB40,DON'T BREAK MY HEART,20,3,10
1985-12-22,28,PRINCESS,AFTER THE LOVE HAS GONE,29,28,8
1985-12-22,29,TALKING HEADS,ROAD TO NOWHERE,24,6,12
1985-12-22,30,IRON MAIDEN,RUN TO THE HILLS (LIVE),26,26,3
1985-12-22,31,BLACK LACE,THE HOKEY-COKEY,39,31,5
1985-12-22,32,CONCEPT,MR. D.J.,27,27,3
1985-12-22,33,JENNIFER RUSH,RING OF ICE,36,33,4
1985-12-22,34,PAUL MCCARTNEY AND THE FROG CHORUS,WE ALL STAND TOGETHER {1985},45,3,17
1985-12-22,35,DIONNE WARWICK AND FRIENDS,THAT'S WHAT FRIENDS ARE FOR,31,16,8
1985-12-22,36,INSPIRATIONAL CHOIR,ABIDE WITH ME {1985},42,36,9
1985-12-22,37,A-HA,TAKE ON ME,34,2,14
1985-12-22,38,FULL FORCE,"ALICE, I WANT YOU JUST FOR ME",58,38,2
1985-12-22,39,A-HA,THE SUN ALWAYS SHINES ON TV,New,39,1
1985-12-22,40,JULIAN LENNON,BECAUSE,43,40,4
1985-12-22,41,DAVID GRANT AND JAKI GRAHAM,MATED,30,20,7
