chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2011-01-30,1,KESHA,WE R WHO WE R,RE,1,2
2011-01-30,2,BRUNO MARS,GRENADE,1,1,3
2011-01-30,3,ADELE,ROLLING IN THE DEEP,2,2,2
2011-01-30,4,DIDDY - DIRTY MONEY FT SKYLAR,COMING HOME,4,4,2
2011-01-30,5,CHASE & STATUS FT LIAM BAILEY,BLIND FAITH,New,5,1
2011-01-30,6,JESSIE J,DO IT LIKE A DUDE,3,2,10
2011-01-30,7,WRETCH 32 FT L,TRAKTOR,5,5,2
2011-01-30,8,BRITNEY SPEARS,HOLD IT AGAINST ME,6,6,2
2011-01-30,9,RIHANNA FT DRAKE,WHAT'S MY NAME,7,1,11
2011-01-30,10,CHRIS BROWN,YEAH 3X,New,10,1
2011-01-30,11,KATY B FT MS DYNAMITE,LIGHTS ON,9,4,6
2011-01-30,12,JLS,EYES WIDE SHUT,10,10,4
2011-01-30,13,MARTIN SOLVEIG & DRAGONETTE,HELLO,16,13,5
2011-01-30,14,TINCHY STRYDER/MELANIE FIONA,LET IT RAIN,25,14,3
2011-01-30,15,ADELE,MAKE YOU FEEL MY LOVE,19,4,30
2011-01-30,16,DAVID GUETTA FT RIHANNA,WHO'S THAT CHICK,11,6,9
2011-01-30,17,TAIO CRUZ,HIGHER,37,17,3
2011-01-30,18,ELLIE GOULDING,YOUR SONG,13,2,12
2011-01-30,19,BRUNO MARS,JUST THE WAY YOU ARE (AMAZING),18,1,19
2011-01-30,20,BLACK EYED PEAS,THE TIME (DIRTY BIT),15,1,12
2011-01-30,21,PINK,F**KIN' PERFECT,RE,21,2
2011-01-30,22,AGGRO SANTOS/KIMBERLEY WALSH,LIKE U LIKE,8,8,2
2011-01-30,23,TINIE TEMPAH FT KELLY ROWLAND,INVINCIBLE,12,11,10
2011-01-30,24,RIHANNA,ONLY GIRL (IN THE WORLD),21,1,14
2011-01-30,25,MATT CARDLE,WHEN WE COLLIDE,20,1,7
2011-01-30,26,NERO,ME AND YOU,22,15,4
2011-01-30,27,KATY PERRY,FIREWORK,23,3,15
2011-01-30,28,FAR EAST MOVEMENT/CATARACS/DEV,LIKE A G6,17,5,12
2011-01-30,29,CEE LO GREEN,FORGET YOU,24,1,17
2011-01-30,30,JODIE CONNOR FT WILEY,NOW OR NEVER,14,14,2
2011-01-30,31,BEADY EYE,THE ROLLER,New,31,1
2011-01-30,32,VACCINES,POST BREAK-UP SEX,New,32,1
2011-01-30,33,ALEXIS JORDAN,HAPPINESS,27,3,13
2011-01-30,34,PINK,RAISE YOUR GLASS,26,13,12
2011-01-30,35,WOMBATS,JUMP INTO THE FOG,New,35,1
2011-01-30,36,ADELE,SOMEONE LIKE YOU,New,36,1
2011-01-30,37,NOAH & THE WHALE,L.I.F.E.G.O.E.S.O.N.,New,37,1
2011-01-30,38,MIKE POSNER,COOLER THAN ME,32,5,18
2011-01-30,39,PITBULL FT T-PAIN,HEY BABY (DROP IT TO THE FLOOR),38,38,3
2011-01-30,40,TINIE TEMPAH FT ELLIE GOULDING,WONDERMAN,88,40,4
2011-01-30,41,WILLOW,WHIP MY HAIR,28,2,8
2011-01-30,42,OLLY MURS,THINKING OF ME,34,4,10
2011-01-30,43,CHERYL COLE,THE FLOOD,30,18,10
2011-01-30,44,ELIZA DOOLITTLE,PACK UP,47,5,28
2011-01-30,45,AVRIL LAVIGNE,WHAT THE HELL,29,29,2
2011-01-30,46,TAKE THAT,THE FLOOD,36,2,12
2011-01-30,47,CEE LO GREEN,IT'S OK,33,20,7
2011-01-30,48,NEON TREES,ANIMAL,New,48,1
2011-01-30,49,MCFLY FT TAIO CRUZ,SHINE A LIGHT,35,4,12
2011-01-30,50,NELLY,JUST A DREAM,42,8,15
2011-01-30,51,RIHANNA,S&M,46,42,9
2011-01-30,52,USHER,MORE,31,23,13
2011-01-30,53,EMINEM FT RIHANNA,LOVE THE WAY YOU LIE,43,2,32
