chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1959-12-11,1,ADAM FAITH,WHAT DO YOU WANT?,1,1,4
1959-12-11,2,EMILE FORD AND THE CHECKMATES,WHAT DO YOU WANT TO MAKE THOSE EYES AT ME FOR?,2,2,7
1959-12-11,3,CLIFF RICHARD AND THE SHADOWS,TRAVELLIN' LIGHT,3,1,10
1959-12-11,4,NEIL SEDAKA,OH CAROL,4,4,5
1959-12-11,5,AVONS,SEVEN LITTLE GIRLS SITTING IN THE BACK SEAT,8,5,5
1959-12-11,6,JOHNNY AND THE HURRICANES,RED RIVER ROCK,5,3,10
1959-12-11,7,BOBBY DARIN,MACK THE KNIFE,6,1,12
1959-12-11,7,PAUL ANKA,PUT YOUR HEAD ON MY SHOULDER,7,7,7
1959-12-11,9,SANDY NELSON,TEEN BEAT,10,9,6
1959-12-11,9,RUSS CONWAY,SNOW COACH,12,9,5
1959-12-11,11,TOMMY STEELE,LITTLE WHITE BULL,18,11,2
1959-12-11,12,CONNIE FRANCIS,AMONG MY SOUVENIRS,20,12,2
1959-12-11,13,FRANKIE LAINE,RAWHIDE,13,13,5
1959-12-11,14,BEVERLEY SISTERS,LITTLE DONKEY,24,14,4
1959-12-11,15,RUSS CONWAY,MORE AND MORE PARTY POPS,28,15,4
1959-12-11,16,WINIFRED ATWELL,PIANO PARTY,14,14,3
1959-12-11,17,MIKE PRESTON,MR BLUE,25,12,7
1959-12-11,18,MARTY WILDE,BAD BOY,New,18,1
1959-12-11,19,THE EVERLY BROTHERS,('TIL) I KISSED YOU,9,2,14
1959-12-11,20,MARTY WILDE,SEA OF LOVE,11,3,12
1959-12-11,21,DICKIE VALENTINE,ONE MORE SUNRISE (MORGEN),16,14,8
1959-12-11,22,BROWNS,THE THREE BELLS,30,6,13
1959-12-11,23,COASTERS,POISON IVY,15,15,7
1959-12-11,24,WINK MARTINDALE,DECK OF CARDS,22,22,2
1959-12-11,25,LONNIE DONEGAN,SAN MIGUEL,19,19,2
1959-12-11,26,CLIFF RICHARD AND THE DRIFTERS,LIVING DOLL,RE,1,22
1959-12-11,26,FLOYD ROBINSON,MAKIN' LOVE,21,9,9
1959-12-11,28,JOHNNIE RAY,I'LL NEVER FALL IN LOVE AGAIN,26,26,2
1959-12-11,29,STEVIE MARSH,IF YOU WERE THE ONLY BOY IN THE WORLD,30,29,2
1959-12-11,30,HARRY BELAFONTE,MARY'S BOY CHILD,RE,1,19
1959-12-11,30,GRACIE FIELDS,LITTLE DONKEY,23,21,5
