chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1978-07-09,1,JOHN TRAVOLTA AND OLIVIA NEWTON-JOHN,YOU'RE THE ONE THAT I WANT,1,1,9
1978-07-09,2,FATHER ABRAHAM AND THE SMURFS,THE SMURF SONG,2,2,7
1978-07-09,3,MARSHALL HAIN,DANCIN' IN THE CITY,5,3,7
1978-07-09,4,JAMES GALWAY,ANNIE'S SONG,3,3,8
1978-07-09,5,THE MOTORS,AIRPORT,4,4,6
1978-07-09,6,THE BOOMTOWN RATS,LIKE CLOCKWORK,8,6,5
1978-07-09,7,THE SEX PISTOLS,NO-ONE IS INNOCENT/MY WAY,18,7,2
1978-07-09,8,SHOWADDYWADDY,A LITTLE BIT OF SOAP,11,8,4
1978-07-09,9,KATE BUSH,MAN WITH THE CHILD IN HIS EYES,6,6,6
1978-07-09,10,THE ROLLING STONES,MISS YOU,7,3,7
1978-07-09,11,A TASTE OF HONEY,BOOGIE OOGIE OOGIE,22,11,5
1978-07-09,12,LINDISFARNE,RUN FOR HOME,23,12,7
1978-07-09,13,THE O'JAYS,USED TA BE MY GIRL,15,13,5
1978-07-09,14,HEATWAVE,MIND BLOWING DECISIONS,13,12,7
1978-07-09,15,SAN JOSE,ARGENTINE MELODY,14,14,5
1978-07-09,16,BLUE OYSTER CULT,(DON'T FEAR) THE REAPER,19,16,9
1978-07-09,17,CLOUT,SUBSTITUTE,25,17,5
1978-07-09,18,BONEY M,RIVERS OF BABYLON/BROWN GIRL IN THE RING,10,1,12
1978-07-09,19,ELECTRIC LIGHT ORCHESTRA,WILD WEST HERO,24,19,6
1978-07-09,20,GOLDIE,MAKING UP AGAIN,9,7,8
1978-07-09,21,BROTHERHOOD OF MAN,BEAUTIFUL LOVER,17,15,8
1978-07-09,22,MANFRED MANN'S EARTH BAND,DAVY'S ON THE ROAD AGAIN,12,6,9
1978-07-09,23,BOB MARLEY & THE WAILERS,SATISFY MY SOUL,29,23,6
1978-07-09,24,AC/DC,ROCK AND ROLL DAMNATION,30,24,6
1978-07-09,25,SMOKIE,OH CAROL,16,5,9
1978-07-09,26,SATURDAY NIGHT BAND,"COME ON DANCE, DANCE",32,26,3
1978-07-09,27,THE BEE GEES,NIGHT FEVER,27,1,14
1978-07-09,28,BLACK SABBATH,NEVER SAY DIE,26,21,7
1978-07-09,29,ANDREW GOLD,HOW CAN THIS BE LOVE,46,29,4
1978-07-09,30,VOYAGE,FROM EAST TO WEST/SCOTS MACHINE,34,30,5
1978-07-09,31,ELVIS PRESLEY,DON'T BE CRUEL,40,31,4
1978-07-09,32,JACKSON BROWNE,STAY,44,32,3
1978-07-09,33,PLASTIC BERTRAND,CA PLANE POUR MOI,20,8,10
1978-07-09,34,GLADYS KNIGHT AND THE PIPS,COME BACK AND FINISH WHAT YOU STARTED,41,34,4
1978-07-09,35,DAVID SOUL,IT SURE BRINGS OUT THE LOVE IN YOUR EYES,21,12,8
1978-07-09,36,CITY BOY,5.7.0.5.,59,36,2
1978-07-09,37,JOE WALSH,LIFE'S BEEN GOOD,70,37,2
1978-07-09,38,THE CLASH,(WHITE MAN) IN HAMMERSMITH PALAIS,38,32,4
