chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1970-06-14,1,MUNGO JERRY,IN THE SUMMERTIME,1,1,3
1970-06-14,2,CHRISTIE,YELLOW RIVER,2,1,8
1970-06-14,3,MR. BLOE,GROOVIN' WITH MR. BLOE,4,3,7
1970-06-14,4,FREE,ALL RIGHT NOW,27,4,3
1970-06-14,5,THE BEACH BOYS,COTTONFIELDS,7,5,6
1970-06-14,6,GLEN CAMPBELL,HONEY COME BACK,5,4,7
1970-06-14,7,GERRY MONROE,SALLY,11,7,5
1970-06-14,8,RAY STEVENS,EVERYTHING IS BEAUTIFUL,9,6,6
1970-06-14,9,ENGLAND WORLD CUP SQUAD,BACK HOME,3,1,10
1970-06-14,10,FLEETWOOD MAC,THE GREEN MANALISHI (WITH THE TWO-PRONG CROWN),13,10,5
1970-06-14,11,MARVIN GAYE,"ABRAHAM, MARTIN AND JOHN",14,11,7
1970-06-14,12,THE MOODY BLUES,QUESTION,6,2,8
1970-06-14,13,THE SUPREMES,UP THE LADDER TO THE ROOF,8,6,8
1970-06-14,14,THE JACKSON 5,ABC,10,8,6
1970-06-14,15,CLIFF RICHARD,GOODBYE SAM HELLO SAMANTHA,20,15,3
1970-06-14,16,ARRIVAL,I WILL SURVIVE,23,16,3
1970-06-14,17,THE FOUR TOPS,IT'S ALL IN THE GAME,24,17,4
1970-06-14,18,STATUS QUO,DOWN THE DUSTPIPE,21,18,8
1970-06-14,19,ROGER WHITTAKER,I DON'T BELIEVE IN IF ANYMORE,12,8,11
1970-06-14,20,TOM JONES,DAUGHTER OF DARKNESS,16,5,10
1970-06-14,21,ELVIS PRESLEY,KENTUCKY RAIN,26,21,6
1970-06-14,22,NORMAN GREENBAUM,SPIRIT IN THE SKY,15,1,14
1970-06-14,23,JOHNNY CASH,WHAT IS TRUTH?,32,21,5
1970-06-14,24,BUTTERSCOTCH,DON'T YOU KNOW,17,17,8
1970-06-14,25,THE GUESS WHO,AMERICAN WOMAN/NO SUGAR TONIGHT,28,25,6
1970-06-14,26,THE MOVE,BRONTOSAURUS,18,7,9
1970-06-14,27,HERMAN'S HERMITS,BET YER LIFE I DO,22,22,5
1970-06-14,28,WHITE PLAINS,I'VE GOT YOU ON MY MIND,25,17,10
1970-06-14,29,NICKY THOMAS,LOVE OF THE COMMON PEOPLE,36,29,2
1970-06-14,30,FRIJID PINK,HOUSE OF THE RISING SUN,19,4,13
1970-06-14,31,ENGELBERT HUMPERDINCK,MY MARIE,39,31,4
1970-06-14,32,TEN YEARS AFTER,LOVE LIKE A MAN,41,32,3
1970-06-14,33,CREEDENCE CLEARWATER REVIVAL,UP AROUND THE BEND,New,33,1
1970-06-14,34,TONY JOE WHITE,GROUPIE GIRL,35,34,3
1970-06-14,35,RUFUS THOMAS,DO THE FUNKY CHICKEN,31,18,11
1970-06-14,36,DANA,ALL KINDS OF EVERYTHING,29,1,12
1970-06-14,37,JULIE FELIX,IF I COULD (EL CONDOR PASA),30,19,10
1970-06-14,38,SIMON AND GARFUNKEL,BRIDGE OVER TROUBLED WATER,44,1,18
1970-06-14,39,THE TEMPTATIONS,PSYCHEDELIC SHACK,50,39,2
1970-06-14,40,IDES OF MARCH,VEHICLE,33,33,3
1970-06-14,41,RICHARD BARNES,TAKE TO THE MOUNTAINS,37,35,5
1970-06-14,42,CREEDENCE CLEARWATER REVIVAL,TRAVELLIN' BAND,34,8,12
1970-06-14,43,ANDY WILLIAMS,CAN'T HELP FALLING IN LOVE,42,3,15
1970-06-14,44,MARY HOPKIN,"KNOCK, KNOCK WHO'S THERE?",38,2,13
1970-06-14,45,BARRY RYAN,KITSCH,43,37,6
1970-06-14,46,JONI MITCHELL,BIG YELLOW TAXI,48,46,2
1970-06-14,47,LEE MARVIN,WAND'RIN' STAR,RE,1,19
1970-06-14,48,SHIRLEY BASSEY,SOMETHING,New,48,1
1970-06-14,49,THE HOLLIES,I CAN'T TELL THE BOTTOM FROM THE TOP,40,7,10
1970-06-14,50,ROLF HARRIS,TWO LITTLE BOYS,RE,1,25
