chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1991-06-23,1,JASON DONOVAN,ANY DREAM WILL DO,2,1,2
1991-06-23,2,COLOR ME BADD,I WANNA SEX YOU UP,1,1,7
1991-06-23,3,ERASURE,CHORUS,New,3,1
1991-06-23,4,KENNY THOMAS,THINKING ABOUT YOUR LOVE,5,4,5
1991-06-23,5,SALT-N-PEPA,DO YOU WANT ME,6,5,6
1991-06-23,6,BETTE MIDLER,FROM A DISTANCE,7,6,8
1991-06-23,7,AMY GRANT,BABY BABY,3,2,8
1991-06-23,8,BRYAN ADAMS,(EVERYTHING I DO) I DO IT FOR YOU,New,8,1
1991-06-23,9,CHER,THE SHOOP SHOOP SONG (IT'S IN HIS KISS),4,1,12
1991-06-23,10,ROD STEWART,MOTOWN SONG,12,10,3
1991-06-23,11,LENNY KRAVITZ,IT AIN'T OVER TIL IT'S OVER,14,11,3
1991-06-23,12,DIVINYLS,I TOUCH MYSELF,13,12,7
1991-06-23,13,SONIA,ONLY FOOLS (NEVER FALL IN LOVE),10,10,5
1991-06-23,14,PAULA ABDUL,RUSH RUSH,22,14,2
1991-06-23,15,LATOUR,PEOPLE ARE STILL HAVING SEX,15,15,4
1991-06-23,16,DRIZA BONE,REAL LOVE,27,16,2
1991-06-23,17,R.E.M.,SHINY HAPPY PEOPLE,9,6,7
1991-06-23,18,OMAR,THERE'S NOTHING LIKE THIS {1991},29,18,2
1991-06-23,19,BEVERLEY CRAVEN,PROMISE ME,8,3,12
1991-06-23,20,EXTREME,GET THE FUNK OUT,19,19,4
1991-06-23,21,REBEL MC FEATURING TENOR FLY AND BARRINGTON LEVY,TRIBAL BASE FT TENOR FLY AND BARRINGTON LEVY,20,20,3
1991-06-23,22,CUBIC 22,NIGHT IN MOTION,33,22,2
1991-06-23,23,KYLIE MINOGUE,SHOCKED,18,6,5
1991-06-23,24,THE DOORS,LIGHT MY FIRE {1991},11,7,5
1991-06-23,25,ALICE COOPER,HEY STOOPID,43,25,2
1991-06-23,26,INCOGNITO FEATURING JOCELYN BROWN,ALWAYS THERE FT JOCELYN BROWN,New,26,1
1991-06-23,27,CHESNEY HAWKES,I'M A MAN NOT A BOY,37,27,2
1991-06-23,28,CARTER - THE UNSTOPPABLE SEX MACHINE,SHERIFF FATMAN,32,28,2
1991-06-23,29,CRYSTAL WATERS,GYPSY WOMAN (LA DA DEE),17,2,7
1991-06-23,30,MADONNA,HOLIDAY {1991},16,5,4
1991-06-23,31,MASSIVE ATTACK,SAFE FROM HARM,25,25,4
1991-06-23,32,VANILLA ICE,ROLLIN' IN MY 5.0,New,32,1
1991-06-23,33,GLORIA ESTEFAN,REMEMBER ME WITH LOVE,23,22,4
1991-06-23,34,NATALIE COLE,UNFORGETTABLE,63,34,2
1991-06-23,35,TECHNOTRONIC,MOVE THAT BODY,28,12,6
