chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2011-04-17,1,LMFAO/LAUREN BENNETT/GOONROCK,PARTY ROCK ANTHEM,2,1,4
2011-04-17,2,JENNIFER LOPEZ FT PITBULL,ON THE FLOOR,1,1,3
2011-04-17,3,KATY PERRY FT KANYE WEST,ET,5,3,5
2011-04-17,4,SNOOP DOGG,SWEAT,9,4,5
2011-04-17,5,BLACK EYED PEAS,JUST CAN'T GET ENOUGH,4,3,7
2011-04-17,6,ADELE,SOMEONE LIKE YOU,3,1,12
2011-04-17,7,RIHANNA,S&M,12,3,20
2011-04-17,8,CHRIS BROWN FT BENNY BENASSI,BEAUTIFUL PEOPLE,20,8,3
2011-04-17,9,MANN FT 50 CENT,BUZZIN,6,6,6
2011-04-17,10,NICOLE SCHERZINGER,DON'T HOLD YOUR BREATH,7,1,5
2011-04-17,11,WIZ KHALIFA,BLACK AND YELLOW,8,5,6
2011-04-17,12,JESSIE J FT BOB,PRICE TAG,10,1,11
2011-04-17,13,CEE LO GREEN,BRIGHT LIGHTS BIGGER CITY,17,13,7
2011-04-17,14,LADY GAGA,JUDAS,New,14,1
2011-04-17,15,KANYE WEST FT DRAKE & RIHANNA,ALL OF THE LIGHTS,15,15,10
2011-04-17,16,ADELE,ROLLING IN THE DEEP,16,2,13
2011-04-17,17,LADY GAGA,BORN THIS WAY,14,3,10
2011-04-17,18,BRUNO MARS,GRENADE,21,1,14
2011-04-17,19,KATY B,BROKEN RECORD,11,8,3
2011-04-17,20,DR DRE FT EMINEM & SKYLAR GREY,I NEED A DOCTOR,13,8,11
2011-04-17,21,CHRIS BROWN,YEAH 3X,19,6,12
2011-04-17,22,BIRDY,SKINNY LOVE,27,22,6
2011-04-17,23,WANTED,GOLD FOREVER,18,3,5
2011-04-17,24,NICKI MINAJ,GIRLS FALL LIKE DOMINOES,32,24,4
2011-04-17,25,TIESTO VS DIPLO/BUSTA RHYMES,CMON (CATCH EM BY SURPRISE),22,13,11
2011-04-17,26,BRITNEY SPEARS,TILL THE WORLD ENDS,47,21,6
2011-04-17,27,MARTIN SOLVEIG & DRAGONETTE,HELLO,25,13,16
2011-04-17,28,ARCTIC MONKEYS,DON'T SIT DOWN 'CAUSE I'VE MOVED YOUR,New,28,1
2011-04-17,29,DAVID GUETTA FT RIHANNA,WHO'S THAT CHICK,28,6,20
2011-04-17,30,ALEXIS JORDAN,GOOD GIRL,23,6,8
2011-04-17,31,CHIPMUNK FT CHRIS BROWN,CHAMPION,26,2,10
2011-04-17,32,KESHA,BLOW,41,32,4
2011-04-17,33,NOAH & THE WHALE,L.I.F.E.G.O.E.S.O.N.,24,14,12
2011-04-17,34,PINK,F**KIN' PERFECT,29,10,13
2011-04-17,35,JESSIE J,DO IT LIKE A DUDE,30,2,21
2011-04-17,36,DIONNE BROMFIELD/DIGGY SIMMONS,YEAH RIGHT,73,36,2
2011-04-17,37,JEREMIH FT 50 CENT,DOWN ON ME,31,30,15
2011-04-17,38,JODIE CONNOR FT TINCHY STRYDER,BRING IT,37,37,5
2011-04-17,39,TAIO CRUZ/MCCOY/MINOGUE,HIGHER,35,8,14
2011-04-17,40,TINIE TEMPAH FT ELLIE GOULDING,WONDERMAN,33,12,15
2011-04-17,41,KATY PERRY,FIREWORK,34,3,26
2011-04-17,42,WOMBATS,ANTI-D,New,42,1
2011-04-17,43,CHIPMUNK FT KERI HILSON,IN THE AIR,65,43,2
2011-04-17,44,KESHA,WE R WHO WE R,66,1,13
2011-04-17,45,GLEE CAST,TIK TOK,New,45,1
2011-04-17,46,ENRIQUE IGLESIAS FT LUDACRIS,TONIGHT (I'M F**KIN' YOU),43,5,11
