chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1977-03-20,1,THE MANHATTAN TRANSFER,CHANSON D'AMOUR,1,1,8
1977-03-20,2,ABBA,"KNOWING ME, KNOWING YOU",2,2,5
1977-03-20,3,DAVID BOWIE,SOUND AND VISION,5,3,6
1977-03-20,4,SHOWADDYWADDY,WHEN,6,4,4
1977-03-20,5,DAVID SOUL,GOING IN WITH MY EYES OPEN,New,5,1
1977-03-20,6,MARY MACGREGOR,TORN BETWEEN TWO LOVERS,8,4,6
1977-03-20,7,HEATWAVE,BOOGIE NIGHTS,3,2,10
1977-03-20,8,ELVIS PRESLEY,MOODY BLUE,14,8,4
1977-03-20,9,MR. BIG,ROMEO,4,4,7
1977-03-20,10,ELECTRIC LIGHT ORCHESTRA,ROCKARIA,9,9,6
1977-03-20,11,LEO SAYER,WHEN I NEED YOU,7,1,9
1977-03-20,12,RUBETTES,BABY I KNOW,10,10,7
1977-03-20,13,BROTHERHOOD OF MAN,OH BOY,26,13,5
1977-03-20,14,BERNI FLINT,I DON'T WANT TO PUT A HOLD ON YOU,29,14,2
1977-03-20,15,BONEY M,SUNNY,22,15,3
1977-03-20,16,REAL THING,YOU'LL NEVER KNOW WHAT YOU'RE MISSING,23,16,7
1977-03-20,17,BRYAN FERRY,THIS IS TOMORROW,13,9,8
1977-03-20,18,BARBARA DICKSON,ANOTHER SUITCASE IN ANOTHER HALL,28,18,5
1977-03-20,19,EARTH WIND AND FIRE,SATURDAY NITE,17,17,7
1977-03-20,20,BILLY OCEAN,RED LIGHT SPELLS DANGER,48,20,2
1977-03-20,21,MAXINE NIGHTINGALE,LOVE HIT ME,24,21,3
1977-03-20,22,JULIE COVINGTON,DON'T CRY FOR ME ARGENTINA,12,1,14
1977-03-20,23,CLIFF RICHARD,MY KINDA LIFE,20,20,4
1977-03-20,24,GRAHAM PARKER AND THE RUMOUR,HOLD BACK THE NIGHT,35,24,2
1977-03-20,25,SMOKIE,LAY BACK IN THE ARMS OF SOMEONE,45,25,2
1977-03-20,26,BRENDON,GIMME SOME,41,26,2
1977-03-20,27,MARILYN MCCOO AND BILLY DAVIS,YOU DON'T HAVE TO BE A STAR,47,27,2
1977-03-20,28,ELTON JOHN,CRAZY WATER,27,27,5
1977-03-20,29,SUZI QUATRO,TEAR ME APART,30,29,4
1977-03-20,30,BOZ SCAGGS,WHAT CAN I SAY,11,10,10
1977-03-20,31,THE FATBACK BAND,DOUBLE DUTCH,38,31,3
1977-03-20,32,BROTHERS,SING ME,16,8,9
1977-03-20,33,DAVID SOUL,DON'T GIVE UP ON US,21,1,15
1977-03-20,34,HAROLD MELVIN AND THE BLUENOTES,DON'T LEAVE ME THIS WAY,19,5,10
1977-03-20,35,CERRONE,LOVE IN 'C' MINOR,31,31,4
1977-03-20,36,THELMA HOUSTON,DON'T LEAVE ME THIS WAY,15,13,8
1977-03-20,37,BONNIE TYLER,MORE THAN A LOVER,50,37,2
1977-03-20,38,QUEEN,TIE YOUR MOTHER DOWN,42,38,2
1977-03-20,39,RAY STEVENS,IN THE MOOD,33,31,4
1977-03-20,40,LES GRAY,GROOVY KIND OF LOVE,32,32,5
1977-03-20,41,RACING CARS,THEY SHOOT HORSES DON'T THEY,18,14,7
1977-03-20,42,DEMIS ROUSSOS,BECAUSE,46,42,2
1977-03-20,43,MICHAEL NESMITH,RIO,New,43,1
1977-03-20,44,O.C. SMITH,TOGETHER,New,44,1
1977-03-20,45,MASS PRODUCTION,WELCOME TO OUR WORLD (OF MERRY MUSIC),44,44,3
1977-03-20,46,DEAD END KIDS,HAVE I THE RIGHT,New,46,1
1977-03-20,47,LYNSEY DE PAUL AND MIKE MORAN,ROCK BOTTOM,New,47,1
1977-03-20,48,THE STYLISTICS,"7,000 DOLLARS AND YOU",New,48,1
1977-03-20,49,BARRY WHITE,I'M QUALIFIED TO SATISFY,37,37,4
1977-03-20,50,GLEN CAMPBELL,SOUTHERN NIGHTS,New,50,1
