chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1974-10-27,1,KEN BOOTHE,EVERYTHING I OWN,1,1,7
1974-10-27,2,SLADE,FAR FAR AWAY,2,2,3
1974-10-27,3,DAVID ESSEX,GONNA MAKE YOU A STAR,10,3,4
1974-10-27,4,BAY CITY ROLLERS,ALL OF ME LOVES ALL OF YOU,4,4,4
1974-10-27,5,QUEEN,KILLER QUEEN,23,5,2
1974-10-27,6,SWEET SENSATION,SAD SWEET DREAMER,3,1,8
1974-10-27,7,PAUL ANKA,(YOU'RE) HAVING MY BABY,6,6,6
1974-10-27,8,THE DRIFTERS,DOWN ON THE BEACH TONIGHT,15,8,4
1974-10-27,9,GEORGE MCCRAE,I CAN'T LEAVE YOU ALONE,9,9,5
1974-10-27,10,GLITTER BAND,LET'S GET TOGETHER AGAIN,19,10,3
1974-10-27,11,EDDIE HOLMAN,(HEY THERE) LONELY GIRL,18,11,3
1974-10-27,12,GARY SHEARSTON,I GET A KICK OUT OF YOU,7,7,5
1974-10-27,13,PETER SHELLEY,GEE BABY,5,4,8
1974-10-27,14,THE STYLISTICS,LET'S PUT IT ALL TOGETHER,28,14,3
1974-10-27,15,ROXY MUSIC,ALL I WANT IS YOU,16,15,4
1974-10-27,16,SPARKS,NEVER TURN YOUR BACK ON MOTHER EARTH,21,16,3
1974-10-27,17,WOMBLES,MINUETTO ALLEGRETTO,24,17,4
1974-10-27,18,ROD STEWART,FAREWELL/BRING IT ON HOME TO ME/YOU SEND ME,11,7,5
1974-10-27,19,TYMES,YOU LITTLE TRUSTMAKER,20,18,7
1974-10-27,20,ANDY FAIRWEATHER-LOW,REGGAE TUNE,13,10,7
1974-10-27,21,SLIM WHITMAN,HAPPY ANNIVERSARY,17,17,5
1974-10-27,22,OLIVIA NEWTON-JOHN,I HONESTLY LOVE YOU,22,22,4
1974-10-27,23,CRYSTALS,DA DOO RON RON {1974},30,23,3
1974-10-27,24,JOHN DENVER,ANNIE'S SONG,12,1,12
1974-10-27,25,ANDY KIM,ROCK ME GENTLY,8,2,11
1974-10-27,26,PEPPERS,PEPPER BOX,50,26,2
1974-10-27,27,HUES CORPORATION,ROCK 'N' SOUL,33,27,3
1974-10-27,28,SYLVIA,Y VIVA ESPANA,26,4,13
1974-10-27,29,BARRY BLUE,HOT SHOT,39,29,2
1974-10-27,30,STEVIE WONDER,YOU HAVEN'T DONE NOTHIN',36,30,3
1974-10-27,31,LEO SAYER,LONG TALL GLASSES,14,4,8
1974-10-27,32,DIONNE WARWICK AND THE DETROIT SPINNERS,THEN CAME YOU,38,32,3
1974-10-27,33,SANTANA,SAMBA PA TI,27,27,6
1974-10-27,34,JIMMY RUFFIN,FAREWELL IS A LONELY SOUND {1974},New,34,1
1974-10-27,35,THE THREE DEGREES,GET YOUR LOVE BACK,New,35,1
1974-10-27,36,JOHN LENNON WITH THE PLASTIC ONO NUCLEAR BAND,WHATEVER GETS YOU THRU THE NIGHT,41,36,3
1974-10-27,37,CARL DOUGLAS,KUNG FU FIGHTING,32,1,12
1974-10-27,38,BARRY WHITE,"YOU'RE THE FIRST, THE LAST, MY EVERYTHING",New,38,1
1974-10-27,39,THE CHI-LITES,TOO GOOD TO BE FORGOTTEN,New,39,1
1974-10-27,40,JOHNNY BRISTOL,HANG ON IN THERE BABY,31,3,11
1974-10-27,40,PILOT,MAGIC,New,40,1
1974-10-27,42,DAVID BOWIE,KNOCK ON WOOD,25,10,6
1974-10-27,43,THE COMMODORES,MACHINE GUN,29,20,11
1974-10-27,44,BARRY WHITE,"CAN'T GET ENOUGH OF YOUR LOVE, BABE",35,8,12
1974-10-27,45,SPLINTER,COSTAFINE TOWN,New,45,1
1974-10-27,46,ALVIN STARDUST,YOU YOU YOU,34,6,10
1974-10-27,47,MOTT THE HOOPLE,SATURDAY GIG,New,47,1
1974-10-27,48,LYNSEY DE PAUL,NO HONESTLY,New,48,1
1974-10-27,49,GENE PITNEY,BLUE ANGEL,New,49,1
1974-10-27,50,KC AND THE SUNSHINE BAND,QUEEN OF CLUBS,37,7,12
