chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1968-02-21,1,MANFRED MANN,THE MIGHTY QUINN,1,1,5
1968-02-21,2,ESTHER AND ABI OFARIM,CINDERELLA ROCKEFELLA,32,2,2
1968-02-21,3,SOLOMON KING,SHE WEARS MY RING,5,3,8
1968-02-21,4,LOVE AFFAIR,EVERLASTING LOVE,2,1,8
1968-02-21,5,AMEN CORNER,BEND ME SHAPE ME,3,3,6
1968-02-21,6,ENGELBERT HUMPERDINCK,AM I THAT EASY TO FORGET,4,3,7
1968-02-21,7,STATUS QUO,PICTURES OF MATCHSTICK MEN,9,7,5
1968-02-21,8,THE MOVE,FIRE BRIGADE,10,8,3
1968-02-21,9,JOHN FRED AND THE PLAYBOY BAND,JUDY IN DISGUISE (WITH GLASSES),6,3,8
1968-02-21,10,BRENTON WOOD,GIMME LITTLE SIGN,8,8,9
1968-02-21,11,THE TREMELOES,SUDDENLY YOU LOVE ME,7,6,6
1968-02-21,12,THE BEE GEES,WORDS,13,12,4
1968-02-21,13,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",LEGEND OF XANADU,35,13,2
1968-02-21,14,THE BEACH BOYS,DARLIN',12,12,6
1968-02-21,15,ALAN PRICE SET,DON'T STOP THE CARNIVAL,16,13,4
1968-02-21,16,HERMAN'S HERMITS,I CAN TAKE OR LEAVE YOUR LOVING,11,11,6
1968-02-21,17,LEMON PIPERS,GREEN TAMBOURINE,23,17,3
1968-02-21,18,FOUNDATIONS,BACK ON MY FEET AGAIN,18,18,5
1968-02-21,19,DON PARTRIDGE,ROSIE,22,19,3
1968-02-21,20,PLASTIC PENNY,EVERYTHING I AM,15,6,8
1968-02-21,21,GEORGIE FAME,BALLAD OF BONNIE AND CLYDE,14,1,11
1968-02-21,22,THE MONKEES,DAYDREAM BELIEVER,17,5,15
1968-02-21,23,ANITA HARRIS,ANNIVERSARY WALTZ,21,21,5
1968-02-21,24,AMERICAN BREED,BEND ME SHAPE ME,28,24,3
1968-02-21,25,GRAPEFRUIT,DEAR DELILAH,43,25,2
1968-02-21,26,TOM JONES,I'M COMING HOME,20,2,14
1968-02-21,27,SANDIE SHAW,TODAY,29,27,3
1968-02-21,28,THE MOODY BLUES,NIGHTS IN WHITE SATIN,19,19,9
1968-02-21,29,SYMBOLS,(THE BEST PART OF) BREAKING UP,27,25,8
1968-02-21,30,MARTHA REEVES AND THE VANDELLAS,HONEY CHILE,30,30,6
1968-02-21,31,LOUIS ARMSTRONG,WHAT A WONDERFUL WORLD/CABARET,33,31,3
1968-02-21,32,THE FOUR TOPS,WALK AWAY RENEE,26,3,11
1968-02-21,33,THE SMALL FACES,TIN SOLDIER,24,9,12
1968-02-21,34,THE BEATLES,MAGICAL MYSTERY TOUR (EP),25,2,11
1968-02-21,35,DONOVAN,JENNIFER JUNIPER,New,35,1
1968-02-21,36,SMOKEY ROBINSON AND THE MIRACLES,I SECOND THAT EMOTION,36,27,9
1968-02-21,37,OTIS REDDING,(SITTIN' ON) THE DOCK OF THE BAY,New,37,1
1968-02-21,38,PAUL MAURIAT,LOVE IS BLUE (L'AMOUR EST BLEU),New,38,1
1968-02-21,39,OTIS REDDING,MY GIRL {1968},42,39,2
1968-02-21,40,VAL DOONICAN,YOU'RE THE ONLY ONE,New,40,1
1968-02-21,41,DES O'CONNOR,CARELESS HANDS,46,6,17
1968-02-21,42,ENGELBERT HUMPERDINCK,THE LAST WALTZ,31,1,27
1968-02-21,43,THE BEE GEES,WORLD,37,9,14
1968-02-21,44,DIANA ROSS AND THE SUPREMES,IN AND OUT OF LOVE,40,13,13
1968-02-21,45,ELVIS PRESLEY,GUITAR MAN,New,45,1
1968-02-21,46,ERIC BURDON AND THE ANIMALS,SKY PILOT,47,46,2
1968-02-21,47,MARVIN GAYE AND TAMMI TERRELL,IF I COULD BUILD MY WHOLE WORLD AROUND YOU,44,41,6
1968-02-21,48,VAL DOONICAN,IF THE WHOLE WORLD STOPPED LOVING,45,3,19
1968-02-21,49,EQUALS,I GET SO EXCITED,New,49,1
1968-02-21,50,SUNDRAGON,GREEN TAMBOURINE,New,50,1
