chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1963-05-09,1,THE BEATLES,FROM ME TO YOU,1,1,4
1963-05-09,2,GERRY AND THE PACEMAKERS,HOW DO YOU DO IT?,2,1,9
1963-05-09,3,NED MILLER,FROM A JACK TO A KING,3,2,13
1963-05-09,4,FRANK IFIELD,NOBODY'S DARLIN' BUT MINE,4,4,5
1963-05-09,5,ANDY WILLIAMS,CAN'T GET USED TO LOSING YOU,6,5,8
1963-05-09,6,ROY ORBISON,IN DREAMS,7,6,11
1963-05-09,7,JET HARRIS AND TONY MEEHAN,SCARLETT O'HARA,15,7,3
1963-05-09,8,SPRINGFIELDS,SAY I WON'T BE THERE,5,5,7
1963-05-09,9,DEL SHANNON,TWO KINDS OF TEARDROPS,17,9,3
1963-05-09,10,BRENDA LEE,LOSING YOU,13,10,7
1963-05-09,11,BUDDY HOLLY,BROWN-EYED HANDSOME MAN,9,3,9
1963-05-09,12,CASCADES,RHYTHM OF THE RAIN,8,5,11
1963-05-09,13,TOMMY ROE,THE FOLK SINGER,11,4,8
1963-05-09,14,THE FOUR SEASONS,WALK LIKE A MAN,12,12,7
1963-05-09,15,THE SHADOWS,FOOT TAPPER,10,1,10
1963-05-09,16,CHIFFONS,HE'S SO FINE,18,16,5
1963-05-09,17,BILLY J KRAMER AND THE DAKOTAS,DO YOU WANT TO KNOW A SECRET?,43,17,2
1963-05-09,18,PAUL AND PAULA,YOUNG LOVERS,24,18,4
1963-05-09,19,CLIFF RICHARD,SUMMER HOLIDAY,14,1,12
1963-05-09,20,RONNIE CARROLL,SAY WONDERFUL THINGS,16,6,10
1963-05-09,21,CLIFF RICHARD,LUCKY LIPS,New,21,1
1963-05-09,22,WINK MARTINDALE,DECK OF CARDS {1963},29,18,12
1963-05-09,23,BILLY FURY,LIKE I'VE NEVER BEEN GONE,19,3,13
1963-05-09,24,LITTLE EVA,LET'S TURKEY TROT,22,13,10
1963-05-09,25,SKEETER DAVIS,END OF THE WORLD,20,18,9
1963-05-09,26,THE BACHELORS,CHARMAINE,21,6,16
1963-05-09,27,KENNY BALL AND HIS JAZZMEN,CASABLANCA,28,27,3
1963-05-09,28,TORNADOS,ROBOT,23,17,8
1963-05-09,29,EDDIE COCHRAN,MY WAY,38,29,3
1963-05-09,30,JULIE GRANT,COUNT ON ME,27,24,7
1963-05-09,31,SPRINGFIELDS,ISLAND OF DREAMS,25,5,22
1963-05-09,32,CHANTAYS,PIPELINE,37,32,4
1963-05-09,33,THE EVERLY BROTHERS,SO IT WILL ALWAYS BE,26,23,8
1963-05-09,34,MIKE BERRY AND THE OUTLAWS,MY LITTLE BABY,36,34,5
1963-05-09,35,HELEN SHAPIRO,WOE IS ME,39,35,3
1963-05-09,36,SPOTNICKS,JUST LISTEN TO MY HEART,40,36,3
1963-05-09,37,FREDDIE AND THE DREAMERS,IF YOU GOTTA MAKE A FOOL OF SOMEBODY,New,37,1
1963-05-09,38,MIKE SARNE,CODE OF LOVE,32,29,7
1963-05-09,39,JAMES GILREATH,LITTLE BAND OF GOLD,50,39,2
1963-05-09,40,JOE BROWN,THAT'S WHAT LOVE WILL DO,33,3,14
1963-05-09,41,THE BEATLES,PLEASE PLEASE ME,31,2,17
1963-05-09,42,PETULA CLARK,CASANOVA/CHARIOT,48,42,2
1963-05-09,43,JOHNNY CYMBAL,MR. BASS MAN,30,24,9
1963-05-09,44,DON SPENCER,FIREBALL,41,32,8
1963-05-09,45,JOHN LEYTON,CUPBOARD LOVE,35,22,12
1963-05-09,46,BIG THREE,SOME OTHER GUY,42,37,5
1963-05-09,47,KARL DENVER,CAN YOU FORGIVE ME,49,32,8
1963-05-09,48,SUSAN MAUGHAN,SHE'S NEW TO YOU,New,48,1
1963-05-09,49,JOHNNY TILLOTSON,OUT OF MY MIND,New,49,1
1963-05-09,50,BRENDA LEE,ALL ALONE AM I,46,7,17
