chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2015-12-18,1,JUSTIN BIEBER,LOVE YOURSELF,1,1,5
2015-12-18,2,JUSTIN BIEBER,SORRY,2,1,8
2015-12-18,3,ADELE,HELLO,4,1,8
2015-12-18,4,GRACE FT G-EAZY,YOU DON'T OWN ME,5,4,4
2015-12-18,5,JUSTIN BIEBER,WHAT DO YOU MEAN,6,1,16
2015-12-18,6,SIGALA FT BRYN CHRISTOPHER,SWEET LOVIN',3,3,4
2015-12-18,7,COLDPLAY,ADVENTURE OF A LIFETIME,9,7,6
2015-12-18,8,STORMZY,SHUT UP,99,8,14
2015-12-18,9,LOUISA JOHNSON,FOREVER YOUNG,New,9,1
2015-12-18,10,FLEUR EAST,SAX,8,3,6
2015-12-18,11,ONE DIRECTION,HISTORY,RE,11,4
2015-12-18,12,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU,13,2,70
2015-12-18,13,JESS GLYNNE,TAKE ME HOME,7,6,7
2015-12-18,14,MNEK & ZARA LARSSON,NEVER FORGET YOU,10,5,14
2015-12-18,15,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK,20,2,77
2015-12-18,16,WSTRN,IN2,11,4,8
2015-12-18,17,WEEKND,THE HILLS,12,3,30
2015-12-18,18,99 SOULS,GIRL IS MINE (DESTINY'S CHILD & BRANDY),23,18,6
2015-12-18,19,SIGMA FT RITA ORA,COMING HOME,15,15,6
2015-12-18,20,ONE DIRECTION,PERFECT,16,2,9
2015-12-18,21,DRAKE,HOTLINE BLING,17,3,18
2015-12-18,22,LITTLE MIX,LOVE ME LIKE YOU,22,13,12
2015-12-18,23,RUDIMENTAL FT ED SHEERAN,LAY IT ALL ON ME,18,12,12
2015-12-18,24,WHAM,LAST CHRISTMAS,27,14,40
2015-12-18,25,YEARS & YEARS,EYES SHUT,21,21,13
2015-12-18,26,WEEKND,CAN'T FEEL MY FACE,24,3,28
2015-12-18,27,NAUGHTY BOY/BEYONCE/A BENJAMIN,RUNNIN' (LOSE IT ALL),14,4,13
2015-12-18,28,OLLY MURS,KISS ME,19,11,10
2015-12-18,29,SHAWN MENDES,STITCHES,41,29,12
2015-12-18,30,CALVIN HARRIS & DISCIPLES,HOW DEEP IS YOUR LOVE,26,2,22
2015-12-18,31,ROBIN SCHULZ FT YATES,SUGAR,28,28,10
2015-12-18,32,JUSTIN BIEBER,I'LL SHOW YOU,25,15,7
2015-12-18,33,SKRILLEX & DIPLO/JUSTIN BIEBER,WHERE ARE U NOW,32,3,41
2015-12-18,34,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY,43,16,38
2015-12-18,35,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE,44,1,50
2015-12-18,36,JESS GLYNNE,DON'T BE SO HARD ON YOURSELF,34,1,19
2015-12-18,37,ELLIE GOULDING,ON MY MIND,30,5,13
2015-12-18,38,MAJOR LAZER FT MO & DJ SNAKE,LEAN ON,39,2,42
2015-12-18,39,KDA FT TINIE TEMPAH & KATY B,TURN THE MUSIC LOUDER (RUMBLE),31,1,9
2015-12-18,40,FETTY WAP FT MONTY,679,38,20,23
2015-12-18,41,SIA,ALIVE,49,30,6
2015-12-18,42,1975,UGH,New,42,1
2015-12-18,43,CRAIG DAVID & BIG NARSTIE,WHEN THE BASSLINE DROPS,87,43,3
2015-12-18,44,JUSTIN BIEBER,COMPANY,40,25,5
2015-12-18,45,R CITY FT ADAM LEVINE,LOCKED AWAY,35,2,16
2015-12-18,46,ARIANA GRANDE,FOCUS,29,10,7
2015-12-18,47,ONE DIRECTION,DRAG ME DOWN,55,1,20
2015-12-18,48,SLEEPY TOM & DIPLO,BE RIGHT THERE,42,8,10
2015-12-18,49,JAMIE LAWSON,WASN'T EXPECTING THAT,33,6,12
2015-12-18,50,MICHAEL BUBLE,IT'S BEGINNING TO LOOK A LOT LIKE,59,49,13
2015-12-18,51,CHRIS REA,DRIVING HOME FOR CHRISTMAS,67,33,39
2015-12-18,52,DAVID GUETTA FT SIA,BANG MY HEAD,58,52,5
2015-12-18,53,JUSTIN BIEBER FT HALSEY,THE FEELING,45,34,5
2015-12-18,54,FETTY WAP,TRAP QUEEN,48,8,37
2015-12-18,55,SAM SMITH,WRITING'S ON THE WALL,37,1,12
2015-12-18,56,JUSTIN BIEBER,MARK MY WORDS,47,33,5
2015-12-18,57,NATHAN SYKES,OVER AND OVER AGAIN,36,8,4
2015-12-18,58,ED SHEERAN,PHOTOGRAPH,46,15,57
2015-12-18,59,BAND AID,DO THEY KNOW IT'S CHRISTMAS,71,1,59
2015-12-18,60,MAJOR LAZER FT NYLA,LIGHT IT UP,63,60,3
2015-12-18,61,JUSTIN BIEBER FT BIG SEAN,NO PRESSURE,52,38,5
2015-12-18,62,HOZIER,TAKE ME TO CHURCH,77,2,70
2015-12-18,63,JUSTIN BIEBER,PURPOSE,56,41,5
2015-12-18,64,MACKLEMORE/LEWIS/NALLY/MEL,DOWNTOWN,54,11,16
2015-12-18,65,LITTLE MIX,BLACK MAGIC,73,1,23
2015-12-18,66,SIGALA,EASY LOVE,57,1,16
2015-12-18,67,PIA MIA FT CHRIS BROWN & TYGA,DO IT AGAIN,50,8,19
2015-12-18,68,MARTIN SOLVEIG & GTA,INTOXICATED,61,5,18
2015-12-18,69,CHARLIE PUTH FT MEGHAN TRAINOR,MARVIN GAYE,64,1,20
2015-12-18,70,WALK THE MOON,SHUT UP & DANCE,69,4,29
2015-12-18,71,SLADE,MERRY XMAS EVERYBODY,81,1,80
