chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
5/6/1953,1,FRANKIE LAINE,I BELIEVE,1,1,10
5/6/1953,2,FRANK CHACKSFIELD,TERRY'S THEME FROM 'LIMELIGHT',3,2,3
5/6/1953,3,EDDIE FISHER,DOWNHEARTED,4,3,6
5/6/1953,3,BILLY COTTON AND HIS BAND,IN A GOLDEN COACH (THERE'S A HEART OF GOLD),8,3,6
5/6/1953,4,NAT 'KING' COLE,PRETEND,2,2,7
5/6/1953,4,MURIEL SMITH,HOLD ME THRILL ME KISS ME,6,4,4
5/6/1953,5,WINIFRED ATWELL,CORONATION RAG,12,5,3
5/6/1953,6,EDDIE FISHER WITH SALLY SWEETLAND,I'M WALKING BEHIND YOU,7,6,3
5/6/1953,7,DICKIE VALENTINE,IN A GOLDEN COACH (THERE'S A HEART OF GOLD),New,7,1
5/6/1953,8,MANTOVANI,THE SONG FROM THE MOULIN ROUGE,10,8,2
5/6/1953,9,GUY MITCHELL,PRETTY LITTLE BLACK EYED SUSIE,5,2,7
5/6/1953,10,RON GOODWIN,TERRY'S THEME FROM 'LIMELIGHT',11,10,4
5/6/1953,11,JIMMY BOYD AND FRANKIE LAINE,TELL ME A STORY,9,5,5
5/6/1953,11,VERA LYNN,THE WINDSOR WALTZ,New,11,1
5/6/1953,12,DOROTHY SQUIRES,I'M WALKING BEHIND YOU,New,12,1
