chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1967-08-09,1,SCOTT MCKENZIE,SAN FRANCISCO (BE SURE TO WEAR SOME FLOWERS IN YOUR HAIR),2,1,5
1967-08-09,2,THE BEATLES,ALL YOU NEED IS LOVE,1,1,5
1967-08-09,3,DAVE DAVIES,DEATH OF A CLOWN,3,3,4
1967-08-09,4,TOM JONES,I'LL NEVER FALL IN LOVE AGAIN,6,4,3
1967-08-09,5,VIKKI CARR,IT MUST BE HIM (SEUL SUR SON ETOILE),4,2,11
1967-08-09,6,THE TURTLES,SHE'D RATHER BE WITH ME,7,4,9
1967-08-09,7,STEVIE WONDER,I WAS MADE TO LOVE HER,8,7,3
1967-08-09,8,JOHNNY MANN SINGERS,"UP, UP AND AWAY",11,8,5
1967-08-09,9,THE MONKEES,ALTERNATE TITLE,5,2,8
1967-08-09,10,PINK FLOYD,SEE EMILY PLAY,9,6,8
1967-08-09,11,ANITA HARRIS,JUST LOVING YOU,14,11,7
1967-08-09,12,THE MAMAS AND THE PAPAS,CREEQUE ALLEY,17,12,3
1967-08-09,13,ENGELBERT HUMPERDINCK,THERE GOES MY EVERYTHING,12,2,12
1967-08-09,14,LULU,LET'S PRETEND,13,11,7
1967-08-09,15,THE TREMELOES,EVEN THE BAD TIMES ARE GOOD,38,15,2
1967-08-09,16,NANCY SINATRA/NANCY SINATRA AND LEE HAZLEWOOD,YOU ONLY LIVE TWICE/JACKSON,20,11,6
1967-08-09,17,PROCOL HARUM,A WHITER SHADE OF PALE,10,1,12
1967-08-09,18,AMEN CORNER,GIN HOUSE BLUES,27,18,3
1967-08-09,19,DESMOND DEKKER AND THE ACES,007,19,14,5
1967-08-09,20,ALAN PRICE SET,THE HOUSE THAT JACK BUILT,37,20,2
1967-08-09,21,GLADYS KNIGHT AND THE PIPS,TAKE ME IN YOUR ARMS AND LOVE ME,18,13,10
1967-08-09,22,OTIS REDDING AND CARLA THOMAS,TRAMP,21,21,4
1967-08-09,23,ARETHA FRANKLIN,RESPECT,15,10,10
1967-08-09,24,THE BACHELORS,MARTA,22,20,6
1967-08-09,25,JOHN WALKER,ANNABELLA,24,24,5
1967-08-09,26,CAT STEVENS,A BAD NIGHT,49,26,2
1967-08-09,27,TOPOL,IF I WERE A RICH MAN,25,9,17
1967-08-09,28,SANDIE SHAW,TONIGHT IN TOKYO,23,21,5
1967-08-09,29,THE YOUNG RASCALS,GROOVIN',16,8,12
1967-08-09,30,JEFF BECK,TALLYMAN,43,30,2
1967-08-09,31,EDDIE FLOYD,THINGS GET BETTER,New,31,1
1967-08-09,32,VANILLA FUDGE,YOU KEEP ME HANGING ON,New,32,1
1967-08-09,33,THE HOLLIES,CARRIE-ANNE,26,3,11
1967-08-09,34,THE FOUR TOPS,SEVEN ROOMS OF GLOOM,28,12,9
1967-08-09,35,TRAFFIC,PAPER SUN,39,5,11
1967-08-09,36,OTIS REDDING,SHAKE,33,28,9
1967-08-09,37,SPENCER DAVIS GROUP,TIME SELLER,New,37,1
1967-08-09,38,ENGELBERT HUMPERDINCK,RELEASE ME,34,1,29
1967-08-09,39,JIM REEVES,TRYING TO FORGET,36,36,3
1967-08-09,40,KEITH WEST,EXCERPT FROM 'A TEENAGE OPERA',New,40,1
1967-08-09,41,MIKE SAMMES SINGERS,SOMEWHERE MY LOVE,31,14,24
1967-08-09,42,NEW VAUDEVILLE BAND,GREEN STREET GREEN,48,42,2
1967-08-09,43,THE SMALL FACES,ITCHYCOO PARK,New,43,1
1967-08-09,44,SYMBOLS,BYE BYE BABY,50,44,2
1967-08-09,45,THE WHO,THE LAST TIME/UNDER MY THUMB,44,44,3
1967-08-09,46,FRANKIE MCBRIDE,FIVE LITTLE FINGERS,New,46,1
1967-08-09,47,TROGGS,HI HI HAZEL,42,42,3
1967-08-09,48,THE BEE GEES,TO LOVE SOMEBODY,46,46,4
1967-08-09,49,MARVELETTES,WHEN YOU'RE YOUNG AND IN LOVE,32,13,9
1967-08-09,50,PP ARNOLD,THE TIME HAS COME,47,47,2
