chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
2017-06-16,1,LUIS FONSI/DADDY YANKEE/BIEBER,DESPACITO (REMIX),1,1,6
2017-06-16,2,ARIANA GRANDE,ONE LAST TIME,2,2,33
2017-06-16,3,FRENCH MONTANA FT SWAE LEE,UNFORGETTABLE,5,3,9
2017-06-16,4,LIAM PAYNE FT QUAVO,STRIP THAT DOWN,4,3,4
2017-06-16,5,DAVID GUETTA FT JUSTIN BIEBER,2U,New,5,1
2017-06-16,6,JONAS BLUE FT WILLIAM SINGE,MAMA,6,6,6
2017-06-16,7,DJ KHALED/BIEBER/QUAVO/CHANCE,I'M THE ONE,3,1,7
2017-06-16,8,SHAWN MENDES,THERE'S NOTHING HOLDIN' ME BACK,8,4,8
2017-06-16,9,NIALL HORAN,SLOW HANDS,7,7,6
2017-06-16,10,CHARLIE PUTH,ATTENTION,11,9,8
2017-06-16,11,ED SHEERAN,SHAPE OF YOU,10,1,23
2017-06-16,12,CLEAN BANDIT FT ZARA LARSSON,SYMPHONY,9,1,13
2017-06-16,13,LITTLE MIX,POWER,35,13,3
2017-06-16,14,MAGGIE LINDEMANN,PRETTY GIRL,14,14,7
2017-06-16,15,RITA ORA,YOUR SONG,13,13,3
2017-06-16,16,MILEY CYRUS,MALIBU,15,11,5
2017-06-16,17,JASON DERULO/NICKI MINAJ/TY,SWALLA,12,6,16
2017-06-16,18,J HUS,DID YOU SEE,17,9,15
2017-06-16,19,CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,16,2,17
2017-06-16,20,ED SHEERAN,GALWAY GIRL,20,2,15
2017-06-16,21,DISCIPLES,ON MY MIND,18,15,11
2017-06-16,22,FUTURE,MASK OFF,22,22,15
2017-06-16,23,CAMILA CABELLO,CRYING IN THE CLUB,23,23,4
2017-06-16,24,CHEAT CODES FT DEMI LOVATO,NO PROMISES,19,18,11
2017-06-16,25,ED SHEERAN,CASTLE ON THE HILL,32,2,23
2017-06-16,26,SIGALA FT ELLA EYRE,CAME HERE FOR LOVE,New,26,1
2017-06-16,27,BRUNO MARS,THAT'S WHAT I LIKE,27,12,17
2017-06-16,28,MARTIN JENSEN,SOLO DANCE,24,7,21
2017-06-16,29,ZEDD & ALESSIA CARA,STAY,29,8,16
2017-06-16,30,HARRY STYLES,SIGN OF THE TIMES,26,1,10
2017-06-16,31,KENDRICK LAMAR,HUMBLE.,33,6,11
2017-06-16,32,KYGO & SELENA GOMEZ,IT AIN'T ME,30,7,17
2017-06-16,33,MARTIN SOLVEIG & INA WROLDSEN,PLACES,36,27,15
2017-06-16,34,RAG'N'BONE MAN,SKIN,28,13,20
2017-06-16,35,MAJOR LAZER FT SCOTT/CABELLO,KNOW NO BETTER,48,35,2
2017-06-16,36,LITTLE MIX,NO MORE SAD SONGS,37,15,15
2017-06-16,37,LIAM GALLAGHER,WALL OF GLASS,21,21,3
2017-06-16,38,IMAGINE DRAGONS,THUNDER,49,38,5
2017-06-16,39,LIL UZI VERT,XO TOUR LLIF3,46,39,10
2017-06-16,40,CALVIN HARRIS/OCEAN/MIGOS,SLIDE,38,10,16
2017-06-16,41,LADY GAGA,THE CURE,31,19,9
2017-06-16,42,OASIS,DON'T LOOK BACK IN ANGER,25,1,42
2017-06-16,43,ANNE-MARIE,CIAO ADIOS,34,9,18
2017-06-16,44,DRAKE,PASSIONFRUIT,40,3,13
2017-06-16,45,ALMA,CHASING HIGHS,New,45,1
2017-06-16,46,RAG'N'BONE MAN,HUMAN,43,2,30
2017-06-16,47,KATY PERRY FT NICKI MINAJ,SWISH SWISH,77,40,4
2017-06-16,48,KYGO FT ELLIE GOULDING,FIRST TIME,39,34,7
2017-06-16,49,DJ KHALED FT DRAKE,TO THE MAX,73,49,2
2017-06-16,50,KYLE FT LIL YACHTY,ISPY,44,33,14
2017-06-16,51,HAILEE STEINFELD,MOST GIRLS,52,41,4
2017-06-16,52,JULIA MICHAELS,ISSUES,41,10,21
2017-06-16,53,SELENA GOMEZ,BAD LIAR,60,35,4
2017-06-16,54,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,53,14,20
2017-06-16,55,OLLY MURS/LOUISA JOHNSON,UNPREDICTABLE,71,55,2
2017-06-16,56,CHILDISH GAMBINO,REDBONE,78,56,12
2017-06-16,57,KATY PERRY FT MIGOS,BON APPETIT,66,37,7
2017-06-16,58,POST MALONE & QUAVO,CONGRATULATIONS,80,58,6
2017-06-16,59,ED SHEERAN,PERFECT,59,4,15
2017-06-16,60,ARIANA GRANDE,SOMEWHERE OVER THE RAINBOW,New,60,1
2017-06-16,61,ZAYN FT PARTYNEXTDOOR,STILL GOT TIME,58,24,12
2017-06-16,62,JAX JONES FT RAYE,YOU DON'T KNOW ME,55,3,27
2017-06-16,63,MARTIN GARRIX & TROYE SIVAN,THERE FOR YOU,69,51,3
2017-06-16,64,LITTLE MIX,TOUCH,62,4,28
2017-06-16,65,FIFTH HARMONY FT GUCCI MANE,DOWN,47,47,2
2017-06-16,66,LORDE,GREEN LIGHT,50,20,15
2017-06-16,67,JOHN GIBBONS,P Y T (PRETTY YOUNG THING),65,52,4
2017-06-16,68,KATY PERRY FT SKIP MARLEY,CHAINED TO THE RHYTHM,82,5,18
2017-06-16,69,ED SHEERAN,WHAT DO I KNOW,70,9,15
2017-06-16,70,CLEAN BANDIT,ROCKABYE,76,1,34
2017-06-16,71,ARIANA GRANDE FT NICKI MINAJ,SIDE TO SIDE,56,4,31
2017-06-16,72,DUA LIPA,BE THE ONE,74,9,22
2017-06-16,73,STARLEY,CALL ON ME,81,6,31
2017-06-16,74,JUSTIN TIMBERLAKE,CAN'T STOP THE FEELING,85,2,58
2017-06-16,75,OASIS,WONDERWALL,57,2,79
2017-06-16,76,PARAMORE,HARD TIMES,63,34,8
2017-06-16,77,DRAKE FT WIZKID & KYLA,ONE DANCE,96,1,63
2017-06-16,78,STORMZY,BIG FOR YOUR BOOTS,94,6,19
2017-06-16,79,BLACK EYED PEAS,WHERE IS THE LOVE,42,1,37
2017-06-16,80,IMAGINE DRAGONS,BELIEVER,90,42,17
2017-06-16,81,ANDRA DAY,RISE UP,61,61,2
2017-06-16,82,CALVIN HARRIS/FUTURE/KHALID,ROLLIN,72,44,5
2017-06-16,83,OASIS,LIVE FOREVER,45,10,68
2017-06-16,84,JAMES ARTHUR,CAN I BE HIM,86,69,5
2017-06-16,85,ED SHEERAN,HAPPIER,99,6,15
2017-06-16,86,JAMES ARTHUR,SAY YOU WON'T LET GO,92,1,40
2017-06-16,87,CHAINSMOKERS,PARIS,87,5,22
2017-06-16,88,DRAKE,BLEM,93,10,13
2017-06-16,89,5 AFTER MIDNIGHT,UP IN HERE,51,51,2
2017-06-16,90,KILLERS,MR BRIGHTSIDE,97,10,170
2017-06-16,91,LONDON GRAMMAR,OH WOMAN OH MAN,New,91,1
2017-06-16,92,LITTLE MIX,SHOUT OUT TO MY EX,RE,1,33
2017-06-16,93,WIZKID FT DRAKE,COME CLOSER,RE,58,10
2017-06-16,94,SEAN PAUL FT DUA LIPA,NO LIE,RE,10,29
2017-06-16,95,JP COOPER,SEPTEMBER SONG,91,7,29
2017-06-16,96,HALSEY,NOW OR NEVER,89,82,6
2017-06-16,97,WEEKND FT DAFT PUNK,STARBOY,RE,2,37
2017-06-16,98,CHAINSMOKERS FT HALSEY,CLOSER,RE,1,45
2017-06-16,99,KENDRICK LAMAR,DNA.,RE,18,8
2017-06-16,100,WEEKND FT DAFT PUNK,I FEEL IT COMING,RE,9,29
