chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1976-06-13,1,THE WURZELS,COMBINE HARVESTER,1,1,6
1976-06-13,2,REAL THING,YOU TO ME ARE EVERYTHING,5,2,3
1976-06-13,3,WINGS,SILLY LOVE SONGS,2,2,6
1976-06-13,4,OUR KID,YOU JUST MIGHT SEE ME CRY,15,4,4
1976-06-13,5,J.J. BARRIE,NO CHARGE,3,1,9
1976-06-13,6,GALLAGHER AND LYLE,HEART ON MY SLEEVE,19,6,5
1976-06-13,7,DOLLY PARTON,JOLENE,17,7,6
1976-06-13,8,ROD STEWART,TONIGHT'S THE NIGHT,13,8,3
1976-06-13,9,ROBIN SARSTEDT,MY RESISTANCE IS LOW,6,3,7
1976-06-13,10,PETER FRAMPTON,SHOW ME THE WAY,16,10,8
1976-06-13,11,BELLAMY BROTHERS,LET YOUR LOVE FLOW,8,7,10
1976-06-13,12,THE ROLLING STONES,FOOL TO CRY,7,6,8
1976-06-13,13,MUD,SHAKE IT DOWN,22,12,6
1976-06-13,14,MELBA MOORE,THIS IS IT,9,9,6
1976-06-13,15,CLIFF RICHARD,DEVIL WOMAN,12,9,7
1976-06-13,16,GLADYS KNIGHT AND THE PIPS,MIDNIGHT TRAIN TO GEORGIA,11,10,7
1976-06-13,17,THIN LIZZY,THE BOYS ARE BACK IN TOWN,24,17,4
1976-06-13,18,ABBA,FERNANDO,4,1,13
1976-06-13,19,CANDI STATON,YOUNG HEARTS RUN FREE,26,19,4
1976-06-13,20,BRYAN FERRY,LET'S STICK TOGETHER,34,20,2
1976-06-13,21,SHANGRI-LAS,LEADER OF THE PACK {1976},47,21,4
1976-06-13,22,ARCHIE BELL AND THE DRELLS,SOUL CITY WALK,21,21,7
1976-06-13,23,LEE GARRETT,YOU'RE MY EVERYTHING,28,23,4
1976-06-13,24,MAUREEN MCGOVERN,THE CONTINENTAL,32,24,3
1976-06-13,25,DION,THE WANDERER {1976},27,25,5
1976-06-13,26,DIANA ROSS,LOVE HANGOVER,14,10,9
1976-06-13,27,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY,10,5,12
1976-06-13,28,MISTURA FEATURING LLOYD MICHAELS,THE FLASHER FT LLOYD MICHELS,23,23,6
1976-06-13,29,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME,25,1,15
1976-06-13,30,FLINTLOCK,DAWN,39,30,4
1976-06-13,31,JOHNNY NASH,(WHAT A) WONDERFUL WORLD,49,31,2
1976-06-13,32,JAMES AND BOBBY PURIFY,I'M YOUR PUPPET,18,12,9
1976-06-13,33,SLIK,REQUIEM,30,24,7
1976-06-13,34,OSIBISA,DANCE THE BODY MUSIC,45,34,3
1976-06-13,35,ANDREA TRUE CONNECTION,"MORE, MORE, MORE",20,5,10
1976-06-13,36,LINDA AND THE FUNKY BOYS,SOLD MY ROCK N' ROLL (GAVE IT FOR FUNKY SOUL),40,36,3
1976-06-13,37,TAMMY WYNETTE,I DON'T WANNA PLAY HOUSE,50,37,2
1976-06-13,38,BILLY PAUL,LET'S MAKE A BABY,37,30,5
1976-06-13,39,THE FOUR SEASONS,SILVER STAR,31,3,9
1976-06-13,40,DONNA SUMMER,COULD IT BE MAGIC,44,40,4
1976-06-13,41,THE FATBACK BAND,PARTY TIME,46,41,4
1976-06-13,42,DON WILLIAMS,I RECALL A GYPSY WOMAN,New,42,1
1976-06-13,43,THE MANHATTANS,KISS AND SAY GOODBYE,New,43,1
1976-06-13,44,T. REX,I LOVE TO BOOGIE,New,44,1
1976-06-13,45,SENSATIONAL ALEX HARVEY BAND,THE BOSTON TEA PARTY,New,45,1
1976-06-13,46,BROTHERHOOD OF MAN,MY SWEET ROSALIE,New,46,1
1976-06-13,47,DOROTHY MOORE,MISTY BLUE,New,47,1
1976-06-13,48,SILVER CONVENTION,TIGER BAY/NO NO JOE,New,48,1
1976-06-13,49,BUSTER,SUNDAY,New,49,1
1976-06-13,50,CHAMPS BOYS,TUBULAR BELLS,New,50,1
