chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1989-03-26,1,MADONNA,LIKE A PRAYER,1,1,3
1989-03-26,2,JASON DONOVAN,TOO MANY BROKEN HEARTS,2,1,5
1989-03-26,3,DONNA SUMMER,THIS TIME I KNOW IT'S FOR REAL,3,3,6
1989-03-26,4,PAULA ABDUL,STRAIGHT UP,4,4,5
1989-03-26,5,SOUL II SOUL FEATURING CARON WHEELER,KEEP ON MOVIN' FT CARON WHEELER,5,5,3
1989-03-26,6,GUNS N' ROSES,PARADISE CITY,8,6,3
1989-03-26,7,GLORIA ESTEFAN AND MIAMI SOUND MACHINE,CAN'T STAY AWAY FROM YOU {1989},7,7,8
1989-03-26,8,REYNOLDS GIRLS,I'D RATHER JACK,10,8,6
1989-03-26,9,BANANARAMA AND LANANEENEENOONOO,HELP!,6,3,6
1989-03-26,10,KON KAN,I BEG YOUR PARDON,17,10,5
1989-03-26,11,WE'VE GOT A FUZZBOX AND WE'RE GONNA USE IT,INTERNATIONAL RESCUE,13,11,6
1989-03-26,12,SAM BROWN,STOP {1989},9,4,14
1989-03-26,13,THE BANGLES,ETERNAL FLAME,33,13,9
1989-03-26,14,BOBBY BROWN,DON'T BE CRUEL,27,14,10
1989-03-26,15,COLDCUT FEATURING LISA STANSFIELD,PEOPLE HOLD ON FT LISA STANSFIELD,24,15,2
1989-03-26,16,PAT AND MICK,I HAVEN'T STOPPED DANCING YET,34,16,2
1989-03-26,17,ALYSON WILLIAMS,SLEEP TALK,18,17,5
1989-03-26,18,MICHAEL BALL,LOVE CHANGES EVERYTHING,11,2,11
1989-03-26,19,CHANELLE,ONE MAN,16,16,4
1989-03-26,20,MICHAEL JACKSON,LEAVE ME ALONE,15,2,6
1989-03-26,21,S-EXPRESS,HEY MUSIC LOVER,12,6,7
1989-03-26,22,THE CULT,FIRE WOMAN,New,22,1
1989-03-26,23,LIVING IN A BOX,BLOW THE HOUSE DOWN,14,10,7
1989-03-26,24,NEW ORDER,ROUND AND ROUND,21,21,4
1989-03-26,25,ROACHFORD,FAMILY MAN,29,25,3
1989-03-26,26,THE THE,THE BEAT(EN) GENERATION,New,26,1
1989-03-26,27,WOMACK AND WOMACK,CELEBRATE THE WORLD,20,19,6
1989-03-26,28,HOLLY JOHNSON,AMERICANOS,New,28,1
1989-03-26,29,KYM MAZELLE,GOT TO GET YOU BACK,35,29,2
1989-03-26,30,PAUL SIMPSON FEATURING ADEVA,MUSICAL FREEDOM (MOVING ON UP) FT ADEVA,40,30,2
1989-03-26,31,TEXAS,I DON'T WANT A LOVER,19,8,9
1989-03-26,32,SIMPLE MINDS,BELFAST CHILD,22,1,7
1989-03-26,33,TRANSVISION VAMP,BABY I DON'T CARE,New,33,1
1989-03-26,34,BROTHER BEYOND,CAN YOU KEEP A SECRET {1989},New,34,1
1989-03-26,35,T'PAU,ONLY THE LONELY,37,35,2
1989-03-26,36,POISON,EVERY ROSE HAS ITS THORN,25,13,8
1989-03-26,37,GOODBYE MR MACKENZIE,THE RATTLER,39,37,4
1989-03-26,38,ROY ORBISON,SHE'S A MYSTERY TO ME,New,38,1
1989-03-26,39,DUSTY SPRINGFIELD,NOTHING HAS BEEN PROVED,26,16,6
1989-03-26,40,YELLO,OF COURSE I'M LYING,42,40,2
1989-03-26,41,KIM WILDE,LOVE IN THE NATURAL WAY,32,32,5
1989-03-26,42,THE FOUR TOPS,INDESTRUCTIBLE FT SMOKEY ROBINSON,30,30,11
1989-03-26,43,TYREE FEATURING KOOL ROCK STEADY,TURN UP THE BASS FT KOOL ROCK STEADY,23,12,6
1989-03-26,44,ELVIS COSTELLO,VERONICA,31,31,5
1989-03-26,45,DEACON BLUE,WAGES DAY,28,18,5
1989-03-26,46,"ELLIS, BEGGS AND HOWARD",BIG BUBBLES NO TROUBLES {1989},41,41,7
1989-03-26,47,BOBBY BROWN,MY PREROGATIVE,36,6,17
1989-03-26,48,MIDNIGHT OIL,BEDS ARE BURNING {1989},61,48,2
1989-03-26,49,THE DARLING BUDS,LET'S GO ROUND THERE,58,49,2
1989-03-26,50,SIGUE SIGUE SPUTNIK,DANCERAMA,78,50,2
1989-03-26,51,LOVE AND MONEY,JOCELYN SQUARE,66,51,2
1989-03-26,52,COOKIE CREW,GOT TO KEEP ON,New,52,1
1989-03-26,53,ASWAD,BEAUTY'S ONLY SKIN DEEP,New,53,1
1989-03-26,54,TONI CHILDS,DON'T WALK AWAY,54,54,3
1989-03-26,55,LONDON BOYS,REQUIEM,RE,55,10
1989-03-26,56,SHEENA EASTON,DAYS LIKE THIS,43,43,3
1989-03-26,57,BREATHE,DON'T TELL ME LIES {1989},45,45,4
1989-03-26,58,DEPECHE MODE,EVERYTHING COUNTS (LIVE),38,22,6
1989-03-26,59,ANTHRAX,ANTI-SOCIAL,46,44,3
1989-03-26,60,PIXIES,MONKEY GONE TO HEAVEN,New,60,1
1989-03-26,61,TRAVELING WILBURYS,END OF THE LINE,52,52,4
1989-03-26,62,THE MONKEES,THE MONKEES EP {1989},80,62,2
1989-03-26,63,VAN HALEN,FEELS SO GOOD,New,63,1
1989-03-26,64,K.C. FLIGHTT,PLANET E,New,64,1
1989-03-26,65,WASP,MEAN MAN,44,21,5
1989-03-26,66,HIPSWAY,YOUR LOVE,New,66,1
1989-03-26,67,LONGSY D,THIS IS SKA,68,56,7
1989-03-26,68,PERFECT DAY,JANE,79,68,2
1989-03-26,69,PAUL CARRACK,DON'T SHED A TEAR,60,60,5
1989-03-26,70,BIRDLAND,HOLLOW HEART,New,70,1
1989-03-26,71,MARC ALMOND FEATURING GENE PITNEY,SOMETHING'S GOTTEN HOLD OF MY HEART FT GENE PITNEY,50,1,12
1989-03-26,72,DIESEL PARK WEST,LIKE PRINCES DO,New,72,1
1989-03-26,73,RICK ASTLEY,HOLD ME IN YOUR ARMS,49,10,8
1989-03-26,74,VANESSA WILLIAMS,DREAMIN',74,74,2
1989-03-26,75,TONE LOC,WILD THING/LOC'ED AFTER DARK,48,21,10
1989-03-26,76,HORSE,YOU COULD BE FORGIVEN,87,76,3
1989-03-26,77,A GUY CALLED GERALD,VOODOO RAY,81,77,2
1989-03-26,78,GARY MOORE,READY FOR LOVE,56,56,3
